! 9Be range in Si
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
310.000000	163152    	310.000000	161222    	310.000000	163744    	310.000000	164230    	310.000000	163745    	310.000000	1242.54   	310.000000	579.844   	310.000000	1974.76   	310.000000	1648.06   	310.000000	2056.12   	
320.000000	171840    	320.000000	169805    	320.000000	172474    	320.000000	172993    	320.000000	172475    	320.000000	1302.84   	320.000000	608.498   	320.000000	2075.07   	320.000000	1731.98   	320.000000	2165.29   	
330.000000	180672    	330.000000	178530    	330.000000	181350    	330.000000	181902    	330.000000	181351    	330.000000	1363.67   	330.000000	637.522   	330.000000	2176.65   	330.000000	1817.09   	330.000000	2276.21   	
340.000000	189646    	340.000000	187394    	340.000000	190367    	340.000000	190954    	340.000000	190368    	340.000000	1424.99   	340.000000	666.884   	340.000000	2279.45   	340.000000	1903.35   	340.000000	2388.83   	
350.000000	198756    	350.000000	196392    	350.000000	199521    	350.000000	200144    	350.000000	199522    	350.000000	1486.78   	350.000000	696.564   	350.000000	2383.41   	350.000000	1990.71   	350.000000	2503.09   	
360.000000	208000    	360.000000	205521    	360.000000	208810    	360.000000	209468    	360.000000	208811    	360.000000	1549      	360.000000	726.563   	360.000000	2488.48   	360.000000	2079.14   	360.000000	2618.94   	
370.000000	217374    	370.000000	214777    	370.000000	218227    	370.000000	218922    	370.000000	218229    	370.000000	1611.62   	370.000000	756.889   	370.000000	2594.61   	370.000000	2168.59   	370.000000	2736.33   	
380.000000	226875    	380.000000	224157    	380.000000	227771    	380.000000	228504    	380.000000	227773    	380.000000	1674.6    	380.000000	787.527   	380.000000	2701.74   	380.000000	2259.03   	380.000000	2855.21   	
390.000000	236499    	390.000000	233657    	390.000000	237438    	390.000000	238208    	390.000000	237439    	390.000000	1737.92   	390.000000	818.451   	390.000000	2809.84   	390.000000	2350.43   	390.000000	2975.52   	
400.000000	246244    	400.000000	243275    	400.000000	247224    	400.000000	248033    	400.000000	247225    	400.000000	1801.55   	400.000000	849.648   	400.000000	2918.85   	400.000000	2442.75   	400.000000	3097.23   	
410.000000	256107    	410.000000	253006    	410.000000	257126    	410.000000	257974    	410.000000	257127    	410.000000	1865.46   	410.000000	881.112   	410.000000	3028.74   	410.000000	2535.96   	410.000000	3220.28   	
420.000000	266084    	420.000000	262848    	420.000000	267141    	420.000000	268029    	420.000000	267142    	420.000000	1929.62   	420.000000	912.839   	420.000000	3139.46   	420.000000	2630.03   	420.000000	3344.64   	
430.000000	276173    	430.000000	272798    	430.000000	277266    	430.000000	278195    	430.000000	277267    	430.000000	1994.03   	430.000000	944.821   	430.000000	3250.98   	430.000000	2724.92   	430.000000	3470.27   	
440.000000	286371    	440.000000	282854    	440.000000	287498    	440.000000	288468    	440.000000	287498    	440.000000	2058.64   	440.000000	977.036   	440.000000	3363.24   	440.000000	2820.61   	440.000000	3597.11   	
450.000000	296675    	450.000000	293012    	450.000000	297833    	450.000000	298845    	450.000000	297834    	450.000000	2123.45   	450.000000	1009.47   	450.000000	3476.23   	450.000000	2917.07   	450.000000	3725.14   	
460.000000	307084    	460.000000	303270    	460.000000	308270    	460.000000	309324    	460.000000	308271    	460.000000	2188.42   	460.000000	1042.12   	460.000000	3589.9    	460.000000	3014.28   	460.000000	3854.31   	
470.000000	317594    	470.000000	313625    	470.000000	318805    	470.000000	319903    	470.000000	318806    	470.000000	2253.55   	470.000000	1074.98   	470.000000	3704.22   	470.000000	3112.19   	470.000000	3984.59   	
480.000000	328203    	480.000000	324075    	480.000000	329437    	480.000000	330578    	480.000000	329437    	480.000000	2318.81   	480.000000	1108.07   	480.000000	3819.16   	480.000000	3210.8    	480.000000	4115.94   	
490.000000	338909    	490.000000	334617    	490.000000	340162    	490.000000	341347    	490.000000	340162    	490.000000	2384.18   	490.000000	1141.38   	490.000000	3934.69   	490.000000	3310.08   	490.000000	4248.33   	
500.000000	349709    	500.000000	345249    	500.000000	350977    	500.000000	352208    	500.000000	350978    	500.000000	2449.66   	500.000000	1174.9    	500.000000	4050.77   	500.000000	3409.99   	500.000000	4381.72   	
520.000000	371584    	520.000000	366776    	520.000000	372873    	520.000000	374194    	520.000000	372874    	520.000000	2580.84   	520.000000	1242.49   	520.000000	4284.49   	520.000000	3611.65   	520.000000	4651.39   	
540.000000	393811    	540.000000	388636    	540.000000	395106    	540.000000	396520    	540.000000	395107    	540.000000	2712.24   	540.000000	1310.78   	540.000000	4520.11   	540.000000	3815.62   	540.000000	4924.69   	
560.000000	416374    	560.000000	410814    	560.000000	417659    	560.000000	419168    	560.000000	417660    	560.000000	2843.76   	560.000000	1379.79   	560.000000	4757.43   	560.000000	4021.71   	560.000000	5201.4    	
580.000000	439258    	580.000000	433296    	580.000000	440516    	580.000000	442122    	580.000000	440517    	580.000000	2975.3    	580.000000	1449.45   	580.000000	4996.26   	580.000000	4229.79   	580.000000	5481.3    	
600.000000	462448    	600.000000	456065    	600.000000	463663    	600.000000	465368    	600.000000	463663    	600.000000	3106.78   	600.000000	1519.71   	600.000000	5236.43   	600.000000	4439.7    	600.000000	5764.17   	
620.000000	485931    	620.000000	479109    	620.000000	487085    	620.000000	488890    	620.000000	487085    	620.000000	3238.12   	620.000000	1590.52   	620.000000	5477.79   	620.000000	4651.32   	620.000000	6049.82   	
640.000000	509694    	640.000000	502415    	640.000000	510769    	640.000000	512676    	640.000000	510769    	640.000000	3369.24   	640.000000	1661.87   	640.000000	5720.18   	640.000000	4864.51   	640.000000	6338.08   	
660.000000	533723    	660.000000	525970    	660.000000	534703    	660.000000	536712    	660.000000	534703    	660.000000	3500.1    	660.000000	1733.74   	660.000000	5963.48   	660.000000	5079.16   	660.000000	6628.76   	
680.000000	558008    	680.000000	549763    	680.000000	558874    	680.000000	560988    	680.000000	558874    	680.000000	3630.63   	680.000000	1806.1    	680.000000	6207.56   	680.000000	5295.14   	680.000000	6921.71   	
700.000000	582537    	700.000000	573783    	700.000000	583272    	700.000000	585492    	700.000000	583272    	700.000000	3760.79   	700.000000	1878.93   	700.000000	6452.29   	700.000000	5512.37   	700.000000	7216.77   	
720.000000	607299    	720.000000	598020    	720.000000	607885    	720.000000	610214    	720.000000	607886    	720.000000	3890.52   	720.000000	1952.21   	720.000000	6697.58   	720.000000	5730.74   	720.000000	7513.8    	
740.000000	632284    	740.000000	622464    	740.000000	632706    	740.000000	635142    	740.000000	632706    	740.000000	4019.8    	740.000000	2025.93   	740.000000	6943.31   	740.000000	5950.15   	740.000000	7812.65   	
760.000000	657482    	760.000000	647104    	760.000000	657723    	760.000000	660269    	760.000000	657723    	760.000000	4148.58   	760.000000	2100.06   	760.000000	7189.41   	760.000000	6170.52   	760.000000	8113.21   	
780.000000	682884    	780.000000	671933    	780.000000	682927    	780.000000	685584    	780.000000	682927    	780.000000	4276.83   	780.000000	2174.58   	780.000000	7435.78   	780.000000	6391.77   	780.000000	8415.34   	
800.000000	708480    	800.000000	696942    	800.000000	708310    	800.000000	711079    	800.000000	708310    	800.000000	4404.53   	800.000000	2249.5    	800.000000	7682.34   	800.000000	6613.81   	800.000000	8718.94   	
820.000000	734263    	820.000000	722123    	820.000000	733864    	820.000000	736747    	820.000000	733865    	820.000000	4531.64   	820.000000	2324.8    	820.000000	7929.01   	820.000000	6836.58   	820.000000	9023.89   	
840.000000	760223    	840.000000	747467    	840.000000	759580    	840.000000	762576    	840.000000	759579    	840.000000	4658.11   	840.000000	2400.42   	840.000000	8175.7    	840.000000	7059.97   	840.000000	9330.04   	
860.000000	786353    	860.000000	772968    	860.000000	785446    	860.000000	788557    	860.000000	785446    	860.000000	4783.89   	860.000000	2476.31   	860.000000	8422.31   	860.000000	7283.91   	860.000000	9637.28   	
880.000000	812644    	880.000000	798619    	880.000000	811457    	880.000000	814683    	880.000000	811457    	880.000000	4908.97   	880.000000	2552.45   	880.000000	8668.8    	880.000000	7508.33   	880.000000	9945.52   	
900.000000	839091    	900.000000	824412    	900.000000	837606    	900.000000	840949    	900.000000	837606    	900.000000	5033.34   	900.000000	2628.85   	900.000000	8915.11   	900.000000	7733.17   	900.000000	10254.7   	
920.000000	865686    	920.000000	850341    	920.000000	863886    	920.000000	867348    	920.000000	863887    	920.000000	5156.99   	920.000000	2705.51   	920.000000	9161.19   	920.000000	7958.39   	920.000000	10564.6   	
940.000000	892421    	940.000000	876401    	940.000000	890294    	940.000000	893874    	940.000000	890295    	940.000000	5279.91   	940.000000	2782.45   	940.000000	9406.99   	940.000000	8183.93   	940.000000	10875.3   	
960.000000	919291    	960.000000	902585    	960.000000	916823    	960.000000	920521    	960.000000	916824    	960.000000	5402.1    	960.000000	2859.66   	960.000000	9652.46   	960.000000	8409.74   	960.000000	11186.7   	
980.000000	946290    	980.000000	928887    	980.000000	943468    	980.000000	947284    	980.000000	943468    	980.000000	5523.55   	980.000000	2937.12   	980.000000	9897.58   	980.000000	8635.78   	980.000000	11498.7   	
1000.000000	973410    	1000.000000	955303    	1000.000000	970222    	1000.000000	974158    	1000.000000	970222    	1000.000000	5644.26   	1000.000000	3014.8    	1000.000000	10142.3   	1000.000000	8862.01   	1000.000000	11811.3   	
1020.000000	1.00065e+06	1020.000000	981827    	1020.000000	997082    	1020.000000	1.00114e+06	1020.000000	997082    	1020.000000	5764.23   	1020.000000	3092.68   	1020.000000	10386.6   	1020.000000	9088.38   	1020.000000	12124.3   	
1040.000000	1.028e+06 	1040.000000	1.00845e+06	1040.000000	1.02404e+06	1040.000000	1.02822e+06	1040.000000	1.02404e+06	1040.000000	5883.45   	1040.000000	3170.77   	1040.000000	10630.4   	1040.000000	9314.86   	1040.000000	12437.8   	
1060.000000	1.05545e+06	1060.000000	1.03518e+06	1060.000000	1.0511e+06	1060.000000	1.0554e+06	1060.000000	1.0511e+06	1060.000000	6001.92   	1060.000000	3249.04   	1060.000000	10873.8   	1060.000000	9541.41   	1060.000000	12751.6   	
1080.000000	1.083e+06 	1080.000000	1.062e+06 	1080.000000	1.07825e+06	1080.000000	1.08267e+06	1080.000000	1.07825e+06	1080.000000	6119.65   	1080.000000	3327.51   	1080.000000	11116.6   	1080.000000	9767.99   	1080.000000	13065.7   	
1100.000000	1.11065e+06	1100.000000	1.08891e+06	1100.000000	1.10549e+06	1100.000000	1.11003e+06	1100.000000	1.10549e+06	1100.000000	6236.62   	1100.000000	3406.18   	1100.000000	11358.9   	1100.000000	9994.58   	1100.000000	13380     	
1120.000000	1.13839e+06	1120.000000	1.1159e+06	1120.000000	1.13281e+06	1120.000000	1.13748e+06	1120.000000	1.13281e+06	1120.000000	6352.86   	1120.000000	3485.05   	1120.000000	11600.6   	1120.000000	10221.1   	1120.000000	13694.6   	
1140.000000	1.16622e+06	1140.000000	1.14297e+06	1140.000000	1.16022e+06	1140.000000	1.16501e+06	1140.000000	1.16022e+06	1140.000000	6468.35   	1140.000000	3564.13   	1140.000000	11841.7   	1140.000000	10447.6   	1140.000000	14009.4   	
1160.000000	1.19413e+06	1160.000000	1.17013e+06	1160.000000	1.1877e+06	1160.000000	1.19261e+06	1160.000000	1.1877e+06	1160.000000	6583.09   	1160.000000	3643.43   	1160.000000	12082.2   	1160.000000	10674.1   	1160.000000	14324.2   	
1180.000000	1.22211e+06	1180.000000	1.19735e+06	1180.000000	1.21526e+06	1180.000000	1.2203e+06	1180.000000	1.21526e+06	1180.000000	6697.1    	1180.000000	3722.94   	1180.000000	12322.1   	1180.000000	10900.4   	1180.000000	14639.2   	
1200.000000	1.25017e+06	1200.000000	1.22465e+06	1200.000000	1.24288e+06	1200.000000	1.24805e+06	1200.000000	1.24288e+06	1200.000000	6810.38   	1200.000000	3802.65   	1200.000000	12561.4   	1200.000000	11126.6   	1200.000000	14954.2   	
1220.000000	1.2783e+06	1220.000000	1.25201e+06	1220.000000	1.27058e+06	1220.000000	1.27587e+06	1220.000000	1.27058e+06	1220.000000	6922.92   	1220.000000	3882.55   	1220.000000	12800     	1220.000000	11352.6   	1220.000000	15269.2   	
1240.000000	1.30649e+06	1240.000000	1.27943e+06	1240.000000	1.29834e+06	1240.000000	1.30375e+06	1240.000000	1.29834e+06	1240.000000	7034.73   	1240.000000	3962.63   	1240.000000	13037.9   	1240.000000	11578.4   	1240.000000	15584.1   	
1260.000000	1.33474e+06	1260.000000	1.30692e+06	1260.000000	1.32616e+06	1260.000000	1.3317e+06	1260.000000	1.32616e+06	1260.000000	7145.83   	1260.000000	4042.88   	1260.000000	13275.1   	1260.000000	11804.1   	1260.000000	15899     	
1280.000000	1.36305e+06	1280.000000	1.33446e+06	1280.000000	1.35404e+06	1280.000000	1.35971e+06	1280.000000	1.35405e+06	1280.000000	7256.2    	1280.000000	4123.3    	1280.000000	13511.7   	1280.000000	12029.5   	1280.000000	16213.8   	
1300.000000	1.39142e+06	1300.000000	1.36205e+06	1300.000000	1.38198e+06	1300.000000	1.38778e+06	1300.000000	1.38199e+06	1300.000000	7365.86   	1300.000000	4203.87   	1300.000000	13747.5   	1300.000000	12254.7   	1300.000000	16528.5   	
1320.000000	1.41984e+06	1320.000000	1.3897e+06	1320.000000	1.40998e+06	1320.000000	1.4159e+06	1320.000000	1.40998e+06	1320.000000	7474.81   	1320.000000	4284.59   	1320.000000	13982.7   	1320.000000	12479.7   	1320.000000	16843.1   	
1340.000000	1.4483e+06	1340.000000	1.4174e+06	1340.000000	1.43802e+06	1340.000000	1.44407e+06	1340.000000	1.43803e+06	1340.000000	7583.06   	1340.000000	4365.47   	1340.000000	14217.1   	1340.000000	12704.3   	1340.000000	17157.4   	
1360.000000	1.47681e+06	1360.000000	1.44514e+06	1360.000000	1.46612e+06	1360.000000	1.4723e+06	1360.000000	1.46612e+06	1360.000000	7690.61   	1360.000000	4446.5    	1360.000000	14450.8   	1360.000000	12928.7   	1360.000000	17471.5   	
1380.000000	1.50536e+06	1380.000000	1.47292e+06	1380.000000	1.49427e+06	1380.000000	1.50057e+06	1380.000000	1.49427e+06	1380.000000	7797.46   	1380.000000	4527.69   	1380.000000	14683.7   	1380.000000	13152.8   	1380.000000	17785.5   	
1400.000000	1.53395e+06	1400.000000	1.50074e+06	1400.000000	1.52246e+06	1400.000000	1.52889e+06	1400.000000	1.52246e+06	1400.000000	7903.63   	1400.000000	4609.03   	1400.000000	14915.9   	1400.000000	13376.6   	1400.000000	18099.1   	
1420.000000	1.56258e+06	1420.000000	1.52861e+06	1420.000000	1.55069e+06	1420.000000	1.55725e+06	1420.000000	1.55069e+06	1420.000000	8009.13   	1420.000000	4690.52   	1420.000000	15147.4   	1420.000000	13600     	1420.000000	18412.5   	
1440.000000	1.59123e+06	1440.000000	1.5565e+06	1440.000000	1.57896e+06	1440.000000	1.58565e+06	1440.000000	1.57897e+06	1440.000000	8113.94   	1440.000000	4772.16   	1440.000000	15378.1   	1440.000000	13823.1   	1440.000000	18725.6   	
1460.000000	1.61992e+06	1460.000000	1.58444e+06	1460.000000	1.60728e+06	1460.000000	1.6141e+06	1460.000000	1.60729e+06	1460.000000	8218.09   	1460.000000	4853.95   	1460.000000	15608.1   	1460.000000	14045.9   	1460.000000	19038.4   	
1480.000000	1.64864e+06	1480.000000	1.6124e+06	1480.000000	1.63563e+06	1480.000000	1.64258e+06	1480.000000	1.63564e+06	1480.000000	8321.57   	1480.000000	4935.89   	1480.000000	15837.2   	1480.000000	14268.3   	1480.000000	19350.8   	
1500.000000	1.67738e+06	1500.000000	1.64039e+06	1500.000000	1.66402e+06	1500.000000	1.6711e+06	1500.000000	1.66403e+06	1500.000000	8424.4    	1500.000000	5017.98   	1500.000000	16065.7   	1500.000000	14490.3   	1500.000000	19662.9   	
1520.000000	1.70614e+06	1520.000000	1.66841e+06	1520.000000	1.69245e+06	1520.000000	1.69965e+06	1520.000000	1.69246e+06	1520.000000	8526.58   	1520.000000	5100.22   	1520.000000	16293.3   	1520.000000	14711.9   	1520.000000	19974.6   	
1540.000000	1.73492e+06	1540.000000	1.69646e+06	1540.000000	1.72091e+06	1540.000000	1.72824e+06	1540.000000	1.72092e+06	1540.000000	8628.12   	1540.000000	5182.6    	1540.000000	16520.2   	1540.000000	14933.2   	1540.000000	20285.9   	
1560.000000	1.76373e+06	1560.000000	1.72453e+06	1560.000000	1.7494e+06	1560.000000	1.75686e+06	1560.000000	1.74941e+06	1560.000000	8729.02   	1560.000000	5265.11   	1560.000000	16746.4   	1560.000000	15154.1   	1560.000000	20596.8   	
1580.000000	1.79254e+06	1580.000000	1.75262e+06	1580.000000	1.77792e+06	1580.000000	1.78551e+06	1580.000000	1.77793e+06	1580.000000	8829.28   	1580.000000	5347.77   	1580.000000	16971.7   	1580.000000	15374.5   	1580.000000	20907.3   	
1600.000000	1.82137e+06	1600.000000	1.78073e+06	1600.000000	1.80647e+06	1600.000000	1.81419e+06	1600.000000	1.80648e+06	1600.000000	8928.93   	1600.000000	5430.55   	1600.000000	17196.3   	1600.000000	15594.5   	1600.000000	21217.4   	
1620.000000	1.85022e+06	1620.000000	1.80886e+06	1620.000000	1.83505e+06	1620.000000	1.8429e+06	1620.000000	1.83506e+06	1620.000000	9027.95   	1620.000000	5513.46   	1620.000000	17420.2   	1620.000000	15814.1   	1620.000000	21527.1   	
1640.000000	1.87907e+06	1640.000000	1.83701e+06	1640.000000	1.86366e+06	1640.000000	1.87163e+06	1640.000000	1.86366e+06	1640.000000	9126.36   	1640.000000	5596.5    	1640.000000	17643.2   	1640.000000	16033.3   	1640.000000	21836.3   	
1660.000000	1.90793e+06	1660.000000	1.86517e+06	1660.000000	1.89229e+06	1660.000000	1.90039e+06	1660.000000	1.89229e+06	1660.000000	9224.17   	1660.000000	5679.65   	1660.000000	17865.5   	1660.000000	16252.1   	1660.000000	22145     	
1680.000000	1.9368e+06	1680.000000	1.89335e+06	1680.000000	1.92094e+06	1680.000000	1.92917e+06	1680.000000	1.92095e+06	1680.000000	9321.38   	1680.000000	5762.92   	1680.000000	18087     	1680.000000	16470.4   	1680.000000	22453.2   	
1700.000000	1.96567e+06	1700.000000	1.92153e+06	1700.000000	1.94962e+06	1700.000000	1.95798e+06	1700.000000	1.94963e+06	1700.000000	9418      	1700.000000	5846.3    	1700.000000	18307.8   	1700.000000	16688.2   	1700.000000	22761     	
1750.000000	2.03785e+06	1750.000000	1.99205e+06	1750.000000	2.0214e+06	1750.000000	2.03009e+06	1750.000000	2.02141e+06	1750.000000	9656.98   	1750.000000	6055.27   	1750.000000	18856.3   	1750.000000	17230.9   	1750.000000	23528.2   	
1800.000000	2.11002e+06	1800.000000	2.06261e+06	1800.000000	2.0933e+06	1800.000000	2.10231e+06	1800.000000	2.09331e+06	1800.000000	9892.4    	1800.000000	6264.96   	1800.000000	19400     	1800.000000	17770.7   	1800.000000	24292.2   	
1850.000000	2.18215e+06	1850.000000	2.1332e+06	1850.000000	2.1653e+06	1850.000000	2.17465e+06	1850.000000	2.16532e+06	1850.000000	10124.3   	1850.000000	6475.4    	1850.000000	19939     	1850.000000	18307.5   	1850.000000	25052.8   	
1900.000000	2.25423e+06	1900.000000	2.2038e+06	1900.000000	2.2374e+06	1900.000000	2.24707e+06	1900.000000	2.23742e+06	1900.000000	10352.9   	1900.000000	6686.61   	1900.000000	20473.3   	1900.000000	18841.4   	1900.000000	25809.9   	
1950.000000	2.32622e+06	1950.000000	2.27439e+06	1950.000000	2.30958e+06	1950.000000	2.31957e+06	1950.000000	2.3096e+06	1950.000000	10578.2   	1950.000000	6898.6    	1950.000000	21002.9   	1950.000000	19372.2   	1950.000000	26563.6   	
2000.000000	2.39812e+06	2000.000000	2.34496e+06	2000.000000	2.38183e+06	2000.000000	2.39214e+06	2000.000000	2.38185e+06	2000.000000	10800.2   	2000.000000	7111.37   	2000.000000	21527.9   	2000.000000	19900     	2000.000000	27313.6   	
2100.000000	2.54155e+06	2100.000000	2.48597e+06	2100.000000	2.52648e+06	2100.000000	2.53745e+06	2100.000000	2.5265e+06	2100.000000	11235.1   	2100.000000	7539.26   	2100.000000	22564.4   	2100.000000	20946.2   	2100.000000	28802.5   	
2200.000000	2.68439e+06	2200.000000	2.62674e+06	2200.000000	2.67129e+06	2200.000000	2.68291e+06	2200.000000	2.67132e+06	2200.000000	11658.2   	2200.000000	7970.18   	2200.000000	23583     	2200.000000	21980.1   	2200.000000	30276.3   	
2300.000000	2.82653e+06	2300.000000	2.76718e+06	2300.000000	2.8162e+06	2300.000000	2.82846e+06	2300.000000	2.81623e+06	2300.000000	12070.1   	2300.000000	8404.04   	2300.000000	24584.3   	2300.000000	23001.5   	2300.000000	31734.9   	
2400.000000	2.96789e+06	2400.000000	2.90721e+06	2400.000000	2.96115e+06	2400.000000	2.97406e+06	2400.000000	2.96118e+06	2400.000000	12471.5   	2400.000000	8840.74   	2400.000000	25568.9   	2400.000000	24010.5   	2400.000000	33178     	
2500.000000	3.10836e+06	2500.000000	3.04678e+06	2500.000000	3.1061e+06	2500.000000	3.11966e+06	2500.000000	3.10614e+06	2500.000000	12862.8   	2500.000000	9280.18   	2500.000000	26537.1   	2500.000000	25007.1   	2500.000000	34605.7   	
2600.000000	3.2479e+06	2600.000000	3.18582e+06	2600.000000	3.25102e+06	2600.000000	3.26522e+06	2600.000000	3.25106e+06	2600.000000	13244.6   	2600.000000	9722.28   	2600.000000	27489.5   	2600.000000	25991.6   	2600.000000	36018     	
2700.000000	3.38645e+06	2700.000000	3.32429e+06	2700.000000	3.39587e+06	2700.000000	3.41072e+06	2700.000000	3.39592e+06	2700.000000	13617.3   	2700.000000	10167     	2700.000000	28426.7   	2700.000000	26964.1   	2700.000000	37414.9   	
2800.000000	3.52395e+06	2800.000000	3.46215e+06	2800.000000	3.54063e+06	2800.000000	3.55612e+06	2800.000000	3.54068e+06	2800.000000	13981.5   	2800.000000	10614.3   	2800.000000	29349     	2800.000000	27924.7   	2800.000000	38796.6   	
2900.000000	3.66036e+06	2900.000000	3.59936e+06	2900.000000	3.68528e+06	2900.000000	3.7014e+06	2900.000000	3.68533e+06	2900.000000	14337.5   	2900.000000	11064.1   	2900.000000	30257     	2900.000000	28873.6   	2900.000000	40163.3   	
3000.000000	3.79565e+06	3000.000000	3.7359e+06	3000.000000	3.8298e+06	3000.000000	3.84655e+06	3000.000000	3.82985e+06	3000.000000	14685.8   	3000.000000	11516.5   	3000.000000	31151.1   	3000.000000	29811.1   	3000.000000	41515.2   	
3200.000000	4.06276e+06	3200.000000	4.00687e+06	3200.000000	4.11838e+06	3200.000000	4.13639e+06	3200.000000	4.11843e+06	3200.000000	15360.4   	3200.000000	12428.8   	3200.000000	32899.5   	3200.000000	31652.7   	3200.000000	44175.3   	
3400.000000	4.32512e+06	3400.000000	4.27489e+06	3400.000000	4.40628e+06	3400.000000	4.42553e+06	3400.000000	4.40632e+06	3400.000000	16008.1   	3400.000000	13351.2   	3400.000000	34597.5   	3400.000000	33451.2   	3400.000000	46778.9   	
3600.000000	4.58262e+06	3600.000000	4.53987e+06	3600.000000	4.69343e+06	3600.000000	4.71389e+06	3600.000000	4.69345e+06	3600.000000	16631.1   	3600.000000	14283.7   	3600.000000	36248.5   	3600.000000	35208.5   	3600.000000	49328     	
3800.000000	4.83521e+06	3800.000000	4.80173e+06	3800.000000	4.97976e+06	3800.000000	5.00145e+06	3800.000000	4.97978e+06	3800.000000	17231.6   	3800.000000	15226.3   	3800.000000	37855.2   	3800.000000	36926.3   	3800.000000	51824.7   	
4000.000000	5.08289e+06	4000.000000	5.06044e+06	4000.000000	5.26527e+06	4000.000000	5.28816e+06	4000.000000	5.26528e+06	4000.000000	17811.4   	4000.000000	16178.9   	4000.000000	39420.4   	4000.000000	38606.4   	4000.000000	54270.9   	
4200.000000	5.32566e+06	4200.000000	5.31597e+06	4200.000000	5.54991e+06	4200.000000	5.57401e+06	4200.000000	5.54992e+06	4200.000000	18372     	4200.000000	17141.5   	4200.000000	40946.5   	4200.000000	40250.6   	4200.000000	56668.8   	
4400.000000	5.56357e+06	4400.000000	5.56833e+06	4400.000000	5.8337e+06	4400.000000	5.85899e+06	4400.000000	5.8337e+06	4400.000000	18914.9   	4400.000000	18114     	4400.000000	42435.8   	4400.000000	41860.3   	4400.000000	59020.4   	
4600.000000	5.79667e+06	4600.000000	5.81753e+06	4600.000000	6.11662e+06	4600.000000	6.1431e+06	4600.000000	6.11662e+06	4600.000000	19441.4   	4600.000000	19096.3   	4600.000000	43890.3   	4600.000000	43437.2   	4600.000000	61327.5   	
4800.000000	6.02505e+06	4800.000000	6.06359e+06	4800.000000	6.39867e+06	4800.000000	6.42634e+06	4800.000000	6.39868e+06	4800.000000	19952.6   	4800.000000	20088.1   	4800.000000	45312     	4800.000000	44982.6   	4800.000000	63592.1   	
5000.000000	6.24877e+06	5000.000000	6.30655e+06	5000.000000	6.67988e+06	5000.000000	6.70872e+06	5000.000000	6.67989e+06	5000.000000	20449.7   	5000.000000	21089.4   	5000.000000	46702.7   	5000.000000	46498.1   	5000.000000	65815.7   	
5250.000000	6.52203e+06	5250.000000	6.60594e+06	5250.000000	7.0302e+06	5250.000000	7.0605e+06	5250.000000	7.03022e+06	5250.000000	21052.3   	5250.000000	22354     	5250.000000	48399.9   	5250.000000	48352.1   	5250.000000	68540.2   	
5500.000000	6.78836e+06	5500.000000	6.90063e+06	5500.000000	7.37923e+06	5500.000000	7.41098e+06	5500.000000	7.37926e+06	5500.000000	21635.8   	5500.000000	23633     	5500.000000	50053.9   	5500.000000	50163.6   	5500.000000	71206.6   	
6000.000000	7.30099e+06	6000.000000	7.47628e+06	6000.000000	8.07354e+06	6000.000000	8.10815e+06	6000.000000	8.07358e+06	6000.000000	22751     	6000.000000	26232.7   	6000.000000	53243.2   	6000.000000	53667.7   	6000.000000	76375.7   	
6500.000000	7.78825e+06	6500.000000	8.0343e+06	6500.000000	8.76304e+06	6500.000000	8.80046e+06	6500.000000	8.76309e+06	6500.000000	23804.8   	6500.000000	28887     	6500.000000	56289     	6500.000000	57026.2   	6500.000000	81344     	
7000.000000	8.25174e+06	7000.000000	8.57552e+06	7000.000000	9.44798e+06	7000.000000	9.48818e+06	7000.000000	9.44805e+06	7000.000000	24805.3   	7000.000000	31594.4   	7000.000000	59206.6   	7000.000000	60252.7   	7000.000000	86129.3   	
7500.000000	8.69297e+06	7500.000000	9.10077e+06	7500.000000	1.01286e+07	7500.000000	1.01715e+07	7500.000000	1.01287e+07	7500.000000	25758.8   	7500.000000	34353.5   	7500.000000	62009.3   	7500.000000	63359.2   	7500.000000	90747.5   	
8000.000000	9.11338e+06	8000.000000	9.61086e+06	8000.000000	1.08052e+07	8000.000000	1.08508e+07	8000.000000	1.08053e+07	8000.000000	26670.5   	8000.000000	37163.5   	8000.000000	64707.8   	8000.000000	66355.9   	8000.000000	95212.5   	
8500.000000	9.51435e+06	8500.000000	1.01066e+07	8500.000000	1.14779e+07	8500.000000	1.15262e+07	8500.000000	1.14781e+07	8500.000000	27545     	8500.000000	40022.9   	8500.000000	67311.9   	8500.000000	69251.9   	8500.000000	99536.6   	
