! 10Be range in Si
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
320.000000	190938    	320.000000	188676    	320.000000	191642    	320.000000	192219    	320.000000	191643    	320.000000	1373.33   	320.000000	641.421   	320.000000	2198.88   	320.000000	1825.68   	320.000000	2292.39   	
330.000000	200752    	330.000000	198372    	330.000000	201505    	330.000000	202119    	330.000000	201505    	330.000000	1437.45   	330.000000	672.016   	330.000000	2306.52   	330.000000	1915.4    	330.000000	2409.81   	
340.000000	210722    	340.000000	208220    	340.000000	211524    	340.000000	212176    	340.000000	211525    	340.000000	1502.09   	340.000000	702.966   	340.000000	2415.46   	340.000000	2006.32   	340.000000	2529.01   	
350.000000	220845    	350.000000	218219    	350.000000	221696    	350.000000	222387    	350.000000	221697    	350.000000	1567.23   	350.000000	734.252   	350.000000	2525.62   	350.000000	2098.41   	350.000000	2649.96   	
360.000000	231117    	360.000000	228362    	360.000000	232016    	360.000000	232747    	360.000000	232017    	360.000000	1632.81   	360.000000	765.874   	360.000000	2636.96   	360.000000	2191.62   	360.000000	2772.59   	
370.000000	241532    	370.000000	238647    	370.000000	242481    	370.000000	243253    	370.000000	242482    	370.000000	1698.82   	370.000000	797.84    	370.000000	2749.42   	370.000000	2285.91   	370.000000	2896.84   	
380.000000	252089    	380.000000	249070    	380.000000	253085    	380.000000	253899    	380.000000	253087    	380.000000	1765.21   	380.000000	830.136   	380.000000	2862.95   	380.000000	2381.24   	380.000000	3022.67   	
390.000000	262783    	390.000000	259626    	390.000000	263826    	390.000000	264682    	390.000000	263828    	390.000000	1831.95   	390.000000	862.734   	390.000000	2977.49   	390.000000	2477.59   	390.000000	3150.01   	
400.000000	273611    	400.000000	270312    	400.000000	274700    	400.000000	275599    	400.000000	274701    	400.000000	1899.02   	400.000000	895.618   	400.000000	3093.01   	400.000000	2574.9    	400.000000	3278.84   	
410.000000	284570    	410.000000	281125    	410.000000	285703    	410.000000	286645    	410.000000	285704    	410.000000	1966.39   	410.000000	928.784   	410.000000	3209.45   	410.000000	2673.15   	410.000000	3409.09   	
420.000000	295656    	420.000000	292061    	420.000000	296830    	420.000000	297818    	420.000000	296832    	420.000000	2034.03   	420.000000	962.229   	420.000000	3326.78   	420.000000	2772.31   	420.000000	3540.72   	
430.000000	306866    	430.000000	303117    	430.000000	308080    	430.000000	309113    	430.000000	308082    	430.000000	2101.91   	430.000000	995.94    	430.000000	3444.95   	430.000000	2872.34   	430.000000	3673.68   	
440.000000	318197    	440.000000	314290    	440.000000	319449    	440.000000	320527    	440.000000	319450    	440.000000	2170.02   	440.000000	1029.9    	440.000000	3563.92   	440.000000	2973.21   	440.000000	3807.94   	
450.000000	329647    	450.000000	325577    	450.000000	330934    	450.000000	332058    	450.000000	330935    	450.000000	2238.34   	450.000000	1064.09   	450.000000	3683.64   	450.000000	3074.88   	450.000000	3943.45   	
460.000000	341213    	460.000000	336974    	460.000000	342530    	460.000000	343702    	460.000000	342531    	460.000000	2306.83   	460.000000	1098.5    	460.000000	3804.1    	460.000000	3177.35   	460.000000	4080.17   	
470.000000	352891    	470.000000	348480    	470.000000	354236    	470.000000	355456    	470.000000	354238    	470.000000	2375.48   	470.000000	1133.15   	470.000000	3925.24   	470.000000	3280.56   	470.000000	4218.06   	
480.000000	364679    	480.000000	360092    	480.000000	366049    	480.000000	367318    	480.000000	366050    	480.000000	2444.27   	480.000000	1168.03   	480.000000	4047.04   	480.000000	3384.5    	480.000000	4357.08   	
490.000000	376574    	490.000000	371806    	490.000000	377966    	490.000000	379284    	490.000000	377967    	490.000000	2513.18   	490.000000	1203.14   	490.000000	4169.45   	490.000000	3489.15   	490.000000	4497.2    	
500.000000	388575    	500.000000	383620    	500.000000	389984    	500.000000	391351    	500.000000	389985    	500.000000	2582.2    	500.000000	1238.47   	500.000000	4292.46   	500.000000	3594.47   	500.000000	4638.39   	
520.000000	412881    	520.000000	407538    	520.000000	414313    	520.000000	415782    	520.000000	414314    	520.000000	2720.48   	520.000000	1309.71   	520.000000	4540.13   	520.000000	3807.04   	520.000000	4923.8    	
540.000000	437578    	540.000000	431828    	540.000000	439018    	540.000000	440589    	540.000000	439018    	540.000000	2858.99   	540.000000	1381.7    	540.000000	4789.81   	540.000000	4022.04   	540.000000	5213.07   	
560.000000	462649    	560.000000	456472    	560.000000	464077    	560.000000	465754    	560.000000	464077    	560.000000	2997.63   	560.000000	1454.44   	560.000000	5041.28   	560.000000	4239.28   	560.000000	5505.93   	
580.000000	488076    	580.000000	481451    	580.000000	489474    	580.000000	491259    	580.000000	489475    	580.000000	3136.28   	580.000000	1527.88   	580.000000	5294.37   	580.000000	4458.62   	580.000000	5802.16   	
600.000000	513844    	600.000000	506751    	600.000000	515194    	600.000000	517088    	600.000000	515194    	600.000000	3274.87   	600.000000	1601.93   	600.000000	5548.87   	600.000000	4679.89   	600.000000	6101.55   	
620.000000	539937    	620.000000	532356    	620.000000	541219    	620.000000	543224    	620.000000	541219    	620.000000	3413.31   	620.000000	1676.57   	620.000000	5804.63   	620.000000	4902.95   	620.000000	6403.87   	
640.000000	566340    	640.000000	558252    	640.000000	567534    	640.000000	569653    	640.000000	567535    	640.000000	3551.54   	640.000000	1751.79   	640.000000	6061.49   	640.000000	5127.68   	640.000000	6708.95   	
660.000000	593040    	660.000000	584425    	660.000000	594128    	660.000000	596362    	660.000000	594129    	660.000000	3689.47   	660.000000	1827.55   	660.000000	6319.3    	660.000000	5353.93   	660.000000	7016.59   	
680.000000	620024    	680.000000	610863    	680.000000	620987    	680.000000	623336    	680.000000	620986    	680.000000	3827.07   	680.000000	1903.82   	680.000000	6577.94   	680.000000	5581.61   	680.000000	7326.63   	
700.000000	647279    	700.000000	637552    	700.000000	648095    	700.000000	650563    	700.000000	648096    	700.000000	3964.27   	700.000000	1980.59   	700.000000	6837.28   	700.000000	5810.59   	700.000000	7638.9    	
720.000000	674793    	720.000000	664483    	720.000000	675445    	720.000000	678032    	720.000000	675445    	720.000000	4101.02   	720.000000	2057.84   	720.000000	7097.2    	720.000000	6040.77   	720.000000	7953.25   	
740.000000	702555    	740.000000	691643    	740.000000	703024    	740.000000	705731    	740.000000	703024    	740.000000	4237.29   	740.000000	2135.54   	740.000000	7357.6    	740.000000	6272.05   	740.000000	8269.54   	
760.000000	730554    	760.000000	719022    	760.000000	730821    	760.000000	733650    	760.000000	730820    	760.000000	4373.04   	760.000000	2213.68   	760.000000	7618.38   	760.000000	6504.34   	760.000000	8587.62   	
780.000000	758778    	780.000000	746611    	780.000000	758826    	780.000000	761778    	780.000000	758826    	780.000000	4508.23   	780.000000	2292.24   	780.000000	7879.45   	780.000000	6737.56   	780.000000	8907.38   	
800.000000	787219    	800.000000	774399    	800.000000	787030    	800.000000	790107    	800.000000	787030    	800.000000	4642.84   	800.000000	2371.21   	800.000000	8140.72   	800.000000	6971.61   	800.000000	9228.68   	
820.000000	815867    	820.000000	802378    	820.000000	815424    	820.000000	818628    	820.000000	815425    	820.000000	4776.83   	820.000000	2450.58   	820.000000	8402.11   	820.000000	7206.43   	820.000000	9551.4    	
840.000000	844712    	840.000000	830539    	840.000000	843998    	840.000000	847327    	840.000000	843998    	840.000000	4910.14   	840.000000	2530.29   	840.000000	8663.52   	840.000000	7441.91   	840.000000	9875.41   	
860.000000	873746    	860.000000	858874    	860.000000	872739    	860.000000	876195    	860.000000	872739    	860.000000	5042.73   	860.000000	2610.29   	860.000000	8924.85   	860.000000	7677.96   	860.000000	10200.6   	
880.000000	902960    	880.000000	887375    	880.000000	901641    	880.000000	905226    	880.000000	901640    	880.000000	5174.57   	880.000000	2690.56   	880.000000	9186.05   	880.000000	7914.52   	880.000000	10526.8   	
900.000000	932346    	900.000000	916035    	900.000000	930695    	900.000000	934411    	900.000000	930696    	900.000000	5305.67   	900.000000	2771.08   	900.000000	9447.05   	900.000000	8151.53   	900.000000	10853.9   	
920.000000	961896    	920.000000	944847    	920.000000	959897    	920.000000	963743    	920.000000	959898    	920.000000	5436.01   	920.000000	2851.89   	920.000000	9707.81   	920.000000	8388.93   	920.000000	11182     	
940.000000	991603    	940.000000	973802    	940.000000	989240    	940.000000	993217    	940.000000	989241    	940.000000	5565.58   	940.000000	2933      	940.000000	9968.27   	940.000000	8626.68   	940.000000	11510.8   	
960.000000	1.02146e+06	960.000000	1.0029e+06	960.000000	1.01872e+06	960.000000	1.02283e+06	960.000000	1.01872e+06	960.000000	5694.39   	960.000000	3014.39   	960.000000	10228.4   	960.000000	8864.71   	960.000000	11840.3   	
980.000000	1.05146e+06	980.000000	1.03212e+06	980.000000	1.04832e+06	980.000000	1.05256e+06	980.000000	1.04832e+06	980.000000	5822.41   	980.000000	3096.03   	980.000000	10488.1   	980.000000	9102.98   	980.000000	12170.5   	
1000.000000	1.08159e+06	1000.000000	1.06147e+06	1000.000000	1.07805e+06	1000.000000	1.08242e+06	1000.000000	1.07805e+06	1000.000000	5949.65   	1000.000000	3177.92   	1000.000000	10747.5   	1000.000000	9341.44   	1000.000000	12501.3   	
1020.000000	1.11186e+06	1020.000000	1.09094e+06	1020.000000	1.1079e+06	1020.000000	1.1124e+06	1020.000000	1.1079e+06	1020.000000	6076.11   	1020.000000	3260.02   	1020.000000	11006.3   	1020.000000	9580.06   	1020.000000	12832.5   	
1040.000000	1.14224e+06	1040.000000	1.12053e+06	1040.000000	1.13785e+06	1040.000000	1.1425e+06	1040.000000	1.13785e+06	1040.000000	6201.78   	1040.000000	3342.32   	1040.000000	11264.7   	1040.000000	9818.79   	1040.000000	13164.2   	
1060.000000	1.17275e+06	1060.000000	1.15023e+06	1060.000000	1.16792e+06	1060.000000	1.1727e+06	1060.000000	1.16792e+06	1060.000000	6326.66   	1060.000000	3424.83   	1060.000000	11522.6   	1060.000000	10057.6   	1060.000000	13496.3   	
1080.000000	1.20337e+06	1080.000000	1.18003e+06	1080.000000	1.19808e+06	1080.000000	1.203e+06 	1080.000000	1.19809e+06	1080.000000	6450.75   	1080.000000	3507.55   	1080.000000	11779.9   	1080.000000	10296.4   	1080.000000	13828.7   	
1100.000000	1.23409e+06	1100.000000	1.20992e+06	1100.000000	1.22835e+06	1100.000000	1.2334e+06	1100.000000	1.22835e+06	1100.000000	6574.06   	1100.000000	3590.47   	1100.000000	12036.6   	1100.000000	10535.3   	1100.000000	14161.4   	
1120.000000	1.26491e+06	1120.000000	1.23992e+06	1120.000000	1.25871e+06	1120.000000	1.2639e+06	1120.000000	1.25871e+06	1120.000000	6696.58   	1120.000000	3673.61   	1120.000000	12292.7   	1120.000000	10774.1   	1120.000000	14494.3   	
1140.000000	1.29583e+06	1140.000000	1.27e+06  	1140.000000	1.28916e+06	1140.000000	1.29449e+06	1140.000000	1.28916e+06	1140.000000	6818.32   	1140.000000	3756.97   	1140.000000	12548.3   	1140.000000	11012.9   	1140.000000	14827.4   	
1160.000000	1.32684e+06	1160.000000	1.30017e+06	1160.000000	1.3197e+06	1160.000000	1.32516e+06	1160.000000	1.3197e+06	1160.000000	6939.27   	1160.000000	3840.56   	1160.000000	12803.1   	1160.000000	11251.5   	1160.000000	15160.6   	
1180.000000	1.35793e+06	1180.000000	1.33042e+06	1180.000000	1.35032e+06	1180.000000	1.35592e+06	1180.000000	1.35032e+06	1180.000000	7059.45   	1180.000000	3924.37   	1180.000000	13057.3   	1180.000000	11490.1   	1180.000000	15493.9   	
1200.000000	1.38911e+06	1200.000000	1.36075e+06	1200.000000	1.38101e+06	1200.000000	1.38675e+06	1200.000000	1.38102e+06	1200.000000	7178.86   	1200.000000	4008.39   	1200.000000	13310.9   	1200.000000	11728.5   	1200.000000	15827.2   	
1220.000000	1.42036e+06	1220.000000	1.39115e+06	1220.000000	1.41179e+06	1220.000000	1.41767e+06	1220.000000	1.41179e+06	1220.000000	7297.49   	1220.000000	4092.62   	1220.000000	13563.7   	1220.000000	11966.8   	1220.000000	16160.5   	
1240.000000	1.45169e+06	1240.000000	1.42163e+06	1240.000000	1.44263e+06	1240.000000	1.44865e+06	1240.000000	1.44264e+06	1240.000000	7415.35   	1240.000000	4177.03   	1240.000000	13815.8   	1240.000000	12204.8   	1240.000000	16493.8   	
1260.000000	1.48308e+06	1260.000000	1.45217e+06	1260.000000	1.47355e+06	1260.000000	1.47971e+06	1260.000000	1.47355e+06	1260.000000	7532.45   	1260.000000	4261.63   	1260.000000	14067.2   	1260.000000	12442.7   	1260.000000	16827.1   	
1280.000000	1.51454e+06	1280.000000	1.48277e+06	1280.000000	1.50453e+06	1280.000000	1.51083e+06	1280.000000	1.50453e+06	1280.000000	7648.8    	1280.000000	4346.39   	1280.000000	14317.9   	1280.000000	12680.3   	1280.000000	17160.2   	
1300.000000	1.54606e+06	1300.000000	1.51343e+06	1300.000000	1.53557e+06	1300.000000	1.54201e+06	1300.000000	1.53558e+06	1300.000000	7764.39   	1300.000000	4431.32   	1300.000000	14567.8   	1300.000000	12917.7   	1300.000000	17493.2   	
1320.000000	1.57764e+06	1320.000000	1.54415e+06	1320.000000	1.56668e+06	1320.000000	1.57326e+06	1320.000000	1.56668e+06	1320.000000	7879.24   	1320.000000	4516.41   	1320.000000	14817     	1320.000000	13154.8   	1320.000000	17826     	
1340.000000	1.60926e+06	1340.000000	1.57492e+06	1340.000000	1.59784e+06	1340.000000	1.60456e+06	1340.000000	1.59785e+06	1340.000000	7993.34   	1340.000000	4601.67   	1340.000000	15065.4   	1340.000000	13391.6   	1340.000000	18158.7   	
1360.000000	1.64094e+06	1360.000000	1.60575e+06	1360.000000	1.62906e+06	1360.000000	1.63592e+06	1360.000000	1.62907e+06	1360.000000	8106.71   	1360.000000	4687.08   	1360.000000	15313     	1360.000000	13628.2   	1360.000000	18491.1   	
1380.000000	1.67266e+06	1380.000000	1.63662e+06	1380.000000	1.66034e+06	1380.000000	1.66734e+06	1380.000000	1.66034e+06	1380.000000	8219.35   	1380.000000	4772.66   	1380.000000	15559.9   	1380.000000	13864.4   	1380.000000	18823.3   	
1400.000000	1.70443e+06	1400.000000	1.66753e+06	1400.000000	1.69166e+06	1400.000000	1.6988e+06	1400.000000	1.69166e+06	1400.000000	8331.26   	1400.000000	4858.4    	1400.000000	15805.9   	1400.000000	14100.2   	1400.000000	19155.2   	
1420.000000	1.73624e+06	1420.000000	1.69849e+06	1420.000000	1.72303e+06	1420.000000	1.73032e+06	1420.000000	1.72304e+06	1420.000000	8442.46   	1420.000000	4944.3    	1420.000000	16051.2   	1420.000000	14335.8   	1420.000000	19486.8   	
1440.000000	1.76808e+06	1440.000000	1.72949e+06	1440.000000	1.75445e+06	1440.000000	1.76188e+06	1440.000000	1.75445e+06	1440.000000	8552.95   	1440.000000	5030.36   	1440.000000	16295.7   	1440.000000	14571     	1440.000000	19818.2   	
1460.000000	1.79996e+06	1460.000000	1.76053e+06	1460.000000	1.78591e+06	1460.000000	1.79348e+06	1460.000000	1.78592e+06	1460.000000	8662.73   	1460.000000	5116.57   	1460.000000	16539.4   	1460.000000	14805.8   	1460.000000	20149.1   	
1480.000000	1.83186e+06	1480.000000	1.7916e+06	1480.000000	1.81741e+06	1480.000000	1.82513e+06	1480.000000	1.81742e+06	1480.000000	8771.81   	1480.000000	5202.95   	1480.000000	16782.2   	1480.000000	15040.2   	1480.000000	20479.7   	
1500.000000	1.8638e+06	1500.000000	1.8227e+06	1500.000000	1.84896e+06	1500.000000	1.85682e+06	1500.000000	1.84897e+06	1500.000000	8880.21   	1500.000000	5289.48   	1500.000000	17024.3   	1500.000000	15274.2   	1500.000000	20810     	
1520.000000	1.89576e+06	1520.000000	1.85384e+06	1520.000000	1.88054e+06	1520.000000	1.88855e+06	1520.000000	1.88055e+06	1520.000000	8987.91   	1520.000000	5376.17   	1520.000000	17265.5   	1520.000000	15507.9   	1520.000000	21139.8   	
1540.000000	1.92774e+06	1540.000000	1.885e+06 	1540.000000	1.91217e+06	1540.000000	1.92031e+06	1540.000000	1.91218e+06	1540.000000	9094.94   	1540.000000	5463      	1540.000000	17506     	1540.000000	15741.1   	1540.000000	21469.3   	
1560.000000	1.95974e+06	1560.000000	1.91619e+06	1560.000000	1.94382e+06	1560.000000	1.95211e+06	1560.000000	1.94383e+06	1560.000000	9201.3    	1560.000000	5549.98   	1560.000000	17745.6   	1560.000000	15973.9   	1560.000000	21798.3   	
1580.000000	1.99176e+06	1580.000000	1.9474e+06	1580.000000	1.97551e+06	1580.000000	1.98395e+06	1580.000000	1.97553e+06	1580.000000	9306.99   	1580.000000	5637.11   	1580.000000	17984.4   	1580.000000	16206.3   	1580.000000	22126.9   	
1600.000000	2.0238e+06	1600.000000	1.97864e+06	1600.000000	2.00724e+06	1600.000000	2.01581e+06	1600.000000	2.00725e+06	1600.000000	9412.03   	1600.000000	5724.37   	1600.000000	18222.4   	1600.000000	16438.2   	1600.000000	22455     	
1620.000000	2.05585e+06	1620.000000	2.00989e+06	1620.000000	2.03899e+06	1620.000000	2.04771e+06	1620.000000	2.039e+06 	1620.000000	9516.41   	1620.000000	5811.77   	1620.000000	18459.6   	1620.000000	16669.7   	1620.000000	22782.7   	
1640.000000	2.08791e+06	1640.000000	2.04117e+06	1640.000000	2.07078e+06	1640.000000	2.07964e+06	1640.000000	2.07079e+06	1640.000000	9620.15   	1640.000000	5899.3    	1640.000000	18696     	1640.000000	16900.7   	1640.000000	23109.8   	
1660.000000	2.11997e+06	1660.000000	2.07246e+06	1660.000000	2.10259e+06	1660.000000	2.1116e+06	1660.000000	2.1026e+06	1660.000000	9723.25   	1660.000000	5986.95   	1660.000000	18931.5   	1660.000000	17131.3   	1660.000000	23436.5   	
1680.000000	2.15205e+06	1680.000000	2.10377e+06	1680.000000	2.13443e+06	1680.000000	2.14358e+06	1680.000000	2.13444e+06	1680.000000	9825.72   	1680.000000	6074.72   	1680.000000	19166.2   	1680.000000	17361.4   	1680.000000	23762.7   	
1700.000000	2.18413e+06	1700.000000	2.13509e+06	1700.000000	2.16629e+06	1700.000000	2.17558e+06	1700.000000	2.1663e+06	1700.000000	9927.56   	1700.000000	6162.62   	1700.000000	19400.1   	1700.000000	17591.1   	1700.000000	24088.4   	
1750.000000	2.26433e+06	1750.000000	2.21344e+06	1750.000000	2.24605e+06	1750.000000	2.25571e+06	1750.000000	2.24607e+06	1750.000000	10179.5   	1750.000000	6382.89   	1750.000000	19981.4   	1750.000000	18163.1   	1750.000000	24900.2   	
1800.000000	2.34452e+06	1800.000000	2.29184e+06	1800.000000	2.32594e+06	1800.000000	2.33596e+06	1800.000000	2.32596e+06	1800.000000	10427.6   	1800.000000	6603.92   	1800.000000	20557.6   	1800.000000	18732.1   	1800.000000	25708.6   	
1850.000000	2.42467e+06	1850.000000	2.37028e+06	1850.000000	2.40595e+06	1850.000000	2.41633e+06	1850.000000	2.40597e+06	1850.000000	10672.1   	1850.000000	6825.75   	1850.000000	21128.7   	1850.000000	19298     	1850.000000	26513.5   	
1900.000000	2.50476e+06	1900.000000	2.44872e+06	1900.000000	2.48606e+06	1900.000000	2.49681e+06	1900.000000	2.48609e+06	1900.000000	10913     	1900.000000	7048.39   	1900.000000	21694.9   	1900.000000	19860.7   	1900.000000	27314.7   	
1950.000000	2.58476e+06	1950.000000	2.52716e+06	1950.000000	2.56626e+06	1950.000000	2.57737e+06	1950.000000	2.56629e+06	1950.000000	11150.5   	1950.000000	7271.85   	1950.000000	22256.1   	1950.000000	20420.2   	1950.000000	28112.1   	
2000.000000	2.66464e+06	2000.000000	2.60557e+06	2000.000000	2.64654e+06	2000.000000	2.658e+06 	2000.000000	2.64656e+06	2000.000000	11384.6   	2000.000000	7496.14   	2000.000000	22812.5   	2000.000000	20976.6   	2000.000000	28905.7   	
2100.000000	2.82402e+06	2100.000000	2.76226e+06	2100.000000	2.80727e+06	2100.000000	2.81945e+06	2100.000000	2.80729e+06	2100.000000	11843     	2100.000000	7947.17   	2100.000000	23910.7   	2100.000000	22079.4   	2100.000000	30481.2   	
2200.000000	2.98273e+06	2200.000000	2.91867e+06	2200.000000	2.96818e+06	2200.000000	2.98108e+06	2200.000000	2.9682e+06	2200.000000	12289     	2200.000000	8401.41   	2200.000000	24990.2   	2200.000000	23169.2   	2200.000000	32040.7   	
2300.000000	3.14067e+06	2300.000000	3.07472e+06	2300.000000	3.12919e+06	2300.000000	3.14281e+06	2300.000000	3.12922e+06	2300.000000	12723.2   	2300.000000	8858.75   	2300.000000	26051.3   	2300.000000	24245.9   	2300.000000	33584.1   	
2400.000000	3.29773e+06	2400.000000	3.23032e+06	2400.000000	3.29025e+06	2400.000000	3.30459e+06	2400.000000	3.29028e+06	2400.000000	13146.2   	2400.000000	9319.07   	2400.000000	27094.5   	2400.000000	25309.4   	2400.000000	35111.1   	
2500.000000	3.45382e+06	2500.000000	3.38539e+06	2500.000000	3.45131e+06	2500.000000	3.46637e+06	2500.000000	3.45135e+06	2500.000000	13558.7   	2500.000000	9782.29   	2500.000000	28120.5   	2500.000000	26360     	2500.000000	36621.7   	
2600.000000	3.60887e+06	2600.000000	3.53988e+06	2600.000000	3.61233e+06	2600.000000	3.62811e+06	2600.000000	3.61238e+06	2600.000000	13961.2   	2600.000000	10248.3   	2600.000000	29129.8   	2600.000000	27397.8   	2600.000000	38116.1   	
2700.000000	3.76281e+06	2700.000000	3.69374e+06	2700.000000	3.77328e+06	2700.000000	3.78978e+06	2700.000000	3.77333e+06	2700.000000	14354.1   	2700.000000	10717.1   	2700.000000	30122.9   	2700.000000	28422.8   	2700.000000	39594.2   	
2800.000000	3.91559e+06	2800.000000	3.84692e+06	2800.000000	3.93413e+06	2800.000000	3.95134e+06	2800.000000	3.93419e+06	2800.000000	14738     	2800.000000	11188.6   	2800.000000	31100.2   	2800.000000	29435.4   	2800.000000	41056.2   	
2900.000000	4.06716e+06	2900.000000	3.99939e+06	2900.000000	4.09486e+06	2900.000000	4.11277e+06	2900.000000	4.09491e+06	2900.000000	15113.3   	2900.000000	11662.8   	2900.000000	32062.4   	2900.000000	30435.7   	2900.000000	42502.3   	
3000.000000	4.21749e+06	3000.000000	4.1511e+06	3000.000000	4.25544e+06	3000.000000	4.27405e+06	3000.000000	4.25549e+06	3000.000000	15480.3   	3000.000000	12139.6   	3000.000000	33009.8   	3000.000000	31423.9   	3000.000000	43932.7   	
3200.000000	4.51429e+06	3200.000000	4.45218e+06	3200.000000	4.57609e+06	3200.000000	4.5961e+06	3200.000000	4.57615e+06	3200.000000	16191.5   	3200.000000	13101.3   	3200.000000	34862.5   	3200.000000	33365.1   	3200.000000	46747.3   	
3400.000000	4.80581e+06	3400.000000	4.74999e+06	3400.000000	4.89599e+06	3400.000000	4.91737e+06	3400.000000	4.89603e+06	3400.000000	16874.2   	3400.000000	14073.6   	3400.000000	36662     	3400.000000	35261     	3400.000000	49502.2   	
3600.000000	5.09192e+06	3600.000000	5.04442e+06	3600.000000	5.21504e+06	3600.000000	5.23779e+06	3600.000000	5.21508e+06	3600.000000	17531     	3600.000000	15056.6   	3600.000000	38411.4   	3600.000000	37113.3   	3600.000000	52199.2   	
3800.000000	5.37259e+06	3800.000000	5.33539e+06	3800.000000	5.5332e+06	3800.000000	5.5573e+06	3800.000000	5.53323e+06	3800.000000	18163.9   	3800.000000	16050.1   	3800.000000	40114     	3800.000000	38924.1   	3800.000000	54840.8   	
4000.000000	5.64779e+06	4000.000000	5.62284e+06	4000.000000	5.85044e+06	4000.000000	5.87588e+06	4000.000000	5.85045e+06	4000.000000	18775.1   	4000.000000	17054.3   	4000.000000	41772.6   	4000.000000	40695.1   	4000.000000	57429.1   	
4200.000000	5.91754e+06	4200.000000	5.90677e+06	4200.000000	6.16672e+06	4200.000000	6.1935e+06	4200.000000	6.16673e+06	4200.000000	19366     	4200.000000	18069     	4200.000000	43389.8   	4200.000000	42428.2   	4200.000000	59966.2   	
4400.000000	6.18189e+06	4400.000000	6.18718e+06	4400.000000	6.48204e+06	4400.000000	6.51015e+06	4400.000000	6.48205e+06	4400.000000	19938.3   	4400.000000	19094.1   	4400.000000	44967.9   	4400.000000	44125     	4400.000000	62454.3   	
4600.000000	6.4409e+06	4600.000000	6.46407e+06	4600.000000	6.7964e+06	4600.000000	6.82583e+06	4600.000000	6.79641e+06	4600.000000	20493.3   	4600.000000	20129.5   	4600.000000	46509.2   	4600.000000	45787.2   	4600.000000	64895.3   	
4800.000000	6.69466e+06	4800.000000	6.73748e+06	4800.000000	7.10981e+06	4800.000000	7.14055e+06	4800.000000	7.10982e+06	4800.000000	21032.2   	4800.000000	21175     	4800.000000	48015.8   	4800.000000	47416.3   	4800.000000	67291.2   	
5000.000000	6.94325e+06	5000.000000	7.00744e+06	5000.000000	7.42227e+06	5000.000000	7.45432e+06	5000.000000	7.42228e+06	5000.000000	21556.1   	5000.000000	22230.4   	5000.000000	49489.5   	5000.000000	49013.7   	5000.000000	69643.9   	
5250.000000	7.24688e+06	5250.000000	7.34011e+06	5250.000000	7.81152e+06	5250.000000	7.84519e+06	5250.000000	7.81154e+06	5250.000000	22191.4   	5250.000000	23563.5   	5250.000000	51287.9   	5250.000000	50968     	5250.000000	72526.5   	
5500.000000	7.5428e+06	5500.000000	7.66755e+06	5500.000000	8.19934e+06	5500.000000	8.23463e+06	5500.000000	8.19937e+06	5500.000000	22806.4   	5500.000000	24911.6   	5500.000000	53040.7   	5500.000000	52877.5   	5500.000000	75347.5   	
6000.000000	8.11241e+06	6000.000000	8.30718e+06	6000.000000	8.97081e+06	6000.000000	9.00927e+06	6000.000000	8.97086e+06	6000.000000	23981.9   	6000.000000	27652     	6000.000000	56420.2   	6000.000000	56571.2   	6000.000000	80816.5   	
6500.000000	8.65383e+06	6500.000000	8.92721e+06	6500.000000	9.73694e+06	6500.000000	9.77852e+06	6500.000000	9.737e+06 	6500.000000	25092.8   	6500.000000	30449.9   	6500.000000	59647.7   	6500.000000	60111.4   	6500.000000	86072.9   	
7000.000000	9.16882e+06	7000.000000	9.52858e+06	7000.000000	1.0498e+07	7000.000000	1.05427e+07	7000.000000	1.04981e+07	7000.000000	26147.4   	7000.000000	33303.8   	7000.000000	62739.5   	7000.000000	63512.5   	7000.000000	91135.6   	
7500.000000	9.65908e+06	7500.000000	1.01122e+07	7500.000000	1.12543e+07	7500.000000	1.1302e+07	7500.000000	1.12544e+07	7500.000000	27152.5   	7500.000000	36212.2   	7500.000000	65709.4   	7500.000000	66787     	7500.000000	96021.6   	
8000.000000	1.01262e+07	8000.000000	1.0679e+07	8000.000000	1.20061e+07	8000.000000	1.20567e+07	8000.000000	1.20062e+07	8000.000000	28113.6   	8000.000000	39174.2   	8000.000000	68569     	8000.000000	69945.9   	8000.000000	100745    	
8500.000000	1.05718e+07	8500.000000	1.12298e+07	8500.000000	1.27536e+07	8500.000000	1.28072e+07	8500.000000	1.27537e+07	8500.000000	29035.4   	8500.000000	42188.3   	8500.000000	71328.4   	8500.000000	72998.6   	8500.000000	105320    	
9000.000000	1.09971e+07	9000.000000	1.17654e+07	9000.000000	1.3497e+07	9000.000000	1.35536e+07	9000.000000	1.34972e+07	9000.000000	29921.8   	9000.000000	45251.1   	9000.000000	73996.4   	9000.000000	75953.5   	9000.000000	109757    	
