! 13C range in Si
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
6500.000000	4.99436e+06	6500.000000	5.15214e+06	6500.000000	5.6073e+06	6500.000000	5.6434e+06	6500.000000	5.60734e+06	6500.000000	12667.1   	6500.000000	15491.7   	6500.000000	29161     	6500.000000	30345.5   	6500.000000	42583.1   	
7000.000000	5.29158e+06	7000.000000	5.49921e+06	7000.000000	6.04564e+06	7000.000000	6.08441e+06	7000.000000	6.04568e+06	7000.000000	13199.6   	7000.000000	16943.8   	7000.000000	30672.7   	7000.000000	32062.7   	7000.000000	45090.1   	
7500.000000	5.57452e+06	7500.000000	5.83604e+06	7500.000000	6.48124e+06	7500.000000	6.52264e+06	7500.000000	6.48128e+06	7500.000000	13707.2   	7500.000000	18423.9   	7500.000000	32124.9   	7500.000000	33716     	7500.000000	47509.7   	
8000.000000	5.84412e+06	8000.000000	6.16314e+06	8000.000000	6.91425e+06	8000.000000	6.95823e+06	8000.000000	6.91429e+06	8000.000000	14192.6   	8000.000000	19931.2   	8000.000000	33523.1   	8000.000000	35310.9   	8000.000000	49849.2   	
8500.000000	6.10125e+06	8500.000000	6.48103e+06	8500.000000	7.34481e+06	8500.000000	7.39133e+06	8500.000000	7.34484e+06	8500.000000	14658.2   	8500.000000	21465     	8500.000000	34872.5   	8500.000000	36852.3   	8500.000000	52114.9   	
9000.000000	6.34672e+06	9000.000000	6.79016e+06	9000.000000	7.77304e+06	9000.000000	7.82208e+06	9000.000000	7.77308e+06	9000.000000	15105.9   	9000.000000	23024.4   	9000.000000	36177.1   	9000.000000	38344.3   	9000.000000	54312.6   	
9500.000000	6.58127e+06	9500.000000	7.09098e+06	9500.000000	8.19907e+06	9500.000000	8.25061e+06	9500.000000	8.19912e+06	9500.000000	15537.5   	9500.000000	24608.8   	9500.000000	37440.7   	9500.000000	39790.8   	9500.000000	56447.1   	
10000.000000	6.80561e+06	10000.000000	7.3839e+06	10000.000000	8.62303e+06	10000.000000	8.67702e+06	10000.000000	8.62308e+06	10000.000000	15954.4   	10000.000000	26218.1   	10000.000000	38666.5   	10000.000000	41195     	10000.000000	58523     	
11000.000000	7.22618e+06	11000.000000	7.94762e+06	11000.000000	9.46515e+06	11000.000000	9.52394e+06	11000.000000	9.46517e+06	11000.000000	16748.9   	11000.000000	29509.5   	11000.000000	41015.9   	11000.000000	43888.2   	11000.000000	62514.5   	
12000.000000	7.61298e+06	12000.000000	8.48415e+06	12000.000000	1.03001e+07	12000.000000	1.03636e+07	12000.000000	1.03001e+07	12000.000000	17497.8   	12000.000000	32892.3   	12000.000000	43244.4   	12000.000000	46444     	12000.000000	66314.3   	
13000.000000	7.96993e+06	13000.000000	8.99598e+06	13000.000000	1.11285e+07	13000.000000	1.11967e+07	13000.000000	1.11285e+07	13000.000000	18207.6   	13000.000000	36361.7   	13000.000000	45367.3   	13000.000000	48879     	13000.000000	69944.8   	
14000.000000	8.30034e+06	14000.000000	9.48527e+06	14000.000000	1.1951e+07	14000.000000	1.20237e+07	14000.000000	1.1951e+07	14000.000000	18883.3   	14000.000000	39916.4   	14000.000000	47397.1   	14000.000000	51206.6   	14000.000000	73424.5   	
15000.000000	8.60709e+06	15000.000000	9.95395e+06	15000.000000	1.2768e+07	15000.000000	1.28451e+07	15000.000000	1.27681e+07	15000.000000	19529.1   	15000.000000	43555.4   	15000.000000	49343.8   	15000.000000	53438.2   	15000.000000	76769     	
16000.000000	8.89263e+06	16000.000000	1.04037e+07	16000.000000	1.358e+07 	16000.000000	1.36615e+07	16000.000000	1.358e+07 	16000.000000	20148.4   	16000.000000	47276.1   	16000.000000	51216.2   	16000.000000	55583.3   	16000.000000	79991.3   	
17000.000000	9.15911e+06	17000.000000	1.0836e+07	17000.000000	1.43874e+07	17000.000000	1.4473e+07	17000.000000	1.43873e+07	17000.000000	20743.9   	17000.000000	51075     	17000.000000	53021.4   	17000.000000	57649.9   	17000.000000	83102.6   	
18000.000000	9.40838e+06	18000.000000	1.12522e+07	18000.000000	1.51904e+07	18000.000000	1.52802e+07	18000.000000	1.51902e+07	18000.000000	21318.1   	18000.000000	54948.2   	18000.000000	54765.4   	18000.000000	59645.1   	18000.000000	86112.6   	
19000.000000	9.64205e+06	19000.000000	1.16535e+07	19000.000000	1.59893e+07	19000.000000	1.60831e+07	19000.000000	1.59891e+07	19000.000000	21872.9   	19000.000000	58892.2   	19000.000000	56453.7   	19000.000000	61574.9   	19000.000000	89029.7   	
20000.000000	9.86155e+06	20000.000000	1.20408e+07	20000.000000	1.67844e+07	20000.000000	1.68823e+07	20000.000000	1.67842e+07	20000.000000	22410     	20000.000000	62904.2   	20000.000000	58090.8   	20000.000000	63444.5   	20000.000000	91861.2   	
21000.000000	1.00681e+07	21000.000000	1.24153e+07	21000.000000	1.75758e+07	21000.000000	1.76777e+07	21000.000000	1.75756e+07	21000.000000	22931.1   	21000.000000	66982     	21000.000000	59680.7   	21000.000000	65258.5   	21000.000000	94613.5   	
22000.000000	1.02629e+07	22000.000000	1.27776e+07	22000.000000	1.83639e+07	22000.000000	1.84697e+07	22000.000000	1.83637e+07	22000.000000	23437.3   	22000.000000	71126.7   	22000.000000	61227     	22000.000000	67021.1   	22000.000000	97292.3   	
23000.000000	1.04469e+07	23000.000000	1.31287e+07	23000.000000	1.91489e+07	23000.000000	1.92585e+07	23000.000000	1.91487e+07	23000.000000	23929.7   	23000.000000	75337.5   	23000.000000	62732.6   	23000.000000	68735.8   	23000.000000	99902.7   	
24000.000000	1.06209e+07	24000.000000	1.34692e+07	24000.000000	1.99308e+07	24000.000000	2.00442e+07	24000.000000	1.99306e+07	24000.000000	24409.5   	24000.000000	79610.3   	24000.000000	64200.4   	24000.000000	70406     	24000.000000	102449    	
25000.000000	1.07857e+07	25000.000000	1.37997e+07	25000.000000	2.07098e+07	25000.000000	2.08269e+07	25000.000000	2.07096e+07	25000.000000	24877.4   	25000.000000	83942.3   	25000.000000	65633     	25000.000000	72034.3   	25000.000000	104936    	
26000.000000	1.0942e+07	26000.000000	1.41208e+07	26000.000000	2.14861e+07	26000.000000	2.16069e+07	26000.000000	2.14859e+07	26000.000000	25334.3   	26000.000000	88333     	26000.000000	67032.3   	26000.000000	73623.6   	26000.000000	107366    	
27000.000000	1.10906e+07	27000.000000	1.44331e+07	27000.000000	2.22599e+07	27000.000000	2.23842e+07	27000.000000	2.22597e+07	27000.000000	25780.9   	27000.000000	92782.8   	27000.000000	68400.6   	27000.000000	75176.1   	27000.000000	109744    	
28000.000000	1.12318e+07	28000.000000	1.4737e+07	28000.000000	2.30311e+07	28000.000000	2.3159e+07	28000.000000	2.30309e+07	28000.000000	26217.9   	28000.000000	97291.3   	28000.000000	69739.6   	28000.000000	76693.9   	28000.000000	112072    	
29000.000000	1.13664e+07	29000.000000	1.5033e+07	29000.000000	2.38e+07  	29000.000000	2.39313e+07	29000.000000	2.37998e+07	29000.000000	26645.7   	29000.000000	101856    	29000.000000	71050.9   	29000.000000	78179     	29000.000000	114352    	
30000.000000	1.14946e+07	30000.000000	1.53214e+07	30000.000000	2.45667e+07	30000.000000	2.47013e+07	30000.000000	2.45665e+07	30000.000000	27064.9   	30000.000000	106474    	30000.000000	72336     	30000.000000	79633.2   	30000.000000	116588    	
32000.000000	1.17339e+07	32000.000000	1.58774e+07	32000.000000	2.60935e+07	32000.000000	2.62348e+07	32000.000000	2.60934e+07	32000.000000	27879.6   	32000.000000	115866    	32000.000000	74833.1   	32000.000000	82455.2   	32000.000000	120935    	
34000.000000	1.19527e+07	34000.000000	1.64076e+07	34000.000000	2.76124e+07	34000.000000	2.776e+07 	34000.000000	2.76123e+07	34000.000000	28665.2   	34000.000000	125467    	34000.000000	77240.7   	34000.000000	85171.3   	34000.000000	125129    	
36000.000000	1.21534e+07	36000.000000	1.69143e+07	36000.000000	2.91239e+07	36000.000000	2.92776e+07	36000.000000	2.91239e+07	36000.000000	29424.5   	36000.000000	135270    	36000.000000	79566.9   	36000.000000	87791.2   	36000.000000	129183    	
38000.000000	1.23383e+07	38000.000000	1.73996e+07	38000.000000	3.06285e+07	38000.000000	3.07881e+07	38000.000000	3.06286e+07	38000.000000	30159.9   	38000.000000	145262    	38000.000000	81818.7   	38000.000000	90323.5   	38000.000000	133110    	
40000.000000	1.2509e+07	40000.000000	1.78653e+07	40000.000000	3.21268e+07	40000.000000	3.22919e+07	40000.000000	3.21269e+07	40000.000000	30873.6   	40000.000000	155429    	40000.000000	84002.3   	40000.000000	92775.2   	40000.000000	136920    	
42000.000000	1.26671e+07	42000.000000	1.8313e+07	42000.000000	3.36191e+07	42000.000000	3.37895e+07	42000.000000	3.36193e+07	42000.000000	31567.2   	42000.000000	165763    	42000.000000	86123     	42000.000000	95152.8   	42000.000000	140622    	
44000.000000	1.28139e+07	44000.000000	1.8744e+07	44000.000000	3.51058e+07	44000.000000	3.52811e+07	44000.000000	3.5106e+07	44000.000000	32242.4   	44000.000000	176261    	44000.000000	88185.5   	44000.000000	97461.8   	44000.000000	144224    	
46000.000000	1.29505e+07	46000.000000	1.91595e+07	46000.000000	3.65873e+07	46000.000000	3.67673e+07	46000.000000	3.65875e+07	46000.000000	32900.5   	46000.000000	186926    	46000.000000	90193.9   	46000.000000	99707.2   	46000.000000	147732    	
48000.000000	1.3078e+07	48000.000000	1.95607e+07	48000.000000	3.80637e+07	48000.000000	3.82481e+07	48000.000000	3.8064e+07	48000.000000	33542.8   	48000.000000	197756    	48000.000000	92152     	48000.000000	101893    	48000.000000	151154    	
50000.000000	1.31972e+07	50000.000000	1.99486e+07	50000.000000	3.95354e+07	50000.000000	3.9724e+07	50000.000000	3.95358e+07	50000.000000	34170.3   	50000.000000	208750    	50000.000000	94063     	50000.000000	104024    	50000.000000	154494    	
