! 10B range in Si
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
310.000000	116015    	310.000000	114643    	310.000000	116349    	310.000000	116769    	310.000000	116349    	310.000000	837.133   	310.000000	391.319   	310.000000	1305.34   	310.000000	1110.83   	310.000000	1366.13   	
320.000000	122192    	320.000000	120746    	320.000000	122550    	320.000000	122999    	320.000000	122550    	320.000000	877.743   	320.000000	410.659   	320.000000	1371.62   	320.000000	1167.36   	320.000000	1438.67   	
330.000000	128472    	330.000000	126950    	330.000000	128855    	330.000000	129334    	330.000000	128855    	330.000000	918.713   	330.000000	430.246   	330.000000	1438.73   	330.000000	1224.7    	330.000000	1512.38   	
340.000000	134853    	340.000000	133253    	340.000000	135260    	340.000000	135770    	340.000000	135261    	340.000000	960.019   	340.000000	450.061   	340.000000	1506.64   	340.000000	1282.81   	340.000000	1587.22   	
350.000000	141331    	350.000000	139651    	350.000000	141764    	350.000000	142304    	350.000000	141764    	350.000000	1001.64   	350.000000	470.103   	350.000000	1575.33   	350.000000	1341.65   	350.000000	1663.15   	
360.000000	147904    	360.000000	146142    	360.000000	148361    	360.000000	148933    	360.000000	148362    	360.000000	1043.54   	360.000000	490.373   	360.000000	1644.74   	360.000000	1401.22   	360.000000	1740.13   	
370.000000	154569    	370.000000	152724    	370.000000	155051    	370.000000	155656    	370.000000	155052    	370.000000	1085.71   	370.000000	510.852   	370.000000	1714.85   	370.000000	1461.48   	370.000000	1818.14   	
380.000000	161325    	380.000000	159393    	380.000000	161830    	380.000000	162468    	380.000000	161831    	380.000000	1128.13   	380.000000	531.527   	380.000000	1785.63   	380.000000	1522.4    	380.000000	1897.13   	
390.000000	168168    	390.000000	166148    	390.000000	168697    	390.000000	169369    	390.000000	168698    	390.000000	1170.78   	390.000000	552.394   	390.000000	1857.04   	390.000000	1583.97   	390.000000	1977.09   	
400.000000	175097    	400.000000	172986    	400.000000	175648    	400.000000	176354    	400.000000	175649    	400.000000	1213.63   	400.000000	573.448   	400.000000	1929.05   	400.000000	1646.16   	400.000000	2057.97   	
410.000000	182110    	410.000000	179906    	410.000000	182682    	410.000000	183423    	410.000000	182683    	410.000000	1256.67   	410.000000	594.683   	410.000000	2001.65   	410.000000	1708.94   	410.000000	2139.75   	
420.000000	189204    	420.000000	186904    	420.000000	189796    	420.000000	190572    	420.000000	189797    	420.000000	1299.89   	420.000000	616.094   	420.000000	2074.79   	420.000000	1772.3    	420.000000	2222.39   	
430.000000	196378    	430.000000	193979    	430.000000	196987    	430.000000	197800    	430.000000	196989    	430.000000	1343.26   	430.000000	637.675   	430.000000	2148.45   	430.000000	1836.22   	430.000000	2305.88   	
440.000000	203629    	440.000000	201129    	440.000000	204255    	440.000000	205104    	440.000000	204256    	440.000000	1386.77   	440.000000	659.421   	440.000000	2222.62   	440.000000	1900.68   	440.000000	2390.17   	
450.000000	210956    	450.000000	208352    	450.000000	211596    	450.000000	212483    	450.000000	211598    	450.000000	1430.42   	450.000000	681.326   	450.000000	2297.25   	450.000000	1965.65   	450.000000	2475.26   	
460.000000	218357    	460.000000	215646    	460.000000	219010    	460.000000	219934    	460.000000	219011    	460.000000	1474.18   	460.000000	703.389   	460.000000	2372.34   	460.000000	2031.13   	460.000000	2561.1    	
470.000000	225830    	470.000000	223009    	470.000000	226493    	470.000000	227456    	470.000000	226495    	470.000000	1518.04   	470.000000	725.606   	470.000000	2447.86   	470.000000	2097.08   	470.000000	2647.69   	
480.000000	233374    	480.000000	230439    	480.000000	234044    	480.000000	235046    	480.000000	234046    	480.000000	1561.99   	480.000000	747.967   	480.000000	2523.79   	480.000000	2163.5    	480.000000	2734.98   	
490.000000	240986    	490.000000	237935    	490.000000	241662    	490.000000	242703    	490.000000	241664    	490.000000	1606.01   	490.000000	770.461   	490.000000	2600.1    	490.000000	2230.36   	490.000000	2822.97   	
500.000000	248665    	500.000000	245495    	500.000000	249345    	500.000000	250426    	500.000000	249347    	500.000000	1650.11   	500.000000	793.08    	500.000000	2676.78   	500.000000	2297.66   	500.000000	2911.62   	
520.000000	264220    	520.000000	260801    	520.000000	264898    	520.000000	266059    	520.000000	264899    	520.000000	1738.45   	520.000000	838.708   	520.000000	2831.16   	520.000000	2433.49   	520.000000	3090.85   	
540.000000	280024    	540.000000	276345    	540.000000	280690    	540.000000	281933    	540.000000	280691    	540.000000	1826.94   	540.000000	884.846   	540.000000	2986.8    	540.000000	2570.87   	540.000000	3272.5    	
560.000000	296068    	560.000000	292115    	560.000000	296709    	560.000000	298037    	560.000000	296710    	560.000000	1915.51   	560.000000	931.43    	560.000000	3143.56   	560.000000	2709.68   	560.000000	3456.41   	
580.000000	312339    	580.000000	308100    	580.000000	312944    	580.000000	314358    	580.000000	312945    	580.000000	2004.09   	580.000000	978.455   	580.000000	3301.32   	580.000000	2849.83   	580.000000	3642.44   	
600.000000	328828    	600.000000	324290    	600.000000	329385    	600.000000	330886    	600.000000	329386    	600.000000	2092.63   	600.000000	1025.92   	600.000000	3459.96   	600.000000	2991.21   	600.000000	3830.45   	
620.000000	345526    	620.000000	340676    	620.000000	346022    	620.000000	347611    	620.000000	346022    	620.000000	2181.08   	620.000000	1073.77   	620.000000	3619.38   	620.000000	3133.74   	620.000000	4020.32   	
640.000000	362422    	640.000000	357247    	640.000000	362843    	640.000000	364524    	640.000000	362844    	640.000000	2269.38   	640.000000	1121.98   	640.000000	3779.49   	640.000000	3277.32   	640.000000	4211.92   	
660.000000	379508    	660.000000	373996    	660.000000	379842    	660.000000	381615    	660.000000	379843    	660.000000	2357.5    	660.000000	1170.55   	660.000000	3940.19   	660.000000	3421.89   	660.000000	4405.13   	
680.000000	396776    	680.000000	390914    	680.000000	397010    	680.000000	398876    	680.000000	397011    	680.000000	2445.4    	680.000000	1219.44   	680.000000	4101.4    	680.000000	3567.36   	680.000000	4599.85   	
700.000000	414217    	700.000000	407994    	700.000000	414339    	700.000000	416299    	700.000000	414340    	700.000000	2533.05   	700.000000	1268.65   	700.000000	4263.05   	700.000000	3713.66   	700.000000	4795.98   	
720.000000	431824    	720.000000	425227    	720.000000	431822    	720.000000	433877    	720.000000	431822    	720.000000	2620.41   	720.000000	1318.17   	720.000000	4425.06   	720.000000	3860.72   	720.000000	4993.42   	
740.000000	449590    	740.000000	442607    	740.000000	449451    	740.000000	451602    	740.000000	449451    	740.000000	2707.47   	740.000000	1367.98   	740.000000	4587.37   	740.000000	4008.5    	740.000000	5192.07   	
760.000000	467507    	760.000000	460128    	760.000000	467218    	760.000000	469468    	760.000000	467219    	760.000000	2794.19   	760.000000	1418.07   	760.000000	4749.91   	760.000000	4156.91   	760.000000	5391.86   	
780.000000	485569    	780.000000	477783    	780.000000	485119    	780.000000	487468    	780.000000	485120    	780.000000	2880.55   	780.000000	1468.44   	780.000000	4912.64   	780.000000	4305.92   	780.000000	5592.7    	
800.000000	503769    	800.000000	495565    	800.000000	503146    	800.000000	505597    	800.000000	503149    	800.000000	2966.54   	800.000000	1519.05   	800.000000	5075.49   	800.000000	4455.46   	800.000000	5794.51   	
820.000000	522101    	820.000000	513470    	820.000000	521296    	820.000000	523847    	820.000000	521299    	820.000000	3052.14   	820.000000	1569.88   	820.000000	5238.41   	820.000000	4605.49   	820.000000	5997.23   	
840.000000	540560    	840.000000	531491    	840.000000	539560    	840.000000	542212    	840.000000	539563    	840.000000	3137.3    	840.000000	1620.91   	840.000000	5401.34   	840.000000	4755.94   	840.000000	6200.75   	
860.000000	559139    	860.000000	549623    	860.000000	557932    	860.000000	560686    	860.000000	557935    	860.000000	3222      	860.000000	1672.13   	860.000000	5564.23   	860.000000	4906.75   	860.000000	6404.99   	
880.000000	577834    	880.000000	567862    	880.000000	576406    	880.000000	579263    	880.000000	576409    	880.000000	3306.23   	880.000000	1723.55   	880.000000	5727.03   	880.000000	5057.89   	880.000000	6609.9    	
900.000000	596639    	900.000000	586202    	900.000000	594978    	900.000000	597939    	900.000000	594981    	900.000000	3389.98   	900.000000	1775.17   	900.000000	5889.71   	900.000000	5209.32   	900.000000	6815.41   	
920.000000	615549    	920.000000	604639    	920.000000	613644    	920.000000	616710    	920.000000	613647    	920.000000	3473.24   	920.000000	1826.99   	920.000000	6052.23   	920.000000	5360.99   	920.000000	7021.47   	
940.000000	634559    	940.000000	623169    	940.000000	632400    	940.000000	635571    	940.000000	632403    	940.000000	3556.02   	940.000000	1878.99   	940.000000	6214.57   	940.000000	5512.89   	940.000000	7228.04   	
960.000000	653665    	960.000000	641787    	960.000000	651242    	960.000000	654518    	960.000000	651245    	960.000000	3638.3    	960.000000	1931.17   	960.000000	6376.71   	960.000000	5664.96   	960.000000	7435.05   	
980.000000	672862    	980.000000	660489    	980.000000	670167    	980.000000	673548    	980.000000	670169    	980.000000	3720.08   	980.000000	1983.51   	980.000000	6538.6    	980.000000	5817.19   	980.000000	7642.47   	
1000.000000	692146    	1000.000000	679272    	1000.000000	689170    	1000.000000	692656    	1000.000000	689171    	1000.000000	3801.37   	1000.000000	2036      	1000.000000	6700.23   	1000.000000	5969.54   	1000.000000	7850.25   	
1020.000000	711513    	1020.000000	698131    	1020.000000	708247    	1020.000000	711841    	1020.000000	708248    	1020.000000	3882.15   	1020.000000	2088.64   	1020.000000	6861.57   	1020.000000	6122      	1020.000000	8058.36   	
1040.000000	730959    	1040.000000	717064    	1040.000000	727396    	1040.000000	731097    	1040.000000	727397    	1040.000000	3962.43   	1040.000000	2141.4    	1040.000000	7022.61   	1040.000000	6274.52   	1040.000000	8266.74   	
1060.000000	750480    	1060.000000	736067    	1060.000000	746613    	1060.000000	750423    	1060.000000	746614    	1060.000000	4042.21   	1060.000000	2194.31   	1060.000000	7183.33   	1060.000000	6427.09   	1060.000000	8475.36   	
1080.000000	770072    	1080.000000	755137    	1080.000000	765896    	1080.000000	769815    	1080.000000	765897    	1080.000000	4121.49   	1080.000000	2247.34   	1080.000000	7343.7    	1080.000000	6579.68   	1080.000000	8684.19   	
1100.000000	789732    	1100.000000	774270    	1100.000000	785241    	1100.000000	789270    	1100.000000	785243    	1100.000000	4200.26   	1100.000000	2300.51   	1100.000000	7503.71   	1100.000000	6732.28   	1100.000000	8893.2    	
1120.000000	809457    	1120.000000	793463    	1120.000000	804646    	1120.000000	808786    	1120.000000	804650    	1120.000000	4278.53   	1120.000000	2353.81   	1120.000000	7663.35   	1120.000000	6884.85   	1120.000000	9102.35   	
1140.000000	829242    	1140.000000	812714    	1140.000000	824109    	1140.000000	828359    	1140.000000	824113    	1140.000000	4356.3    	1140.000000	2407.25   	1140.000000	7822.6    	1140.000000	7037.39   	1140.000000	9311.61   	
1160.000000	849086    	1160.000000	832021    	1160.000000	843628    	1160.000000	847988    	1160.000000	843632    	1160.000000	4433.57   	1160.000000	2460.83   	1160.000000	7981.45   	1160.000000	7189.88   	1160.000000	9520.95   	
1180.000000	868985    	1180.000000	851379    	1180.000000	863200    	1180.000000	867671    	1180.000000	863204    	1180.000000	4510.34   	1180.000000	2514.55   	1180.000000	8139.89   	1180.000000	7342.29   	1180.000000	9730.35   	
1200.000000	888935    	1200.000000	870787    	1200.000000	882822    	1200.000000	887404    	1200.000000	882826    	1200.000000	4586.62   	1200.000000	2568.4    	1200.000000	8297.91   	1200.000000	7494.61   	1200.000000	9939.78   	
1220.000000	908935    	1220.000000	890243    	1220.000000	902493    	1220.000000	907185    	1220.000000	902496    	1220.000000	4662.4    	1220.000000	2622.39   	1220.000000	8455.49   	1220.000000	7646.83   	1220.000000	10149.2   	
1240.000000	928981    	1240.000000	909743    	1240.000000	922210    	1240.000000	927013    	1240.000000	922213    	1240.000000	4737.7    	1240.000000	2676.5    	1240.000000	8612.63   	1240.000000	7798.92   	1240.000000	10358.6   	
1260.000000	949071    	1260.000000	929286    	1260.000000	941971    	1260.000000	946886    	1260.000000	941974    	1260.000000	4812.51   	1260.000000	2730.72   	1260.000000	8769.32   	1260.000000	7950.88   	1260.000000	10568     	
1280.000000	969202    	1280.000000	948869    	1280.000000	961774    	1280.000000	966801    	1280.000000	961777    	1280.000000	4886.83   	1280.000000	2785.06   	1280.000000	8925.55   	1280.000000	8102.7    	1280.000000	10777.3   	
1300.000000	989371    	1300.000000	968491    	1300.000000	981618    	1300.000000	986758    	1300.000000	981621    	1300.000000	4960.68   	1300.000000	2839.51   	1300.000000	9081.32   	1300.000000	8254.35   	1300.000000	10986.5   	
1320.000000	1.00958e+06	1320.000000	988149    	1320.000000	1.0015e+06	1320.000000	1.00675e+06	1320.000000	1.0015e+06	1320.000000	5034.04   	1320.000000	2894.07   	1320.000000	9236.61   	1320.000000	8405.84   	1320.000000	11195.7   	
1340.000000	1.02982e+06	1340.000000	1.00784e+06	1340.000000	1.02142e+06	1340.000000	1.02679e+06	1340.000000	1.02142e+06	1340.000000	5106.94   	1340.000000	2948.74   	1340.000000	9391.43   	1340.000000	8557.14   	1340.000000	11404.7   	
1360.000000	1.05009e+06	1360.000000	1.02757e+06	1360.000000	1.04137e+06	1360.000000	1.04685e+06	1360.000000	1.04138e+06	1360.000000	5179.36   	1360.000000	3003.51   	1360.000000	9545.77   	1360.000000	8708.26   	1360.000000	11613.6   	
1380.000000	1.07039e+06	1380.000000	1.04732e+06	1380.000000	1.06136e+06	1380.000000	1.06696e+06	1380.000000	1.06137e+06	1380.000000	5251.32   	1380.000000	3058.38   	1380.000000	9699.62   	1380.000000	8859.16   	1380.000000	11822.3   	
1400.000000	1.09072e+06	1400.000000	1.06711e+06	1400.000000	1.08139e+06	1400.000000	1.08709e+06	1400.000000	1.08139e+06	1400.000000	5322.81   	1400.000000	3113.36   	1400.000000	9852.99   	1400.000000	9009.86   	1400.000000	12030.8   	
1420.000000	1.11107e+06	1420.000000	1.08692e+06	1420.000000	1.10144e+06	1420.000000	1.10726e+06	1420.000000	1.10144e+06	1420.000000	5393.85   	1420.000000	3168.44   	1420.000000	10005.9   	1420.000000	9160.34   	1420.000000	12239.2   	
1440.000000	1.13145e+06	1440.000000	1.10675e+06	1440.000000	1.12152e+06	1440.000000	1.12745e+06	1440.000000	1.12153e+06	1440.000000	5464.43   	1440.000000	3223.62   	1440.000000	10158.2   	1440.000000	9310.59   	1440.000000	12447.4   	
1460.000000	1.15185e+06	1460.000000	1.12661e+06	1460.000000	1.14164e+06	1460.000000	1.14768e+06	1460.000000	1.14164e+06	1460.000000	5534.57   	1460.000000	3278.9    	1460.000000	10310.1   	1460.000000	9460.61   	1460.000000	12655.4   	
1480.000000	1.17226e+06	1480.000000	1.1465e+06	1480.000000	1.16177e+06	1480.000000	1.16793e+06	1480.000000	1.16177e+06	1480.000000	5604.25   	1480.000000	3334.28   	1480.000000	10461.5   	1480.000000	9610.37   	1480.000000	12863.1   	
1500.000000	1.1927e+06	1500.000000	1.1664e+06	1500.000000	1.18194e+06	1500.000000	1.18821e+06	1500.000000	1.18194e+06	1500.000000	5673.5    	1500.000000	3389.77   	1500.000000	10612.3   	1500.000000	9759.89   	1500.000000	13070.6   	
1520.000000	1.21315e+06	1520.000000	1.18633e+06	1520.000000	1.20213e+06	1520.000000	1.20851e+06	1520.000000	1.20213e+06	1520.000000	5742.31   	1520.000000	3445.35   	1520.000000	10762.7   	1520.000000	9909.16   	1520.000000	13277.9   	
1540.000000	1.23362e+06	1540.000000	1.20627e+06	1540.000000	1.22234e+06	1540.000000	1.22884e+06	1540.000000	1.22234e+06	1540.000000	5810.68   	1540.000000	3501.03   	1540.000000	10912.6   	1540.000000	10058.2   	1540.000000	13484.9   	
1560.000000	1.2541e+06	1560.000000	1.22623e+06	1560.000000	1.24258e+06	1560.000000	1.24919e+06	1560.000000	1.24258e+06	1560.000000	5878.63   	1560.000000	3556.8    	1560.000000	11061.9   	1560.000000	10206.9   	1560.000000	13691.7   	
1580.000000	1.27459e+06	1580.000000	1.2462e+06	1580.000000	1.26284e+06	1580.000000	1.26956e+06	1580.000000	1.26283e+06	1580.000000	5946.15   	1580.000000	3612.67   	1580.000000	11210.7   	1580.000000	10355.3   	1580.000000	13898.2   	
1600.000000	1.29509e+06	1600.000000	1.26619e+06	1600.000000	1.28311e+06	1600.000000	1.28996e+06	1600.000000	1.28311e+06	1600.000000	6013.25   	1600.000000	3668.62   	1600.000000	11359.1   	1600.000000	10503.5   	1600.000000	14104.4   	
1620.000000	1.3156e+06	1620.000000	1.28619e+06	1620.000000	1.30341e+06	1620.000000	1.31037e+06	1620.000000	1.30341e+06	1620.000000	6079.94   	1620.000000	3724.66   	1620.000000	11506.9   	1620.000000	10651.4   	1620.000000	14310.3   	
1640.000000	1.33611e+06	1640.000000	1.30621e+06	1640.000000	1.32373e+06	1640.000000	1.3308e+06	1640.000000	1.32373e+06	1640.000000	6146.21   	1640.000000	3780.79   	1640.000000	11654.2   	1640.000000	10799     	1640.000000	14515.9   	
1660.000000	1.35663e+06	1660.000000	1.32623e+06	1660.000000	1.34406e+06	1660.000000	1.35125e+06	1660.000000	1.34406e+06	1660.000000	6212.07   	1660.000000	3836.99   	1660.000000	11801     	1660.000000	10946.3   	1660.000000	14721.1   	
1680.000000	1.37716e+06	1680.000000	1.34626e+06	1680.000000	1.36441e+06	1680.000000	1.37171e+06	1680.000000	1.36441e+06	1680.000000	6277.53   	1680.000000	3893.28   	1680.000000	11947.3   	1680.000000	11093.4   	1680.000000	14926.1   	
1700.000000	1.39769e+06	1700.000000	1.36631e+06	1700.000000	1.38478e+06	1700.000000	1.3922e+06	1700.000000	1.38478e+06	1700.000000	6342.6    	1700.000000	3949.64   	1700.000000	12093.1   	1700.000000	11240.1   	1700.000000	15130.8   	
1750.000000	1.44901e+06	1750.000000	1.41645e+06	1750.000000	1.43576e+06	1750.000000	1.44347e+06	1750.000000	1.43576e+06	1750.000000	6503.53   	1750.000000	4090.89   	1750.000000	12455.4   	1750.000000	11605.5   	1750.000000	15641     	
1800.000000	1.50033e+06	1800.000000	1.46662e+06	1800.000000	1.48683e+06	1800.000000	1.49482e+06	1800.000000	1.48683e+06	1800.000000	6662.07   	1800.000000	4232.63   	1800.000000	12814.5   	1800.000000	11969     	1800.000000	16149     	
1850.000000	1.55162e+06	1850.000000	1.51681e+06	1850.000000	1.53797e+06	1850.000000	1.54626e+06	1850.000000	1.53797e+06	1850.000000	6818.26   	1850.000000	4374.88   	1850.000000	13170.5   	1850.000000	12330.6   	1850.000000	16654.8   	
1900.000000	1.60287e+06	1900.000000	1.56701e+06	1900.000000	1.58918e+06	1900.000000	1.59775e+06	1900.000000	1.58918e+06	1900.000000	6972.18   	1900.000000	4517.65   	1900.000000	13523.3   	1900.000000	12690.1   	1900.000000	17158.4   	
1950.000000	1.65406e+06	1950.000000	1.6172e+06	1950.000000	1.64044e+06	1950.000000	1.64931e+06	1950.000000	1.64045e+06	1950.000000	7123.88   	1950.000000	4660.95   	1950.000000	13873.1   	1950.000000	13047.6   	1950.000000	17659.5   	
2000.000000	1.70518e+06	2000.000000	1.66738e+06	2000.000000	1.69175e+06	2000.000000	1.70091e+06	2000.000000	1.69176e+06	2000.000000	7273.43   	2000.000000	4804.78   	2000.000000	14219.9   	2000.000000	13403     	2000.000000	18158.3   	
2100.000000	1.80717e+06	2100.000000	1.76765e+06	2100.000000	1.7945e+06	2100.000000	1.80422e+06	2100.000000	1.7945e+06	2100.000000	7566.3    	2100.000000	5094.03   	2100.000000	14904.4   	2100.000000	14107.6   	2100.000000	19148.5   	
2200.000000	1.90874e+06	2200.000000	1.86774e+06	2200.000000	1.89735e+06	2200.000000	1.90765e+06	2200.000000	1.89735e+06	2200.000000	7851.22   	2200.000000	5385.34   	2200.000000	15577.2   	2200.000000	14803.8   	2200.000000	20128.7   	
2300.000000	2.0098e+06	2300.000000	1.9676e+06	2300.000000	2.00027e+06	2300.000000	2.01115e+06	2300.000000	2.00027e+06	2300.000000	8128.63   	2300.000000	5678.66   	2300.000000	16238.5   	2300.000000	15491.7   	2300.000000	21098.8   	
2400.000000	2.11031e+06	2400.000000	2.06717e+06	2400.000000	2.10322e+06	2400.000000	2.11467e+06	2400.000000	2.10323e+06	2400.000000	8398.91   	2400.000000	5973.88   	2400.000000	16888.7   	2400.000000	16171.2   	2400.000000	22058.6   	
2500.000000	2.2102e+06	2500.000000	2.16641e+06	2500.000000	2.20618e+06	2500.000000	2.2182e+06	2500.000000	2.20618e+06	2500.000000	8662.44   	2500.000000	6270.94   	2500.000000	17528.2   	2500.000000	16842.4   	2500.000000	23008.2   	
2600.000000	2.30942e+06	2600.000000	2.26527e+06	2600.000000	2.30911e+06	2600.000000	2.3217e+06	2600.000000	2.30911e+06	2600.000000	8919.56   	2600.000000	6569.77   	2600.000000	18157.3   	2600.000000	17505.4   	2600.000000	23947.5   	
2700.000000	2.40793e+06	2700.000000	2.36373e+06	2700.000000	2.412e+06 	2700.000000	2.42516e+06	2700.000000	2.412e+06 	2700.000000	9170.61   	2700.000000	6870.35   	2700.000000	18776.2   	2700.000000	18160.3   	2700.000000	24876.7   	
2800.000000	2.5057e+06	2800.000000	2.46175e+06	2800.000000	2.51482e+06	2800.000000	2.52854e+06	2800.000000	2.51482e+06	2800.000000	9415.87   	2800.000000	7172.69   	2800.000000	19385.4   	2800.000000	18807.2   	2800.000000	25795.7   	
2900.000000	2.60269e+06	2900.000000	2.55932e+06	2900.000000	2.61756e+06	2900.000000	2.63185e+06	2900.000000	2.61756e+06	2900.000000	9655.64   	2900.000000	7476.79   	2900.000000	19985.1   	2900.000000	19446.3   	2900.000000	26704.8   	
3000.000000	2.69889e+06	3000.000000	2.65641e+06	3000.000000	2.72021e+06	3000.000000	2.73506e+06	3000.000000	2.72021e+06	3000.000000	9890.19   	3000.000000	7782.69   	3000.000000	20575.6   	3000.000000	20077.7   	3000.000000	27604.1   	
3200.000000	2.88882e+06	3200.000000	2.84908e+06	3200.000000	2.92518e+06	3200.000000	2.94114e+06	3200.000000	2.92517e+06	3200.000000	10344.5   	3200.000000	8399.88   	3200.000000	21730.4   	3200.000000	21317.9   	3200.000000	29373.6   	
3400.000000	3.07537e+06	3400.000000	3.03965e+06	3400.000000	3.12967e+06	3400.000000	3.14673e+06	3400.000000	3.12965e+06	3400.000000	10780.8   	3400.000000	9024.25   	3400.000000	22851.9   	3400.000000	22529.2   	3400.000000	31105.6   	
3600.000000	3.25846e+06	3600.000000	3.22807e+06	3600.000000	3.33361e+06	3600.000000	3.35178e+06	3600.000000	3.33359e+06	3600.000000	11200.4   	3600.000000	9655.68   	3600.000000	23942.4   	3600.000000	23712.7   	3600.000000	32801.3   	
3800.000000	3.43807e+06	3800.000000	3.41426e+06	3800.000000	3.53698e+06	3800.000000	3.55624e+06	3800.000000	3.53697e+06	3800.000000	11604.8   	3800.000000	10294     	3800.000000	25003.6   	3800.000000	24869.6   	3800.000000	34462.3   	
4000.000000	3.61418e+06	4000.000000	3.59821e+06	4000.000000	3.73976e+06	4000.000000	3.76011e+06	4000.000000	3.73975e+06	4000.000000	11995.3   	4000.000000	10939.1   	4000.000000	26037.4   	4000.000000	26001.1   	4000.000000	36089.7   	
4200.000000	3.7868e+06	4200.000000	3.77991e+06	4200.000000	3.94193e+06	4200.000000	3.96336e+06	4200.000000	3.94192e+06	4200.000000	12372.9   	4200.000000	11590.7   	4200.000000	27045.4   	4200.000000	27108.4   	4200.000000	37685.1   	
4400.000000	3.95596e+06	4400.000000	3.95935e+06	4400.000000	4.1435e+06	4400.000000	4.166e+06 	4400.000000	4.14349e+06	4400.000000	12738.6   	4400.000000	12248.9   	4400.000000	28029.1   	4400.000000	28192.6   	4400.000000	39249.6   	
4600.000000	4.12171e+06	4600.000000	4.13654e+06	4600.000000	4.34445e+06	4600.000000	4.36801e+06	4600.000000	4.34444e+06	4600.000000	13093.2   	4600.000000	12913.4   	4600.000000	28989.8   	4600.000000	29254.6   	4600.000000	40784.6   	
4800.000000	4.2841e+06	4800.000000	4.3115e+06	4800.000000	4.5448e+06	4800.000000	4.56941e+06	4800.000000	4.54479e+06	4800.000000	13437.6   	4800.000000	13584.3   	4800.000000	29928.9   	4800.000000	30295.5   	4800.000000	42291.3   	
5000.000000	4.44318e+06	5000.000000	4.48426e+06	5000.000000	4.74454e+06	5000.000000	4.77019e+06	5000.000000	4.74453e+06	5000.000000	13772.3   	5000.000000	14261.5   	5000.000000	30847.5   	5000.000000	31316.1   	5000.000000	43770.9   	
5250.000000	4.63748e+06	5250.000000	4.69714e+06	5250.000000	4.99339e+06	5250.000000	5.02033e+06	5250.000000	4.99337e+06	5250.000000	14178.3   	5250.000000	15116.6   	5250.000000	31968.5   	5250.000000	32564.9   	5250.000000	45583.8   	
5500.000000	4.82685e+06	5500.000000	4.90668e+06	5500.000000	5.24132e+06	5500.000000	5.26953e+06	5500.000000	5.24129e+06	5500.000000	14571.3   	5500.000000	15981.4   	5500.000000	33061     	5500.000000	33784.9   	5500.000000	47357.9   	
6000.000000	5.19135e+06	6000.000000	5.31599e+06	6000.000000	5.73451e+06	6000.000000	5.76525e+06	6000.000000	5.73448e+06	6000.000000	15322.5   	6000.000000	17739.1   	6000.000000	35167.7   	6000.000000	36145     	6000.000000	50797.7   	
6500.000000	5.53782e+06	6500.000000	5.71277e+06	6500.000000	6.22429e+06	6500.000000	6.25752e+06	6500.000000	6.22425e+06	6500.000000	16032.4   	6500.000000	19533.8   	6500.000000	37179.5   	6500.000000	38407.1   	6500.000000	54103.8   	
7000.000000	5.86738e+06	7000.000000	6.0976e+06	7000.000000	6.71085e+06	7000.000000	6.74651e+06	7000.000000	6.7108e+06	7000.000000	16706.3   	7000.000000	21364     	7000.000000	39106.8   	7000.000000	40580.3   	7000.000000	57288.4   	
7500.000000	6.18111e+06	7500.000000	6.47108e+06	7500.000000	7.19435e+06	7500.000000	7.23242e+06	7500.000000	7.19429e+06	7500.000000	17348.6   	7500.000000	23229.1   	7500.000000	40958.1   	7500.000000	42672.7   	7500.000000	60362     	
8000.000000	6.48005e+06	8000.000000	6.83378e+06	8000.000000	7.67496e+06	8000.000000	7.71541e+06	8000.000000	7.6749e+06	8000.000000	17962.8   	8000.000000	25128.5   	8000.000000	42740.7   	8000.000000	44691.1   	8000.000000	63333.6   	
8500.000000	6.76516e+06	8500.000000	7.18625e+06	8500.000000	8.15285e+06	8500.000000	8.19565e+06	8500.000000	8.15278e+06	8500.000000	18551.9   	8500.000000	27061.4   	8500.000000	44460.9   	8500.000000	46641.8   	8500.000000	66211.6   	
9000.000000	7.03733e+06	9000.000000	7.52902e+06	9000.000000	8.62816e+06	9000.000000	8.67327e+06	9000.000000	8.62809e+06	9000.000000	19118.5   	9000.000000	29027.2   	9000.000000	46124.1   	9000.000000	48530     	9000.000000	69003     	
9500.000000	7.29741e+06	9500.000000	7.86258e+06	9500.000000	9.10103e+06	9500.000000	9.14843e+06	9500.000000	9.10096e+06	9500.000000	19664.6   	9500.000000	31025     	9500.000000	47735     	9500.000000	50360.6   	9500.000000	71714.2   	
10000.000000	7.54617e+06	10000.000000	8.18738e+06	10000.000000	9.57159e+06	10000.000000	9.62124e+06	10000.000000	9.57151e+06	10000.000000	20192     	10000.000000	33053.3   	10000.000000	49297.7   	10000.000000	52137.6   	10000.000000	74350.9   	
