! 11C range in Si
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
310.000000	88603.7   	310.000000	87557.1   	310.000000	88795.8   	310.000000	89169.4   	310.000000	88795.2   	310.000000	608.875   	310.000000	285.12    	310.000000	935.143   	310.000000	808.353   	310.000000	982.768   	
320.000000	93321.3   	320.000000	92217.7   	320.000000	93527.4   	320.000000	93927.3   	320.000000	93526.8   	320.000000	638.402   	320.000000	299.218   	320.000000	982.591   	320.000000	849.47    	320.000000	1034.95   	
330.000000	98117.5   	330.000000	96955.7   	330.000000	98337.7   	330.000000	98764.7   	330.000000	98337.2   	330.000000	668.191   	330.000000	313.49    	330.000000	1030.64   	330.000000	891.167   	330.000000	1087.97   	
340.000000	102990    	340.000000	101769    	340.000000	103225    	340.000000	103679    	340.000000	103224    	340.000000	698.224   	340.000000	327.939   	340.000000	1079.26   	340.000000	933.424   	340.000000	1141.8    	
350.000000	107937    	350.000000	106655    	350.000000	108186    	350.000000	108669    	350.000000	108186    	350.000000	728.482   	350.000000	342.553   	350.000000	1128.44   	350.000000	976.221   	350.000000	1196.42   	
360.000000	112957    	360.000000	111612    	360.000000	113219    	360.000000	113732    	360.000000	113219    	360.000000	758.951   	360.000000	357.321   	360.000000	1178.13   	360.000000	1019.54   	360.000000	1251.79   	
370.000000	118047    	370.000000	116638    	370.000000	118323    	370.000000	118865    	370.000000	118324    	370.000000	789.612   	370.000000	372.237   	370.000000	1228.33   	370.000000	1063.36   	370.000000	1307.91   	
380.000000	123206    	380.000000	121732    	380.000000	123496    	380.000000	124068    	380.000000	123496    	380.000000	820.453   	380.000000	387.298   	380.000000	1278.99   	380.000000	1107.66   	380.000000	1364.73   	
390.000000	128432    	390.000000	126890    	390.000000	128735    	390.000000	129337    	390.000000	128735    	390.000000	851.457   	390.000000	402.498   	390.000000	1330.12   	390.000000	1152.43   	390.000000	1422.25   	
400.000000	133724    	400.000000	132113    	400.000000	134038    	400.000000	134672    	400.000000	134038    	400.000000	882.613   	400.000000	417.84    	400.000000	1381.67   	400.000000	1197.66   	400.000000	1480.43   	
410.000000	139079    	410.000000	137397    	410.000000	139404    	410.000000	140070    	410.000000	139404    	410.000000	913.906   	410.000000	433.326   	410.000000	1433.64   	410.000000	1243.31   	410.000000	1539.25   	
420.000000	144497    	420.000000	142741    	420.000000	144831    	420.000000	145530    	420.000000	144831    	420.000000	945.326   	420.000000	448.941   	420.000000	1486      	420.000000	1289.39   	420.000000	1598.71   	
430.000000	149975    	430.000000	148144    	430.000000	150318    	430.000000	151049    	430.000000	150318    	430.000000	976.859   	430.000000	464.668   	430.000000	1538.74   	430.000000	1335.87   	430.000000	1658.76   	
440.000000	155513    	440.000000	153605    	440.000000	155862    	440.000000	156627    	440.000000	155862    	440.000000	1008.5    	440.000000	480.508   	440.000000	1591.83   	440.000000	1382.74   	440.000000	1719.4    	
450.000000	161108    	450.000000	159120    	450.000000	161463    	450.000000	162262    	450.000000	161463    	450.000000	1040.23   	450.000000	496.464   	450.000000	1645.26   	450.000000	1429.98   	450.000000	1780.61   	
460.000000	166760    	460.000000	164691    	460.000000	167118    	460.000000	167952    	460.000000	167119    	460.000000	1072.04   	460.000000	512.536   	460.000000	1699.01   	460.000000	1477.59   	460.000000	1842.37   	
470.000000	172467    	470.000000	170313    	470.000000	172827    	470.000000	173696    	470.000000	172828    	470.000000	1103.93   	470.000000	528.718   	470.000000	1753.07   	470.000000	1525.55   	470.000000	1904.65   	
480.000000	178228    	480.000000	175988    	480.000000	178588    	480.000000	179492    	480.000000	178588    	480.000000	1135.88   	480.000000	545.008   	480.000000	1807.42   	480.000000	1573.84   	480.000000	1967.45   	
490.000000	184041    	490.000000	181712    	490.000000	184400    	490.000000	185340    	490.000000	184400    	490.000000	1167.88   	490.000000	561.403   	490.000000	1862.05   	490.000000	1622.47   	490.000000	2030.75   	
500.000000	189906    	500.000000	187486    	500.000000	190261    	500.000000	191237    	500.000000	190261    	500.000000	1199.94   	500.000000	577.901   	500.000000	1916.94   	500.000000	1671.4    	500.000000	2094.52   	
520.000000	201784    	520.000000	199175    	520.000000	202125    	520.000000	203176    	520.000000	202125    	520.000000	1264.17   	520.000000	611.171   	520.000000	2027.45   	520.000000	1770.16   	520.000000	2223.46   	
540.000000	213854    	540.000000	211045    	540.000000	214172    	540.000000	215298    	540.000000	214172    	540.000000	1328.5    	540.000000	644.786   	540.000000	2138.86   	540.000000	1870.05   	540.000000	2354.13   	
560.000000	226106    	560.000000	223088    	560.000000	226392    	560.000000	227596    	560.000000	226393    	560.000000	1392.89   	560.000000	678.757   	560.000000	2251.07   	560.000000	1970.98   	560.000000	2486.44   	
580.000000	238532    	580.000000	235296    	580.000000	238777    	580.000000	240060    	580.000000	238778    	580.000000	1457.28   	580.000000	713.051   	580.000000	2364      	580.000000	2072.88   	580.000000	2620.28   	
600.000000	251124    	600.000000	247660    	600.000000	251318    	600.000000	252682    	600.000000	251320    	600.000000	1521.65   	600.000000	747.631   	600.000000	2477.55   	600.000000	2175.68   	600.000000	2755.54   	
620.000000	263876    	620.000000	260173    	620.000000	264009    	620.000000	265454    	620.000000	264010    	620.000000	1585.95   	620.000000	782.485   	620.000000	2591.66   	620.000000	2279.31   	620.000000	2892.13   	
640.000000	276779    	640.000000	272828    	640.000000	276842    	640.000000	278370    	640.000000	276843    	640.000000	1650.14   	640.000000	817.622   	640.000000	2706.27   	640.000000	2383.71   	640.000000	3029.97   	
660.000000	289827    	660.000000	285619    	660.000000	289810    	660.000000	291422    	660.000000	289811    	660.000000	1714.2    	660.000000	853.042   	660.000000	2821.29   	660.000000	2488.82   	660.000000	3168.98   	
680.000000	303014    	680.000000	298539    	680.000000	302907    	680.000000	304604    	680.000000	302907    	680.000000	1778.1    	680.000000	888.716   	680.000000	2936.68   	680.000000	2594.58   	680.000000	3309.07   	
700.000000	316334    	700.000000	311582    	700.000000	316126    	700.000000	317909    	700.000000	316126    	700.000000	1841.81   	700.000000	924.618   	700.000000	3052.39   	700.000000	2700.95   	700.000000	3450.18   	
720.000000	329780    	720.000000	324743    	720.000000	329461    	720.000000	331333    	720.000000	329462    	720.000000	1905.32   	720.000000	960.738   	720.000000	3168.35   	720.000000	2807.88   	720.000000	3592.22   	
740.000000	343347    	740.000000	338016    	740.000000	342908    	740.000000	344869    	740.000000	342910    	740.000000	1968.61   	740.000000	997.073   	740.000000	3284.52   	740.000000	2915.32   	740.000000	3735.15   	
760.000000	357030    	760.000000	351396    	760.000000	356462    	760.000000	358512    	760.000000	356464    	760.000000	2031.65   	760.000000	1033.61   	760.000000	3400.86   	760.000000	3023.22   	760.000000	3878.89   	
780.000000	370823    	780.000000	364878    	780.000000	370118    	780.000000	372259    	780.000000	370120    	780.000000	2094.43   	780.000000	1070.34   	780.000000	3517.33   	780.000000	3131.56   	780.000000	4023.39   	
800.000000	384722    	800.000000	378459    	800.000000	383871    	800.000000	386103    	800.000000	383872    	800.000000	2156.94   	800.000000	1107.25   	800.000000	3633.89   	800.000000	3240.28   	800.000000	4168.59   	
820.000000	398722    	820.000000	392132    	820.000000	397716    	820.000000	400040    	820.000000	397717    	820.000000	2219.17   	820.000000	1144.32   	820.000000	3750.5    	820.000000	3349.36   	820.000000	4314.45   	
840.000000	412819    	840.000000	405894    	840.000000	411649    	840.000000	414065    	840.000000	411649    	840.000000	2281.07   	840.000000	1181.54   	840.000000	3867.12   	840.000000	3458.74   	840.000000	4460.88   	
860.000000	427007    	860.000000	419741    	860.000000	425663    	860.000000	428173    	860.000000	425663    	860.000000	2342.64   	860.000000	1218.91   	860.000000	3983.7    	860.000000	3568.38   	860.000000	4607.83   	
880.000000	441284    	880.000000	433670    	880.000000	439755    	880.000000	442359    	880.000000	439756    	880.000000	2403.87   	880.000000	1256.43   	880.000000	4100.22   	880.000000	3678.27   	880.000000	4755.26   	
900.000000	455645    	900.000000	447676    	900.000000	453922    	900.000000	456622    	900.000000	453923    	900.000000	2464.75   	900.000000	1294.09   	900.000000	4216.66   	900.000000	3788.36   	900.000000	4903.13   	
920.000000	470086    	920.000000	461756    	920.000000	468160    	920.000000	470956    	920.000000	468162    	920.000000	2525.28   	920.000000	1331.87   	920.000000	4332.98   	920.000000	3898.63   	920.000000	5051.39   	
940.000000	484604    	940.000000	475906    	940.000000	482467    	940.000000	485360    	940.000000	482469    	940.000000	2585.45   	940.000000	1369.77   	940.000000	4449.17   	940.000000	4009.06   	940.000000	5200.02   	
960.000000	499194    	960.000000	490124    	960.000000	496839    	960.000000	499829    	960.000000	496842    	960.000000	2645.27   	960.000000	1407.78   	960.000000	4565.22   	960.000000	4119.62   	960.000000	5348.97   	
980.000000	513855    	980.000000	504407    	980.000000	511274    	980.000000	514362    	980.000000	511277    	980.000000	2704.72   	980.000000	1445.91   	980.000000	4681.09   	980.000000	4230.29   	980.000000	5498.22   	
1000.000000	528581    	1000.000000	518751    	1000.000000	525768    	1000.000000	528955    	1000.000000	525772    	1000.000000	2763.81   	1000.000000	1484.17   	1000.000000	4796.77   	1000.000000	4341.06   	1000.000000	5647.72   	
1020.000000	543372    	1020.000000	533153    	1020.000000	540321    	1020.000000	543605    	1020.000000	540324    	1020.000000	2822.53   	1020.000000	1522.55   	1020.000000	4912.24   	1020.000000	4451.89   	1020.000000	5797.46   	
1040.000000	558222    	1040.000000	547612    	1040.000000	554928    	1040.000000	558311    	1040.000000	554931    	1040.000000	2880.89   	1040.000000	1561.05   	1040.000000	5027.5    	1040.000000	4562.78   	1040.000000	5947.4    	
1060.000000	573129    	1060.000000	562124    	1060.000000	569588    	1060.000000	573069    	1060.000000	569590    	1060.000000	2938.88   	1060.000000	1599.65   	1060.000000	5142.53   	1060.000000	4673.7    	1060.000000	6097.52   	
1080.000000	588092    	1080.000000	576687    	1080.000000	584298    	1080.000000	587878    	1080.000000	584299    	1080.000000	2996.51   	1080.000000	1638.35   	1080.000000	5257.31   	1080.000000	4784.63   	1080.000000	6247.78   	
1100.000000	603105    	1100.000000	591298    	1100.000000	599055    	1100.000000	602736    	1100.000000	599056    	1100.000000	3053.77   	1100.000000	1677.14   	1100.000000	5371.83   	1100.000000	4895.57   	1100.000000	6398.18   	
1120.000000	618169    	1120.000000	605956    	1120.000000	613859    	1120.000000	617639    	1120.000000	613859    	1120.000000	3110.67   	1120.000000	1716.03   	1120.000000	5486.09   	1120.000000	5006.5    	1120.000000	6548.67   	
1140.000000	633279    	1140.000000	620658    	1140.000000	628706    	1140.000000	632587    	1140.000000	628706    	1140.000000	3167.2    	1140.000000	1755.02   	1140.000000	5600.07   	1140.000000	5117.39   	1140.000000	6699.25   	
1160.000000	648433    	1160.000000	635402    	1160.000000	643595    	1160.000000	647577    	1160.000000	643595    	1160.000000	3223.37   	1160.000000	1794.12   	1160.000000	5713.76   	1160.000000	5228.25   	1160.000000	6849.89   	
1180.000000	663629    	1180.000000	650185    	1180.000000	658524    	1180.000000	662608    	1180.000000	658525    	1180.000000	3279.18   	1180.000000	1833.32   	1180.000000	5827.15   	1180.000000	5339.05   	1180.000000	7000.56   	
1200.000000	678865    	1200.000000	665007    	1200.000000	673491    	1200.000000	677678    	1200.000000	673492    	1200.000000	3334.63   	1200.000000	1872.62   	1200.000000	5940.24   	1200.000000	5449.79   	1200.000000	7151.26   	
1220.000000	694138    	1220.000000	679864    	1220.000000	688496    	1220.000000	692784    	1220.000000	688497    	1220.000000	3389.72   	1220.000000	1912.02   	1220.000000	6053.03   	1220.000000	5560.45   	1220.000000	7301.97   	
1240.000000	709447    	1240.000000	694756    	1240.000000	703535    	1240.000000	707926    	1240.000000	703537    	1240.000000	3444.46   	1240.000000	1951.51   	1240.000000	6165.49   	1240.000000	5671.03   	1240.000000	7452.66   	
1260.000000	724789    	1260.000000	709681    	1260.000000	718608    	1260.000000	723103    	1260.000000	718611    	1260.000000	3498.84   	1260.000000	1991.08   	1260.000000	6277.64   	1260.000000	5781.5    	1260.000000	7603.33   	
1280.000000	740162    	1280.000000	724636    	1280.000000	733713    	1280.000000	738312    	1280.000000	733716    	1280.000000	3552.87   	1280.000000	2030.73   	1280.000000	6389.45   	1280.000000	5891.87   	1280.000000	7753.95   	
1300.000000	755565    	1300.000000	739621    	1300.000000	748849    	1300.000000	753552    	1300.000000	748853    	1300.000000	3606.55   	1300.000000	2070.46   	1300.000000	6500.93   	1300.000000	6002.13   	1300.000000	7904.51   	
1320.000000	770996    	1320.000000	754633    	1320.000000	764015    	1320.000000	768821    	1320.000000	764020    	1320.000000	3659.88   	1320.000000	2110.27   	1320.000000	6612.08   	1320.000000	6112.26   	1320.000000	8055      	
1340.000000	786452    	1340.000000	769671    	1340.000000	779209    	1340.000000	784120    	1340.000000	779215    	1340.000000	3712.87   	1340.000000	2150.15   	1340.000000	6722.89   	1340.000000	6222.25   	1340.000000	8205.41   	
1360.000000	801933    	1360.000000	784735    	1360.000000	794431    	1360.000000	799445    	1360.000000	794436    	1360.000000	3765.52   	1360.000000	2190.11   	1360.000000	6833.35   	1360.000000	6332.11   	1360.000000	8355.72   	
1380.000000	817436    	1380.000000	799821    	1380.000000	809679    	1380.000000	814797    	1380.000000	809684    	1380.000000	3817.83   	1380.000000	2230.15   	1380.000000	6943.46   	1380.000000	6441.82   	1380.000000	8505.92   	
1400.000000	832960    	1400.000000	814930    	1400.000000	824951    	1400.000000	830174    	1400.000000	824957    	1400.000000	3869.8    	1400.000000	2270.26   	1400.000000	7053.22   	1400.000000	6551.38   	1400.000000	8656.01   	
1420.000000	848504    	1420.000000	830060    	1420.000000	840248    	1420.000000	845574    	1420.000000	840253    	1420.000000	3921.44   	1420.000000	2310.44   	1420.000000	7162.63   	1420.000000	6660.77   	1420.000000	8805.96   	
1440.000000	864065    	1440.000000	845209    	1440.000000	855567    	1440.000000	860998    	1440.000000	855572    	1440.000000	3972.75   	1440.000000	2350.71   	1440.000000	7271.68   	1440.000000	6770.01   	1440.000000	8955.77   	
1460.000000	879643    	1460.000000	860376    	1460.000000	870909    	1460.000000	876443    	1460.000000	870913    	1460.000000	4023.74   	1460.000000	2391.04   	1460.000000	7380.38   	1460.000000	6879.07   	1460.000000	9105.44   	
1480.000000	895236    	1480.000000	875560    	1480.000000	886271    	1480.000000	891909    	1480.000000	886275    	1480.000000	4074.39   	1480.000000	2431.45   	1480.000000	7488.71   	1480.000000	6987.95   	1480.000000	9254.94   	
1500.000000	910842    	1500.000000	890761    	1500.000000	901653    	1500.000000	907396    	1500.000000	901656    	1500.000000	4124.73   	1500.000000	2471.92   	1500.000000	7596.69   	1500.000000	7096.65   	1500.000000	9404.28   	
1520.000000	926461    	1520.000000	905976    	1520.000000	917053    	1520.000000	922901    	1520.000000	917056    	1520.000000	4174.75   	1520.000000	2512.47   	1520.000000	7704.3    	1520.000000	7205.16   	1520.000000	9553.44   	
1540.000000	942091    	1540.000000	921205    	1540.000000	932472    	1540.000000	938424    	1540.000000	932475    	1540.000000	4224.46   	1540.000000	2553.09   	1540.000000	7811.55   	1540.000000	7313.48   	1540.000000	9702.42   	
1560.000000	957730    	1560.000000	936447    	1560.000000	947908    	1560.000000	953965    	1560.000000	947910    	1560.000000	4273.85   	1560.000000	2593.77   	1560.000000	7918.44   	1560.000000	7421.61   	1560.000000	9851.21   	
1580.000000	973378    	1580.000000	951701    	1580.000000	963360    	1580.000000	969522    	1580.000000	963362    	1580.000000	4322.94   	1580.000000	2634.53   	1580.000000	8024.97   	1580.000000	7529.54   	1580.000000	9999.81   	
1600.000000	989034    	1600.000000	966966    	1600.000000	978828    	1600.000000	985095    	1600.000000	978830    	1600.000000	4371.72   	1600.000000	2675.35   	1600.000000	8131.13   	1600.000000	7637.26   	1600.000000	10148.2   	
1620.000000	1.0047e+06	1620.000000	982241    	1620.000000	994311    	1620.000000	1.00068e+06	1620.000000	994313    	1620.000000	4420.19   	1620.000000	2716.25   	1620.000000	8236.93   	1620.000000	7744.78   	1620.000000	10296.4   	
1640.000000	1.02036e+06	1640.000000	997525    	1640.000000	1.00981e+06	1640.000000	1.01629e+06	1640.000000	1.00981e+06	1640.000000	4468.37   	1640.000000	2757.21   	1640.000000	8342.36   	1640.000000	7852.09   	1640.000000	10444.3   	
1660.000000	1.03603e+06	1660.000000	1.01282e+06	1660.000000	1.02532e+06	1660.000000	1.0319e+06	1660.000000	1.02532e+06	1660.000000	4516.25   	1660.000000	2798.24   	1660.000000	8447.43   	1660.000000	7959.18   	1660.000000	10592.1   	
1680.000000	1.05171e+06	1680.000000	1.02812e+06	1680.000000	1.04084e+06	1680.000000	1.04753e+06	1680.000000	1.04084e+06	1680.000000	4563.84   	1680.000000	2839.34   	1680.000000	8552.14   	1680.000000	8066.06   	1680.000000	10739.6   	
1700.000000	1.06739e+06	1700.000000	1.04342e+06	1700.000000	1.05638e+06	1700.000000	1.06317e+06	1700.000000	1.05638e+06	1700.000000	4611.14   	1700.000000	2880.5    	1700.000000	8656.48   	1700.000000	8172.73   	1700.000000	10886.9   	
1750.000000	1.10658e+06	1750.000000	1.08171e+06	1750.000000	1.09527e+06	1750.000000	1.10233e+06	1750.000000	1.09527e+06	1750.000000	4728.13   	1750.000000	2983.7    	1750.000000	8915.75   	1750.000000	8438.41   	1750.000000	11254.1   	
1800.000000	1.14577e+06	1800.000000	1.12003e+06	1800.000000	1.13422e+06	1800.000000	1.14155e+06	1800.000000	1.13423e+06	1800.000000	4843.38   	1800.000000	3087.28   	1800.000000	9172.76   	1800.000000	8702.68   	1800.000000	11619.7   	
1850.000000	1.18494e+06	1850.000000	1.15836e+06	1850.000000	1.17323e+06	1850.000000	1.18083e+06	1850.000000	1.17324e+06	1850.000000	4956.93   	1850.000000	3191.24   	1850.000000	9427.53   	1850.000000	8965.51   	1850.000000	11983.7   	
1900.000000	1.22408e+06	1900.000000	1.1967e+06	1900.000000	1.2123e+06	1900.000000	1.22015e+06	1900.000000	1.2123e+06	1900.000000	5068.82   	1900.000000	3295.55   	1900.000000	9680.09   	1900.000000	9226.88   	1900.000000	12346.1   	
1950.000000	1.26317e+06	1950.000000	1.23503e+06	1950.000000	1.2514e+06	1950.000000	1.25952e+06	1950.000000	1.25141e+06	1950.000000	5179.11   	1950.000000	3400.2    	1950.000000	9930.44   	1950.000000	9486.77   	1950.000000	12706.8   	
2000.000000	1.30221e+06	2000.000000	1.27335e+06	2000.000000	1.29054e+06	2000.000000	1.29893e+06	2000.000000	1.29055e+06	2000.000000	5287.83   	2000.000000	3505.19   	2000.000000	10178.6   	2000.000000	9745.15   	2000.000000	13065.8   	
2100.000000	1.3801e+06	2100.000000	1.34992e+06	2100.000000	1.36891e+06	2100.000000	1.37783e+06	2100.000000	1.36892e+06	2100.000000	5500.74   	2100.000000	3716.22   	2100.000000	10668.5   	2100.000000	10257.4   	2100.000000	13778.5   	
2200.000000	1.45766e+06	2200.000000	1.42636e+06	2200.000000	1.44736e+06	2200.000000	1.45681e+06	2200.000000	1.44738e+06	2200.000000	5707.87   	2200.000000	3928.69   	2200.000000	11150     	2200.000000	10763.6   	2200.000000	14484     	
2300.000000	1.53485e+06	2300.000000	1.50262e+06	2300.000000	1.52587e+06	2300.000000	1.53585e+06	2300.000000	1.52588e+06	2300.000000	5909.55   	2300.000000	4142.63   	2300.000000	11623.3   	2300.000000	11263.6   	2300.000000	15182.2   	
2400.000000	1.6116e+06	2400.000000	1.57866e+06	2400.000000	1.60441e+06	2400.000000	1.61491e+06	2400.000000	1.60442e+06	2400.000000	6106.04   	2400.000000	4358.02   	2400.000000	12088.7   	2400.000000	11757.6   	2400.000000	15873.1   	
2500.000000	1.68788e+06	2500.000000	1.65444e+06	2500.000000	1.68295e+06	2500.000000	1.69397e+06	2500.000000	1.68296e+06	2500.000000	6297.63   	2500.000000	4574.83   	2500.000000	12546.4   	2500.000000	12245.6   	2500.000000	16556.6   	
2600.000000	1.76365e+06	2600.000000	1.72994e+06	2600.000000	1.76147e+06	2600.000000	1.77302e+06	2600.000000	1.76147e+06	2600.000000	6484.56   	2600.000000	4793.01   	2600.000000	12996.6   	2600.000000	12727.6   	2600.000000	17232.7   	
2700.000000	1.83888e+06	2700.000000	1.80513e+06	2700.000000	1.83995e+06	2700.000000	1.85202e+06	2700.000000	1.83996e+06	2700.000000	6667.08   	2700.000000	5012.55   	2700.000000	13439.6   	2700.000000	13203.7   	2700.000000	17901.6   	
2800.000000	1.91355e+06	2800.000000	1.87999e+06	2800.000000	1.91838e+06	2800.000000	1.93098e+06	2800.000000	1.91839e+06	2800.000000	6845.39   	2800.000000	5233.42   	2800.000000	13875.6   	2800.000000	13674.1   	2800.000000	18563.1   	
2900.000000	1.98762e+06	2900.000000	1.9545e+06	2900.000000	1.99676e+06	2900.000000	2.00987e+06	2900.000000	1.99676e+06	2900.000000	7019.71   	2900.000000	5455.6    	2900.000000	14304.8   	2900.000000	14138.7   	2900.000000	19217.5   	
3000.000000	2.06108e+06	3000.000000	2.02864e+06	3000.000000	2.07506e+06	3000.000000	2.08868e+06	3000.000000	2.07506e+06	3000.000000	7190.23   	3000.000000	5679.08   	3000.000000	14727.5   	3000.000000	14597.7   	3000.000000	19864.9   	
3200.000000	2.20613e+06	3200.000000	2.17578e+06	3200.000000	2.23141e+06	3200.000000	2.24607e+06	3200.000000	2.23142e+06	3200.000000	7520.58   	3200.000000	6129.89   	3200.000000	15554     	3200.000000	15499.4   	3200.000000	21138.7   	
3400.000000	2.34859e+06	3400.000000	2.32132e+06	3400.000000	2.38739e+06	3400.000000	2.40307e+06	3400.000000	2.3874e+06	3400.000000	7837.73   	3400.000000	6585.77   	3400.000000	16356.7   	3400.000000	16380     	3400.000000	22385.5   	
3600.000000	2.48842e+06	3600.000000	2.4652e+06	3600.000000	2.54296e+06	3600.000000	2.55966e+06	3600.000000	2.54298e+06	3600.000000	8142.83   	3600.000000	7046.63   	3600.000000	17137.2   	3600.000000	17240.4   	3600.000000	23606.3   	
3800.000000	2.62558e+06	3800.000000	2.6074e+06	3800.000000	2.6981e+06	3800.000000	2.7158e+06	3800.000000	2.69812e+06	3800.000000	8436.89   	3800.000000	7512.42   	3800.000000	17896.7   	3800.000000	18081.5   	3800.000000	24802.1   	
4000.000000	2.76007e+06	4000.000000	2.74788e+06	4000.000000	2.85278e+06	4000.000000	2.87149e+06	4000.000000	2.85281e+06	4000.000000	8720.8    	4000.000000	7983.07   	4000.000000	18636.7   	4000.000000	18904.2   	4000.000000	25973.8   	
4200.000000	2.89189e+06	4200.000000	2.88663e+06	4200.000000	3.00701e+06	4200.000000	3.02671e+06	4200.000000	3.00704e+06	4200.000000	8995.34   	4200.000000	8458.53   	4200.000000	19358.2   	4200.000000	19709.3   	4200.000000	27122.3   	
4400.000000	3.02108e+06	4400.000000	3.02367e+06	4400.000000	3.16077e+06	4400.000000	3.18146e+06	4400.000000	3.1608e+06	4400.000000	9261.23   	4400.000000	8938.74   	4400.000000	20062.2   	4400.000000	20497.5   	4400.000000	28248.8   	
4600.000000	3.14766e+06	4600.000000	3.15898e+06	4600.000000	3.31407e+06	4600.000000	3.33573e+06	4600.000000	3.3141e+06	4600.000000	9519.09   	4600.000000	9423.65   	4600.000000	20749.9   	4600.000000	21269.7   	4600.000000	29354     	
4800.000000	3.27167e+06	4800.000000	3.2926e+06	4800.000000	3.46691e+06	4800.000000	3.48953e+06	4800.000000	3.46694e+06	4800.000000	9769.47   	4800.000000	9913.21   	4800.000000	21422.1   	4800.000000	22026.4   	4800.000000	30438.8   	
5000.000000	3.39315e+06	5000.000000	3.42453e+06	5000.000000	3.61928e+06	5000.000000	3.64287e+06	5000.000000	3.61931e+06	5000.000000	10012.9   	5000.000000	10407.4   	5000.000000	22079.5   	5000.000000	22768.5   	5000.000000	31504.1   	
5250.000000	3.54154e+06	5250.000000	3.5871e+06	5250.000000	3.80911e+06	5250.000000	3.83389e+06	5250.000000	3.80914e+06	5250.000000	10308.1   	5250.000000	11031.5   	5250.000000	22881.9   	5250.000000	23676.4   	5250.000000	32809.5   	
5500.000000	3.68615e+06	5500.000000	3.74712e+06	5500.000000	3.99824e+06	5500.000000	4.0242e+06	5500.000000	3.99828e+06	5500.000000	10593.9   	5500.000000	11662.6   	5500.000000	23664     	5500.000000	24563.5   	5500.000000	34087     	
6000.000000	3.96452e+06	6000.000000	4.0597e+06	6000.000000	4.37448e+06	6000.000000	4.40277e+06	6000.000000	4.37452e+06	6000.000000	11140.1   	6000.000000	12945.5   	6000.000000	25171.9   	6000.000000	26279.5   	6000.000000	36563.9   	
6500.000000	4.22911e+06	6500.000000	4.36271e+06	6500.000000	4.74812e+06	6500.000000	4.7787e+06	6500.000000	4.74816e+06	6500.000000	11656.3   	6500.000000	14255.5   	6500.000000	26612     	6500.000000	27924.2   	6500.000000	38944.7   	
7000.000000	4.48078e+06	7000.000000	4.6566e+06	7000.000000	5.1193e+06	7000.000000	5.15214e+06	7000.000000	5.11934e+06	7000.000000	12146.4   	7000.000000	15591.8   	7000.000000	27991.6   	7000.000000	29504.3   	7000.000000	41238.1   	
7500.000000	4.72037e+06	7500.000000	4.94181e+06	7500.000000	5.48816e+06	7500.000000	5.52321e+06	7500.000000	5.4882e+06	7500.000000	12613.4   	7500.000000	16953.7   	7500.000000	29316.8   	7500.000000	31025.7   	7500.000000	43451.5   	
8000.000000	4.94866e+06	8000.000000	5.2188e+06	8000.000000	5.85482e+06	8000.000000	5.89206e+06	8000.000000	5.85485e+06	8000.000000	13060.1   	8000.000000	18340.7   	8000.000000	30592.8   	8000.000000	32493.4   	8000.000000	45591.7   	
8500.000000	5.16639e+06	8500.000000	5.48798e+06	8500.000000	6.21941e+06	8500.000000	6.2588e+06	8500.000000	6.21944e+06	8500.000000	13488.5   	8500.000000	19752.2   	8500.000000	31824.2   	8500.000000	33911.8   	8500.000000	47664.4   	
9000.000000	5.37425e+06	9000.000000	5.74974e+06	9000.000000	6.58202e+06	9000.000000	6.62355e+06	9000.000000	6.58206e+06	9000.000000	13900.5   	9000.000000	21187.2   	9000.000000	33014.7   	9000.000000	35284.7   	9000.000000	49674.9   	
9500.000000	5.57286e+06	9500.000000	6.00447e+06	9500.000000	6.94278e+06	9500.000000	6.98642e+06	9500.000000	6.94282e+06	9500.000000	14297.7   	9500.000000	22645.2   	9500.000000	34167.9   	9500.000000	36615.8   	9500.000000	51627.6   	
10000.000000	5.76283e+06	10000.000000	6.25251e+06	10000.000000	7.30177e+06	10000.000000	7.34749e+06	10000.000000	7.30182e+06	10000.000000	14681.3   	10000.000000	24126     	10000.000000	35286.6   	10000.000000	37908     	10000.000000	53526.8   	
11000.000000	6.11895e+06	11000.000000	6.72986e+06	11000.000000	8.01486e+06	11000.000000	8.06464e+06	11000.000000	8.01488e+06	11000.000000	15412.4   	11000.000000	27154.8   	11000.000000	37430.6   	11000.000000	40386.2   	11000.000000	57178.3   	
12000.000000	6.44649e+06	12000.000000	7.18418e+06	12000.000000	8.72188e+06	12000.000000	8.77565e+06	12000.000000	8.72189e+06	12000.000000	16101.6   	12000.000000	30267.6   	12000.000000	39464.3   	12000.000000	42738.2   	12000.000000	60654.7   	
