! 14C range in Si
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
310.000000	112685    	310.000000	111353    	310.000000	112929    	310.000000	113404    	310.000000	112928    	310.000000	686.648   	310.000000	321.539   	310.000000	1067.33   	310.000000	911.596   	310.000000	1119.64   	
320.000000	118684    	320.000000	117281    	320.000000	118946    	320.000000	119455    	320.000000	118946    	320.000000	719.947   	320.000000	337.438   	320.000000	1121.49   	320.000000	957.965   	320.000000	1179.06   	
330.000000	124784    	330.000000	123306    	330.000000	125064    	330.000000	125607    	330.000000	125063    	330.000000	753.541   	330.000000	353.533   	330.000000	1176.33   	330.000000	1004.99   	330.000000	1239.44   	
340.000000	130981    	340.000000	129428    	340.000000	131279    	340.000000	131858    	340.000000	131279    	340.000000	787.41    	340.000000	369.828   	340.000000	1231.83   	340.000000	1052.64   	340.000000	1300.74   	
350.000000	137272    	350.000000	135642    	350.000000	137589    	350.000000	138203    	350.000000	137589    	350.000000	821.534   	350.000000	386.309   	350.000000	1287.95   	350.000000	1100.9    	350.000000	1362.93   	
360.000000	143656    	360.000000	141946    	360.000000	143990    	360.000000	144642    	360.000000	143990    	360.000000	855.894   	360.000000	402.962   	360.000000	1344.67   	360.000000	1149.75   	360.000000	1425.99   	
370.000000	150130    	370.000000	148338    	370.000000	150481    	370.000000	151171    	370.000000	150482    	370.000000	890.472   	370.000000	419.784   	370.000000	1401.96   	370.000000	1199.17   	370.000000	1489.89   	
380.000000	156691    	380.000000	154816    	380.000000	157060    	380.000000	157787    	380.000000	157060    	380.000000	925.252   	380.000000	436.769   	380.000000	1459.79   	380.000000	1249.13   	380.000000	1554.59   	
390.000000	163337    	390.000000	161377    	390.000000	163722    	390.000000	164489    	390.000000	163722    	390.000000	960.217   	390.000000	453.91    	390.000000	1518.14   	390.000000	1299.62   	390.000000	1620.08   	
400.000000	170067    	400.000000	168018    	400.000000	170467    	400.000000	171273    	400.000000	170467    	400.000000	995.352   	400.000000	471.212   	400.000000	1576.98   	400.000000	1350.62   	400.000000	1686.33   	
410.000000	176878    	410.000000	174739    	410.000000	177292    	410.000000	178138    	410.000000	177291    	410.000000	1030.64   	410.000000	488.676   	410.000000	1636.3    	410.000000	1402.11   	410.000000	1753.31   	
420.000000	183768    	420.000000	181536    	420.000000	184194    	420.000000	185082    	420.000000	184193    	420.000000	1066.07   	420.000000	506.285   	420.000000	1696.06   	420.000000	1454.07   	420.000000	1821      	
430.000000	190735    	430.000000	188407    	430.000000	191171    	430.000000	192102    	430.000000	191171    	430.000000	1101.64   	430.000000	524.022   	430.000000	1756.25   	430.000000	1506.49   	430.000000	1889.38   	
440.000000	197778    	440.000000	195351    	440.000000	198222    	440.000000	199196    	440.000000	198223    	440.000000	1137.31   	440.000000	541.884   	440.000000	1816.85   	440.000000	1559.34   	440.000000	1958.43   	
450.000000	204894    	450.000000	202366    	450.000000	205345    	450.000000	206362    	450.000000	205346    	450.000000	1173.1    	450.000000	559.879   	450.000000	1877.83   	450.000000	1612.62   	450.000000	2028.11   	
460.000000	212082    	460.000000	209450    	460.000000	212537    	460.000000	213598    	460.000000	212538    	460.000000	1208.97   	460.000000	578.004   	460.000000	1939.18   	460.000000	1666.31   	460.000000	2098.43   	
470.000000	219341    	470.000000	216601    	470.000000	219798    	470.000000	220903    	470.000000	219799    	470.000000	1244.93   	470.000000	596.253   	470.000000	2000.88   	470.000000	1720.39   	470.000000	2169.34   	
480.000000	226667    	480.000000	223818    	480.000000	227125    	480.000000	228275    	480.000000	227126    	480.000000	1280.97   	480.000000	614.623   	480.000000	2062.91   	480.000000	1774.86   	480.000000	2240.84   	
490.000000	234060    	490.000000	231098    	490.000000	234516    	490.000000	235712    	490.000000	234517    	490.000000	1317.06   	490.000000	633.113   	490.000000	2125.26   	490.000000	1829.69   	490.000000	2312.9    	
500.000000	241519    	500.000000	238441    	500.000000	241970    	500.000000	243212    	500.000000	241970    	500.000000	1353.21   	500.000000	651.718   	500.000000	2187.91   	500.000000	1884.87   	500.000000	2385.51   	
520.000000	256626    	520.000000	253307    	520.000000	257059    	520.000000	258395    	520.000000	257059    	520.000000	1425.64   	520.000000	689.238   	520.000000	2314.05   	520.000000	1996.25   	520.000000	2532.3    	
540.000000	271975    	540.000000	268403    	540.000000	272380    	540.000000	273813    	540.000000	272381    	540.000000	1498.19   	540.000000	727.147   	540.000000	2441.21   	540.000000	2108.9    	540.000000	2681.07   	
560.000000	287557    	560.000000	283720    	560.000000	287922    	560.000000	289452    	560.000000	287922    	560.000000	1570.81   	560.000000	765.456   	560.000000	2569.28   	560.000000	2222.72   	560.000000	2831.69   	
580.000000	303360    	580.000000	299245    	580.000000	303672    	580.000000	305304    	580.000000	303673    	580.000000	1643.43   	580.000000	804.131   	580.000000	2698.16   	580.000000	2337.64   	580.000000	2984.05   	
600.000000	319375    	600.000000	314969    	600.000000	319622    	600.000000	321356    	600.000000	319624    	600.000000	1716.01   	600.000000	843.128   	600.000000	2827.77   	600.000000	2453.56   	600.000000	3138.03   	
620.000000	335592    	620.000000	330883    	620.000000	335762    	620.000000	337600    	620.000000	335763    	620.000000	1788.52   	620.000000	882.434   	620.000000	2958.01   	620.000000	2570.43   	620.000000	3293.53   	
640.000000	352003    	640.000000	346978    	640.000000	352083    	640.000000	354026    	640.000000	352084    	640.000000	1860.92   	640.000000	922.059   	640.000000	3088.82   	640.000000	2688.16   	640.000000	3450.44   	
660.000000	368597    	660.000000	363245    	660.000000	368575    	660.000000	370625    	660.000000	368576    	660.000000	1933.16   	660.000000	962.003   	660.000000	3220.1    	660.000000	2806.69   	660.000000	3608.68   	
680.000000	385368    	680.000000	379676    	680.000000	385231    	680.000000	387389    	680.000000	385232    	680.000000	2005.22   	680.000000	1002.23   	680.000000	3351.81   	680.000000	2925.97   	680.000000	3768.15   	
700.000000	402307    	700.000000	396264    	700.000000	402043    	700.000000	404311    	700.000000	402044    	700.000000	2077.07   	700.000000	1042.72   	700.000000	3483.87   	700.000000	3045.92   	700.000000	3928.77   	
720.000000	419408    	720.000000	413002    	720.000000	419003    	720.000000	421383    	720.000000	419004    	720.000000	2148.7    	720.000000	1083.46   	720.000000	3616.22   	720.000000	3166.51   	720.000000	4090.46   	
740.000000	436662    	740.000000	429882    	740.000000	436104    	740.000000	438598    	740.000000	436106    	740.000000	2220.06   	740.000000	1124.43   	740.000000	3748.82   	740.000000	3287.67   	740.000000	4253.15   	
760.000000	454064    	760.000000	446899    	760.000000	453341    	760.000000	455950    	760.000000	453344    	760.000000	2291.16   	760.000000	1165.64   	760.000000	3881.6    	760.000000	3409.36   	760.000000	4416.77   	
780.000000	471606    	780.000000	464046    	780.000000	470709    	780.000000	473432    	780.000000	470711    	780.000000	2361.96   	780.000000	1207.06   	780.000000	4014.53   	780.000000	3531.53   	780.000000	4581.24   	
800.000000	489282    	800.000000	481317    	800.000000	488200    	800.000000	491038    	800.000000	488202    	800.000000	2432.45   	800.000000	1248.68   	800.000000	4147.57   	800.000000	3654.14   	800.000000	4746.52   	
820.000000	507087    	820.000000	498706    	820.000000	505808    	820.000000	508763    	820.000000	505810    	820.000000	2502.63   	820.000000	1290.49   	820.000000	4280.67   	820.000000	3777.14   	820.000000	4912.53   	
840.000000	525015    	840.000000	516209    	840.000000	523527    	840.000000	526600    	840.000000	523528    	840.000000	2572.44   	840.000000	1332.46   	840.000000	4413.77   	840.000000	3900.5    	840.000000	5079.2    	
860.000000	543060    	860.000000	533819    	860.000000	541350    	860.000000	544542    	860.000000	541351    	860.000000	2641.88   	860.000000	1374.6    	860.000000	4546.83   	860.000000	4024.15   	860.000000	5246.46   	
880.000000	561217    	880.000000	551533    	880.000000	559272    	880.000000	562585    	880.000000	559273    	880.000000	2710.93   	880.000000	1416.91   	880.000000	4679.82   	880.000000	4148.06   	880.000000	5414.26   	
900.000000	579481    	900.000000	569346    	900.000000	577290    	900.000000	580723    	900.000000	577291    	900.000000	2779.58   	900.000000	1459.38   	900.000000	4812.72   	900.000000	4272.22   	900.000000	5582.56   	
920.000000	597847    	920.000000	587252    	920.000000	595398    	920.000000	598954    	920.000000	595400    	920.000000	2847.84   	920.000000	1501.99   	920.000000	4945.49   	920.000000	4396.57   	920.000000	5751.32   	
940.000000	616310    	940.000000	605249    	940.000000	613593    	940.000000	617272    	940.000000	613595    	940.000000	2915.7    	940.000000	1544.73   	940.000000	5078.1    	940.000000	4521.11   	940.000000	5920.48   	
960.000000	634866    	960.000000	623331    	960.000000	631871    	960.000000	635674    	960.000000	631874    	960.000000	2983.15   	960.000000	1587.6    	960.000000	5210.55   	960.000000	4645.79   	960.000000	6090.01   	
980.000000	653511    	980.000000	641495    	980.000000	650228    	980.000000	654156    	980.000000	650232    	980.000000	3050.2    	980.000000	1630.6    	980.000000	5342.8    	980.000000	4770.6    	980.000000	6259.87   	
1000.000000	672240    	1000.000000	659738    	1000.000000	668663    	1000.000000	672715    	1000.000000	668667    	1000.000000	3116.84   	1000.000000	1673.74   	1000.000000	5474.83   	1000.000000	4895.51   	1000.000000	6430.03   	
1020.000000	691050    	1020.000000	678055    	1020.000000	687170    	1020.000000	691347    	1020.000000	687174    	1020.000000	3183.06   	1020.000000	1717.03   	1020.000000	5606.63   	1020.000000	5020.5    	1020.000000	6600.45   	
1040.000000	709936    	1040.000000	696443    	1040.000000	705747    	1040.000000	710049    	1040.000000	705751    	1040.000000	3248.87   	1040.000000	1760.45   	1040.000000	5738.19   	1040.000000	5145.55   	1040.000000	6771.09   	
1060.000000	728895    	1060.000000	714899    	1060.000000	724392    	1060.000000	728819    	1060.000000	724394    	1060.000000	3314.27   	1060.000000	1803.98   	1060.000000	5869.47   	1060.000000	5270.63   	1060.000000	6941.94   	
1080.000000	747924    	1080.000000	733420    	1080.000000	743099    	1080.000000	747653    	1080.000000	743101    	1080.000000	3379.26   	1080.000000	1847.62   	1080.000000	6000.48   	1080.000000	5395.74   	1080.000000	7112.96   	
1100.000000	767018    	1100.000000	752002    	1100.000000	761867    	1100.000000	766548    	1100.000000	761869    	1100.000000	3443.84   	1100.000000	1891.37   	1100.000000	6131.19   	1100.000000	5520.85   	1100.000000	7284.12   	
1120.000000	786175    	1120.000000	770644    	1120.000000	780694    	1120.000000	785502    	1120.000000	780695    	1120.000000	3508      	1120.000000	1935.23   	1120.000000	6261.6    	1120.000000	5645.94   	1120.000000	7455.39   	
1140.000000	805392    	1140.000000	789341    	1140.000000	799576    	1140.000000	804512    	1140.000000	799577    	1140.000000	3571.76   	1140.000000	1979.2    	1140.000000	6391.69   	1140.000000	5771      	1140.000000	7626.76   	
1160.000000	824665    	1160.000000	808092    	1160.000000	818512    	1160.000000	823577    	1160.000000	818513    	1160.000000	3635.1    	1160.000000	2023.29   	1160.000000	6521.45   	1160.000000	5896.02   	1160.000000	7798.19   	
1180.000000	843991    	1180.000000	826893    	1180.000000	837498    	1180.000000	842693    	1180.000000	837500    	1180.000000	3698.04   	1180.000000	2067.5    	1180.000000	6650.87   	1180.000000	6020.97   	1180.000000	7969.67   	
1200.000000	863367    	1200.000000	845743    	1200.000000	856534    	1200.000000	861858    	1200.000000	856535    	1200.000000	3760.57   	1200.000000	2111.82   	1200.000000	6779.95   	1200.000000	6145.85   	1200.000000	8141.17   	
1220.000000	882792    	1220.000000	864639    	1220.000000	875616    	1220.000000	881070    	1220.000000	875618    	1220.000000	3822.7    	1220.000000	2156.25   	1220.000000	6908.68   	1220.000000	6270.65   	1220.000000	8312.68   	
1240.000000	902261    	1240.000000	883578    	1240.000000	894743    	1240.000000	900328    	1240.000000	894745    	1240.000000	3884.43   	1240.000000	2200.78   	1240.000000	7037.04   	1240.000000	6395.35   	1240.000000	8484.17   	
1260.000000	921773    	1260.000000	902559    	1260.000000	913912    	1260.000000	919629    	1260.000000	913916    	1260.000000	3945.76   	1260.000000	2245.41   	1260.000000	7165.04   	1260.000000	6519.93   	1260.000000	8655.63   	
1280.000000	941324    	1280.000000	921579    	1280.000000	933123    	1280.000000	938971    	1280.000000	933127    	1280.000000	4006.69   	1280.000000	2290.12   	1280.000000	7292.66   	1280.000000	6644.4    	1280.000000	8827.04   	
1300.000000	960914    	1300.000000	940636    	1300.000000	952373    	1300.000000	958353    	1300.000000	952378    	1300.000000	4067.22   	1300.000000	2334.93   	1300.000000	7419.9    	1300.000000	6768.73   	1300.000000	8998.38   	
1320.000000	980538    	1320.000000	959728    	1320.000000	971660    	1320.000000	977773    	1320.000000	971666    	1320.000000	4127.37   	1320.000000	2379.82   	1320.000000	7546.76   	1320.000000	6892.93   	1320.000000	9169.65   	
1340.000000	1.0002e+06	1340.000000	978854    	1340.000000	990984    	1340.000000	997229    	1340.000000	990991    	1340.000000	4187.13   	1340.000000	2424.8    	1340.000000	7673.23   	1340.000000	7016.98   	1340.000000	9340.81   	
1360.000000	1.01988e+06	1360.000000	998011    	1360.000000	1.01034e+06	1360.000000	1.01672e+06	1360.000000	1.01035e+06	1360.000000	4246.5    	1360.000000	2469.86   	1360.000000	7799.3    	1360.000000	7140.87   	1360.000000	9511.86   	
1380.000000	1.0396e+06	1380.000000	1.0172e+06	1380.000000	1.02973e+06	1380.000000	1.03624e+06	1380.000000	1.02974e+06	1380.000000	4305.49   	1380.000000	2515.01   	1380.000000	7924.98   	1380.000000	7264.59   	1380.000000	9682.79   	
1400.000000	1.05934e+06	1400.000000	1.03641e+06	1400.000000	1.04916e+06	1400.000000	1.0558e+06	1400.000000	1.04916e+06	1400.000000	4364.1    	1400.000000	2560.24   	1400.000000	8050.26   	1400.000000	7388.14   	1400.000000	9853.58   	
1420.000000	1.07911e+06	1420.000000	1.05565e+06	1420.000000	1.06861e+06	1420.000000	1.07539e+06	1420.000000	1.06862e+06	1420.000000	4422.34   	1420.000000	2605.56   	1420.000000	8175.13   	1420.000000	7511.51   	1420.000000	10024.2   	
1440.000000	1.0989e+06	1440.000000	1.07492e+06	1440.000000	1.08809e+06	1440.000000	1.095e+06 	1440.000000	1.0881e+06	1440.000000	4480.2    	1440.000000	2650.97   	1440.000000	8299.6    	1440.000000	7634.69   	1440.000000	10194.7   	
1460.000000	1.11871e+06	1460.000000	1.09421e+06	1460.000000	1.10761e+06	1460.000000	1.11464e+06	1460.000000	1.10761e+06	1460.000000	4537.7    	1460.000000	2696.45   	1460.000000	8423.66   	1460.000000	7757.68   	1460.000000	10365     	
1480.000000	1.13854e+06	1480.000000	1.11352e+06	1480.000000	1.12714e+06	1480.000000	1.13431e+06	1480.000000	1.12715e+06	1480.000000	4594.83   	1480.000000	2742.02   	1480.000000	8547.31   	1480.000000	7880.47   	1480.000000	10535.1   	
1500.000000	1.15839e+06	1500.000000	1.13285e+06	1500.000000	1.14671e+06	1500.000000	1.15401e+06	1500.000000	1.14671e+06	1500.000000	4651.6    	1500.000000	2787.67   	1500.000000	8670.55   	1500.000000	8003.05   	1500.000000	10705.1   	
1520.000000	1.17826e+06	1520.000000	1.1522e+06	1520.000000	1.16629e+06	1520.000000	1.17373e+06	1520.000000	1.1663e+06	1520.000000	4708.01   	1520.000000	2833.4    	1520.000000	8793.38   	1520.000000	8125.43   	1520.000000	10874.8   	
1540.000000	1.19813e+06	1540.000000	1.17157e+06	1540.000000	1.1859e+06	1540.000000	1.19347e+06	1540.000000	1.1859e+06	1540.000000	4764.06   	1540.000000	2879.2    	1540.000000	8915.8    	1540.000000	8247.58   	1540.000000	11044.3   	
1560.000000	1.21802e+06	1560.000000	1.19096e+06	1560.000000	1.20553e+06	1560.000000	1.21323e+06	1560.000000	1.20553e+06	1560.000000	4819.76   	1560.000000	2925.08   	1560.000000	9037.79   	1560.000000	8369.52   	1560.000000	11213.7   	
1580.000000	1.23792e+06	1580.000000	1.21036e+06	1580.000000	1.22518e+06	1580.000000	1.23302e+06	1580.000000	1.22519e+06	1580.000000	4875.12   	1580.000000	2971.05   	1580.000000	9159.38   	1580.000000	8491.23   	1580.000000	11382.8   	
1600.000000	1.25784e+06	1600.000000	1.22977e+06	1600.000000	1.24486e+06	1600.000000	1.25283e+06	1600.000000	1.24486e+06	1600.000000	4930.13   	1600.000000	3017.08   	1600.000000	9280.55   	1600.000000	8612.72   	1600.000000	11551.6   	
1620.000000	1.27775e+06	1620.000000	1.2492e+06	1620.000000	1.26455e+06	1620.000000	1.27265e+06	1620.000000	1.26455e+06	1620.000000	4984.8    	1620.000000	3063.2    	1620.000000	9401.3    	1620.000000	8733.97   	1620.000000	11720.2   	
1640.000000	1.29768e+06	1640.000000	1.26863e+06	1640.000000	1.28426e+06	1640.000000	1.29249e+06	1640.000000	1.28426e+06	1640.000000	5039.13   	1640.000000	3109.39   	1640.000000	9521.64   	1640.000000	8854.98   	1640.000000	11888.6   	
1660.000000	1.31761e+06	1660.000000	1.28808e+06	1660.000000	1.30398e+06	1660.000000	1.31235e+06	1660.000000	1.30398e+06	1660.000000	5093.13   	1660.000000	3155.67   	1660.000000	9641.56   	1660.000000	8975.76   	1660.000000	12056.7   	
1680.000000	1.33754e+06	1680.000000	1.30754e+06	1680.000000	1.32372e+06	1680.000000	1.33223e+06	1680.000000	1.32373e+06	1680.000000	5146.79   	1680.000000	3202.01   	1680.000000	9761.07   	1680.000000	9096.29   	1680.000000	12224.6   	
1700.000000	1.35748e+06	1700.000000	1.32701e+06	1700.000000	1.34348e+06	1700.000000	1.35213e+06	1700.000000	1.34349e+06	1700.000000	5200.13   	1700.000000	3248.44   	1700.000000	9880.16   	1700.000000	9216.57   	1700.000000	12392.2   	
1750.000000	1.40733e+06	1750.000000	1.3757e+06	1750.000000	1.39294e+06	1750.000000	1.40192e+06	1750.000000	1.39295e+06	1750.000000	5332.07   	1750.000000	3364.81   	1750.000000	10176.1   	1750.000000	9516.19   	1750.000000	12810     	
1800.000000	1.45717e+06	1800.000000	1.42443e+06	1800.000000	1.44248e+06	1800.000000	1.4518e+06	1800.000000	1.44249e+06	1800.000000	5462.04   	1800.000000	3481.63   	1800.000000	10469.4   	1800.000000	9814.22   	1800.000000	13226     	
1850.000000	1.50698e+06	1850.000000	1.47318e+06	1850.000000	1.4921e+06	1850.000000	1.50175e+06	1850.000000	1.4921e+06	1850.000000	5590.09   	1850.000000	3598.87   	1850.000000	10760.2   	1850.000000	10110.6   	1850.000000	13640.2   	
1900.000000	1.55676e+06	1900.000000	1.52193e+06	1900.000000	1.54177e+06	1900.000000	1.55177e+06	1900.000000	1.54178e+06	1900.000000	5716.28   	1900.000000	3716.5    	1900.000000	11048.5   	1900.000000	10405.4   	1900.000000	14052.6   	
1950.000000	1.60648e+06	1950.000000	1.57068e+06	1950.000000	1.59151e+06	1950.000000	1.60184e+06	1950.000000	1.59151e+06	1950.000000	5840.65   	1950.000000	3834.51   	1950.000000	11334.2   	1950.000000	10698.4   	1950.000000	14463     	
2000.000000	1.65613e+06	2000.000000	1.61942e+06	2000.000000	1.64128e+06	2000.000000	1.65195e+06	2000.000000	1.64129e+06	2000.000000	5963.26   	2000.000000	3952.92   	2000.000000	11617.5   	2000.000000	10989.8   	2000.000000	14871.5   	
2100.000000	1.75518e+06	2100.000000	1.7168e+06	2100.000000	1.74095e+06	2100.000000	1.7523e+06	2100.000000	1.74096e+06	2100.000000	6203.36   	2100.000000	4190.9    	2100.000000	12176.6   	2100.000000	11567.5   	2100.000000	15682.4   	
2200.000000	1.85383e+06	2200.000000	1.81402e+06	2200.000000	1.84073e+06	2200.000000	1.85275e+06	2200.000000	1.84074e+06	2200.000000	6436.96   	2200.000000	4430.52   	2200.000000	12726.2   	2200.000000	12138.3   	2200.000000	16485.1   	
2300.000000	1.95199e+06	2300.000000	1.911e+06 	2300.000000	1.94058e+06	2300.000000	1.95327e+06	2300.000000	1.94059e+06	2300.000000	6664.39   	2300.000000	4671.78   	2300.000000	13266.4   	2300.000000	12702.3   	2300.000000	17279.6   	
2400.000000	2.0496e+06	2400.000000	2.00771e+06	2400.000000	2.04046e+06	2400.000000	2.05382e+06	2400.000000	2.04047e+06	2400.000000	6885.98   	2400.000000	4914.68   	2400.000000	13797.6   	2400.000000	13259.4   	2400.000000	18065.6   	
2500.000000	2.14662e+06	2500.000000	2.10409e+06	2500.000000	2.14034e+06	2500.000000	2.15437e+06	2500.000000	2.14035e+06	2500.000000	7102.04   	2500.000000	5159.18   	2500.000000	14320     	2500.000000	13809.7   	2500.000000	18843.2   	
2600.000000	2.24298e+06	2600.000000	2.20011e+06	2600.000000	2.2402e+06	2600.000000	2.25489e+06	2600.000000	2.24021e+06	2600.000000	7312.86   	2600.000000	5405.24   	2600.000000	14833.9   	2600.000000	14353.2   	2600.000000	19612.5   	
2700.000000	2.33866e+06	2700.000000	2.29573e+06	2700.000000	2.34001e+06	2700.000000	2.35537e+06	2700.000000	2.34002e+06	2700.000000	7518.68   	2700.000000	5652.81   	2700.000000	15339.5   	2700.000000	14890.2   	2700.000000	20373.4   	
2800.000000	2.43361e+06	2800.000000	2.39094e+06	2800.000000	2.43976e+06	2800.000000	2.45578e+06	2800.000000	2.43977e+06	2800.000000	7719.77   	2800.000000	5901.89   	2800.000000	15837.1   	2800.000000	15420.6   	2800.000000	21126.1   	
2900.000000	2.52782e+06	2900.000000	2.4857e+06	2900.000000	2.53944e+06	2900.000000	2.55611e+06	2900.000000	2.53944e+06	2900.000000	7916.36   	2900.000000	6152.46   	2900.000000	16327     	2900.000000	15944.5   	2900.000000	21870.6   	
3000.000000	2.62125e+06	3000.000000	2.57999e+06	3000.000000	2.63902e+06	3000.000000	2.65635e+06	3000.000000	2.63903e+06	3000.000000	8108.66   	3000.000000	6404.48   	3000.000000	16809.4   	3000.000000	16462.2   	3000.000000	22607.1   	
3200.000000	2.80571e+06	3200.000000	2.76712e+06	3200.000000	2.83786e+06	3200.000000	2.85651e+06	3200.000000	2.83788e+06	3200.000000	8481.2    	3200.000000	6912.88   	3200.000000	17752.7   	3200.000000	17479     	3200.000000	24056.3   	
3400.000000	2.98689e+06	3400.000000	2.95221e+06	3400.000000	3.03624e+06	3400.000000	3.05618e+06	3400.000000	3.03625e+06	3400.000000	8838.86   	3400.000000	7426.99   	3400.000000	18668.9   	3400.000000	18472.1   	3400.000000	25474.7   	
3600.000000	3.16472e+06	3600.000000	3.1352e+06	3600.000000	3.23409e+06	3600.000000	3.25533e+06	3600.000000	3.23411e+06	3600.000000	9182.94   	3600.000000	7946.72   	3600.000000	19559.7   	3600.000000	19442.5   	3600.000000	26863.5   	
3800.000000	3.33916e+06	3800.000000	3.31604e+06	3800.000000	3.43139e+06	3800.000000	3.45391e+06	3800.000000	3.43141e+06	3800.000000	9514.56   	3800.000000	8472.01   	3800.000000	20426.7   	3800.000000	20391     	3800.000000	28223.8   	
4000.000000	3.5102e+06	4000.000000	3.4947e+06	4000.000000	3.62812e+06	4000.000000	3.65191e+06	4000.000000	3.62815e+06	4000.000000	9834.73   	4000.000000	9002.78   	4000.000000	21271.2   	4000.000000	21318.8   	4000.000000	29556.7   	
4200.000000	3.67785e+06	4200.000000	3.67117e+06	4200.000000	3.82426e+06	4200.000000	3.84931e+06	4200.000000	3.82429e+06	4200.000000	10144.3   	4200.000000	9538.96   	4200.000000	22094.7   	4200.000000	22226.6   	4200.000000	30863.3   	
4400.000000	3.84215e+06	4400.000000	3.84544e+06	4400.000000	4.01981e+06	4400.000000	4.04612e+06	4400.000000	4.01985e+06	4400.000000	10444.2   	4400.000000	10080.5   	4400.000000	22898.3   	4400.000000	23115.6   	4400.000000	32144.7   	
4600.000000	4.00313e+06	4600.000000	4.01754e+06	4600.000000	4.21478e+06	4600.000000	4.24232e+06	4600.000000	4.21481e+06	4600.000000	10735     	4600.000000	10627.4   	4600.000000	23683.2   	4600.000000	23986.3   	4600.000000	33401.9   	
4800.000000	4.16085e+06	4800.000000	4.18746e+06	4800.000000	4.40915e+06	4800.000000	4.43792e+06	4800.000000	4.40919e+06	4800.000000	11017.4   	4800.000000	11179.4   	4800.000000	24450.4   	4800.000000	24839.8   	4800.000000	34636     	
5000.000000	4.31535e+06	5000.000000	4.35525e+06	5000.000000	4.60294e+06	5000.000000	4.63293e+06	5000.000000	4.60298e+06	5000.000000	11291.9   	5000.000000	11736.7   	5000.000000	25200.8   	5000.000000	25676.6   	5000.000000	35847.8   	
5250.000000	4.50406e+06	5250.000000	4.56201e+06	5250.000000	4.84436e+06	5250.000000	4.87587e+06	5250.000000	4.8444e+06	5250.000000	11624.7   	5250.000000	12440.6   	5250.000000	26116.6   	5250.000000	26700.5   	5250.000000	37332.6   	
5500.000000	4.68798e+06	5500.000000	4.76552e+06	5500.000000	5.08489e+06	5500.000000	5.11791e+06	5500.000000	5.08494e+06	5500.000000	11947     	5500.000000	13152.3   	5500.000000	27009.2   	5500.000000	27700.9   	5500.000000	38785.8   	
6000.000000	5.042e+06 	6000.000000	5.16305e+06	6000.000000	5.56339e+06	6000.000000	5.59936e+06	6000.000000	5.56343e+06	6000.000000	12563     	6000.000000	14599.1   	6000.000000	28730.3   	6000.000000	29636.1   	6000.000000	41603.1   	
6500.000000	5.3785e+06	6500.000000	5.54841e+06	6500.000000	6.03857e+06	6500.000000	6.07746e+06	6500.000000	6.03862e+06	6500.000000	13145.2   	6500.000000	16076.4   	6500.000000	30374     	6500.000000	31490.9   	6500.000000	44311.1   	
7000.000000	5.69857e+06	7000.000000	5.92217e+06	7000.000000	6.51063e+06	7000.000000	6.55239e+06	7000.000000	6.51068e+06	7000.000000	13697.9   	7000.000000	17583.4   	7000.000000	31948.6   	7000.000000	33272.8   	7000.000000	46919.6   	
7500.000000	6.00328e+06	7500.000000	6.28491e+06	7500.000000	6.97974e+06	7500.000000	7.02432e+06	7500.000000	6.97979e+06	7500.000000	14224.6   	7500.000000	19119.3   	7500.000000	33461.1   	7500.000000	34988.5   	7500.000000	49437.1   	
8000.000000	6.29362e+06	8000.000000	6.63717e+06	8000.000000	7.44606e+06	8000.000000	7.49341e+06	8000.000000	7.4461e+06	8000.000000	14728.3   	8000.000000	20683.5   	8000.000000	34917.5   	8000.000000	36643.6   	8000.000000	51871.3   	
8500.000000	6.57052e+06	8500.000000	6.97951e+06	8500.000000	7.90973e+06	8500.000000	7.95983e+06	8500.000000	7.90976e+06	8500.000000	15211.5   	8500.000000	22275.2   	8500.000000	36323     	8500.000000	38243.2   	8500.000000	54228.7   	
9000.000000	6.83487e+06	9000.000000	7.31241e+06	9000.000000	8.3709e+06	9000.000000	8.42371e+06	9000.000000	8.37094e+06	9000.000000	15676.1   	9000.000000	23893.5   	9000.000000	37681.9   	9000.000000	39791.5   	9000.000000	56515.2   	
9500.000000	7.08746e+06	9500.000000	7.63637e+06	9500.000000	8.8297e+06	9500.000000	8.8852e+06	9500.000000	8.82975e+06	9500.000000	16123.9   	9500.000000	25537.7   	9500.000000	38998     	9500.000000	41292.6   	9500.000000	58736.1   	
10000.000000	7.32906e+06	10000.000000	7.95183e+06	10000.000000	9.28626e+06	10000.000000	9.34441e+06	10000.000000	9.28631e+06	10000.000000	16556.5   	10000.000000	27207.7   	10000.000000	40274.9   	10000.000000	42749.8   	10000.000000	60895.9   	
