! 11B range in Si
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
3600.000000	3.5828e+06	3600.000000	3.54937e+06	3600.000000	3.66542e+06	3600.000000	3.6854e+06	3600.000000	3.6654e+06	3600.000000	11744.6   	3600.000000	10124.8   	3600.000000	25225     	3600.000000	24864.7   	3600.000000	34517.1   	
3800.000000	3.78028e+06	3800.000000	3.7541e+06	3800.000000	3.88903e+06	3800.000000	3.91022e+06	3800.000000	3.88902e+06	3800.000000	12168.7   	3800.000000	10794.2   	3800.000000	26343     	3800.000000	26077.8   	3800.000000	36264.7   	
4000.000000	3.97392e+06	4000.000000	3.95636e+06	4000.000000	4.11199e+06	4000.000000	4.13437e+06	4000.000000	4.11198e+06	4000.000000	12578.1   	4000.000000	11470.6   	4000.000000	27432.2   	4000.000000	27264.4   	4000.000000	37977.1   	
4200.000000	4.16372e+06	4200.000000	4.15614e+06	4200.000000	4.33429e+06	4200.000000	4.35786e+06	4200.000000	4.33428e+06	4200.000000	12974.1   	4200.000000	12153.9   	4200.000000	28494.2   	4200.000000	28425.5   	4200.000000	39655.7   	
4400.000000	4.34972e+06	4400.000000	4.35344e+06	4400.000000	4.55592e+06	4400.000000	4.58066e+06	4400.000000	4.55591e+06	4400.000000	13357.5   	4400.000000	12844     	4400.000000	29530.6   	4400.000000	29562.3   	4400.000000	41301.8   	
4600.000000	4.53197e+06	4600.000000	4.54827e+06	4600.000000	4.77688e+06	4600.000000	4.80278e+06	4600.000000	4.77687e+06	4600.000000	13729.4   	4600.000000	13540.9   	4600.000000	30542.8   	4600.000000	30675.9   	4600.000000	42916.9   	
4800.000000	4.71052e+06	4800.000000	4.74065e+06	4800.000000	4.99717e+06	4800.000000	5.02423e+06	4800.000000	4.99716e+06	4800.000000	14090.5   	4800.000000	14244.3   	4800.000000	31532.2   	4800.000000	31767.4   	4800.000000	44502.1   	
5000.000000	4.88543e+06	5000.000000	4.9306e+06	5000.000000	5.21679e+06	5000.000000	5.245e+06 	5000.000000	5.21678e+06	5000.000000	14441.5   	5000.000000	14954.4   	5000.000000	32500     	5000.000000	32837.6   	5000.000000	46058.8   	
5250.000000	5.09907e+06	5250.000000	5.16467e+06	5250.000000	5.49041e+06	5250.000000	5.52003e+06	5250.000000	5.49039e+06	5250.000000	14867.2   	5250.000000	15851.1   	5250.000000	33681     	5250.000000	34147     	5250.000000	47966.2   	
5500.000000	5.30729e+06	5500.000000	5.39507e+06	5500.000000	5.76301e+06	5500.000000	5.79404e+06	5500.000000	5.76299e+06	5500.000000	15279.3   	5500.000000	16757.8   	5500.000000	34832.1   	5500.000000	35426.4   	5500.000000	49832.9   	
6000.000000	5.70807e+06	6000.000000	5.84512e+06	6000.000000	6.3053e+06	6000.000000	6.3391e+06	6000.000000	6.30526e+06	6000.000000	16067     	6000.000000	18600.9   	6000.000000	37051.6   	6000.000000	37901.1   	6000.000000	53451.9   	
6500.000000	6.08903e+06	6500.000000	6.28139e+06	6500.000000	6.84383e+06	6500.000000	6.88036e+06	6500.000000	6.84378e+06	6500.000000	16811.3   	6500.000000	20482.8   	6500.000000	39171.3   	6500.000000	40273.1   	6500.000000	56930.4   	
7000.000000	6.45139e+06	7000.000000	6.70453e+06	7000.000000	7.37882e+06	7000.000000	7.41803e+06	7000.000000	7.37876e+06	7000.000000	17518     	7000.000000	22402     	7000.000000	41201.8   	7000.000000	42551.9   	7000.000000	60280.9   	
7500.000000	6.79635e+06	7500.000000	7.11518e+06	7500.000000	7.91044e+06	7500.000000	7.9523e+06	7500.000000	7.91038e+06	7500.000000	18191.5   	7500.000000	24357.7   	7500.000000	43152.3   	7500.000000	44745.9   	7500.000000	63514.5   	
8000.000000	7.12504e+06	8000.000000	7.51398e+06	8000.000000	8.4389e+06	8000.000000	8.48337e+06	8000.000000	8.43882e+06	8000.000000	18835.6   	8000.000000	26349.4   	8000.000000	45030.4   	8000.000000	46862.4   	8000.000000	66641     	
8500.000000	7.43853e+06	8500.000000	7.90154e+06	8500.000000	8.96435e+06	8500.000000	9.0114e+06	8500.000000	8.96427e+06	8500.000000	19453.3   	8500.000000	28376.2   	8500.000000	46842.8   	8500.000000	48907.9   	8500.000000	69668.8   	
9000.000000	7.7378e+06	9000.000000	8.27843e+06	9000.000000	9.48697e+06	9000.000000	9.53657e+06	9000.000000	9.48689e+06	9000.000000	20047.4   	9000.000000	30437.6   	9000.000000	48595     	9000.000000	50887.8   	9000.000000	72605.6   	
9500.000000	8.02376e+06	9500.000000	8.64518e+06	9500.000000	1.00069e+07	9500.000000	1.0059e+07	9500.000000	1.00068e+07	9500.000000	20620     	9500.000000	32532.5   	9500.000000	50292.2   	9500.000000	52807.3   	9500.000000	75457.9   	
10000.000000	8.29728e+06	10000.000000	9.00231e+06	10000.000000	1.05243e+07	10000.000000	1.05789e+07	10000.000000	1.05242e+07	10000.000000	21173.1   	10000.000000	34659.2   	10000.000000	51938.7   	10000.000000	54670.7   	10000.000000	78231.9   	
11000.000000	8.81002e+06	11000.000000	9.68959e+06	11000.000000	1.15519e+07	11000.000000	1.16114e+07	11000.000000	1.15519e+07	11000.000000	22227.3   	11000.000000	39004.9   	11000.000000	55094.1   	11000.000000	58244.4   	11000.000000	83565.3   	
12000.000000	9.28161e+06	12000.000000	1.03437e+07	12000.000000	1.25708e+07	12000.000000	1.26351e+07	12000.000000	1.25708e+07	12000.000000	23220.9   	12000.000000	43472.7   	12000.000000	58087.2   	12000.000000	61636     	12000.000000	88642.4   	
13000.000000	9.71679e+06	13000.000000	1.09677e+07	13000.000000	1.35818e+07	13000.000000	1.36508e+07	13000.000000	1.35818e+07	13000.000000	24162.6   	13000.000000	48060.2   	13000.000000	60938.3   	13000.000000	64867     	13000.000000	93493.2   	
14000.000000	1.01196e+07	14000.000000	1.15643e+07	14000.000000	1.45855e+07	14000.000000	1.46591e+07	14000.000000	1.45855e+07	14000.000000	25059     	14000.000000	52760.4   	14000.000000	63664.3   	14000.000000	67955.6   	14000.000000	98142.4   	
15000.000000	1.04936e+07	15000.000000	1.21357e+07	15000.000000	1.55825e+07	15000.000000	1.56606e+07	15000.000000	1.55825e+07	15000.000000	25915.8   	15000.000000	57566.4   	15000.000000	66278.8   	15000.000000	70916.6   	15000.000000	102611    	
16000.000000	1.08417e+07	16000.000000	1.2684e+07	16000.000000	1.65734e+07	16000.000000	1.66558e+07	16000.000000	1.65733e+07	16000.000000	26737.3   	16000.000000	62473.8   	16000.000000	68793.4   	16000.000000	73762.9   	16000.000000	106916    	
17000.000000	1.11666e+07	17000.000000	1.32111e+07	17000.000000	1.75586e+07	17000.000000	1.76453e+07	17000.000000	1.75585e+07	17000.000000	27527.3   	17000.000000	67480.6   	17000.000000	71217.6   	17000.000000	76505     	17000.000000	111072    	
18000.000000	1.14705e+07	18000.000000	1.37185e+07	18000.000000	1.85384e+07	18000.000000	1.86293e+07	18000.000000	1.85383e+07	18000.000000	28289     	18000.000000	72585.3   	18000.000000	73559.8   	18000.000000	79152.2   	18000.000000	115093    	
19000.000000	1.17554e+07	19000.000000	1.42077e+07	19000.000000	1.95133e+07	19000.000000	1.96083e+07	19000.000000	1.95131e+07	19000.000000	29024.9   	19000.000000	77786.7   	19000.000000	75827.1   	19000.000000	81712.7   	19000.000000	118990    	
20000.000000	1.2023e+07	20000.000000	1.468e+07 	20000.000000	2.04835e+07	20000.000000	2.05826e+07	20000.000000	2.04833e+07	20000.000000	29737.5   	20000.000000	83083.7   	20000.000000	78025.6   	20000.000000	84193.2   	20000.000000	122773    	
21000.000000	1.22749e+07	21000.000000	1.51365e+07	21000.000000	2.14492e+07	21000.000000	2.15524e+07	21000.000000	2.1449e+07	21000.000000	30428.6   	21000.000000	88474.6   	21000.000000	80160.6   	21000.000000	86600.1   	21000.000000	126449    	
22000.000000	1.25124e+07	22000.000000	1.55783e+07	22000.000000	2.24109e+07	22000.000000	2.2518e+07	22000.000000	2.24107e+07	22000.000000	31100     	22000.000000	93957.4   	22000.000000	82237     	22000.000000	88938.6   	22000.000000	130027    	
23000.000000	1.27366e+07	23000.000000	1.60063e+07	23000.000000	2.33686e+07	23000.000000	2.34796e+07	23000.000000	2.33685e+07	23000.000000	31753.3   	23000.000000	99526.9   	23000.000000	84258.9   	23000.000000	91213.6   	23000.000000	133514    	
24000.000000	1.29488e+07	24000.000000	1.64214e+07	24000.000000	2.43227e+07	24000.000000	2.44375e+07	24000.000000	2.43226e+07	24000.000000	32389.6   	24000.000000	105177    	24000.000000	86229.9   	24000.000000	93429.4   	24000.000000	136915    	
25000.000000	1.31497e+07	25000.000000	1.68243e+07	25000.000000	2.52733e+07	25000.000000	2.53918e+07	25000.000000	2.52731e+07	25000.000000	33010.3   	25000.000000	110907    	25000.000000	88153.5   	25000.000000	95589.7   	25000.000000	140237    	
26000.000000	1.33403e+07	26000.000000	1.72158e+07	26000.000000	2.62206e+07	26000.000000	2.63427e+07	26000.000000	2.62204e+07	26000.000000	33616.3   	26000.000000	116716    	26000.000000	90032.6   	26000.000000	97698.2   	26000.000000	143483    	
27000.000000	1.35214e+07	27000.000000	1.75965e+07	27000.000000	2.71646e+07	27000.000000	2.72904e+07	27000.000000	2.71645e+07	27000.000000	34208.6   	27000.000000	122601    	27000.000000	91869.9   	27000.000000	99757.8   	27000.000000	146658    	
28000.000000	1.36937e+07	28000.000000	1.7967e+07	28000.000000	2.81057e+07	28000.000000	2.8235e+07	28000.000000	2.81055e+07	28000.000000	34788.1   	28000.000000	128562    	28000.000000	93667.8   	28000.000000	101771    	28000.000000	149767    	
29000.000000	1.38577e+07	29000.000000	1.83279e+07	29000.000000	2.90438e+07	29000.000000	2.91766e+07	29000.000000	2.90437e+07	29000.000000	35355.5   	29000.000000	134598    	29000.000000	95428.5   	29000.000000	103742    	29000.000000	152813    	
30000.000000	1.4014e+07	30000.000000	1.86796e+07	30000.000000	2.99792e+07	30000.000000	3.01154e+07	30000.000000	2.99791e+07	30000.000000	35911.5   	30000.000000	140708    	30000.000000	97154.1   	30000.000000	105671    	30000.000000	155799    	
32000.000000	1.43057e+07	32000.000000	1.93574e+07	32000.000000	3.18422e+07	32000.000000	3.1985e+07	32000.000000	3.18421e+07	32000.000000	36991.9   	32000.000000	153145    	32000.000000	100507    	32000.000000	109414    	32000.000000	161605    	
34000.000000	1.45725e+07	34000.000000	2.00038e+07	34000.000000	3.36954e+07	34000.000000	3.38445e+07	34000.000000	3.36953e+07	34000.000000	38033.6   	34000.000000	165854    	34000.000000	103739    	34000.000000	113017    	34000.000000	167205    	
36000.000000	1.48172e+07	36000.000000	2.06216e+07	36000.000000	3.55395e+07	36000.000000	3.56948e+07	36000.000000	3.55395e+07	36000.000000	39040.5   	36000.000000	178820    	36000.000000	106863    	36000.000000	116493    	36000.000000	172619    	
38000.000000	1.50426e+07	38000.000000	2.12133e+07	38000.000000	3.73753e+07	38000.000000	3.75363e+07	38000.000000	3.73753e+07	38000.000000	40015.7   	38000.000000	192033    	38000.000000	109886    	38000.000000	119852    	38000.000000	177863    	
40000.000000	1.52507e+07	40000.000000	2.17811e+07	40000.000000	3.92033e+07	40000.000000	3.93697e+07	40000.000000	3.92033e+07	40000.000000	40961.9   	40000.000000	205487    	40000.000000	112817    	40000.000000	123104    	40000.000000	182950    	
42000.000000	1.54435e+07	42000.000000	2.23269e+07	42000.000000	4.10239e+07	42000.000000	4.11955e+07	42000.000000	4.10239e+07	42000.000000	41881.6   	42000.000000	219177    	42000.000000	115665    	42000.000000	126257    	42000.000000	187892    	
44000.000000	1.56225e+07	44000.000000	2.28523e+07	44000.000000	4.28376e+07	44000.000000	4.30142e+07	44000.000000	4.28376e+07	44000.000000	42776.7   	44000.000000	233097    	44000.000000	118433    	44000.000000	129320    	44000.000000	192701    	
46000.000000	1.57891e+07	46000.000000	2.33589e+07	46000.000000	4.46449e+07	46000.000000	4.4826e+07	46000.000000	4.46449e+07	46000.000000	43649.2   	46000.000000	247242    	46000.000000	121129    	46000.000000	132298    	46000.000000	197385    	
48000.000000	1.59445e+07	48000.000000	2.38481e+07	48000.000000	4.6446e+07	48000.000000	4.66315e+07	48000.000000	4.64461e+07	48000.000000	44500.6   	48000.000000	261605    	48000.000000	123758    	48000.000000	135198    	48000.000000	201953    	
50000.000000	1.60898e+07	50000.000000	2.4321e+07	50000.000000	4.82414e+07	50000.000000	4.84308e+07	50000.000000	4.82415e+07	50000.000000	45332.4   	50000.000000	276179    	50000.000000	126323    	50000.000000	138023    	50000.000000	206412    	
