! 7Be range in Si
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
7000.000000	6.4244e+06	7000.000000	6.67647e+06	7000.000000	7.35573e+06	7000.000000	7.38703e+06	7000.000000	7.35579e+06	7000.000000	21887.1   	7000.000000	27877.5   	7000.000000	51592.1   	7000.000000	53164.8   	7000.000000	75308.2   	
7500.000000	6.76792e+06	7500.000000	7.08541e+06	7500.000000	7.88565e+06	7500.000000	7.91907e+06	7500.000000	7.88572e+06	7500.000000	22728.4   	7500.000000	30312     	7500.000000	54034.2   	7500.000000	55905.8   	7500.000000	79347.6   	
8000.000000	7.09523e+06	8000.000000	7.48255e+06	8000.000000	8.41239e+06	8000.000000	8.44791e+06	8000.000000	8.41248e+06	8000.000000	23532.9   	8000.000000	32791.4   	8000.000000	56385.7   	8000.000000	58550     	8000.000000	83253.1   	
8500.000000	7.40741e+06	8500.000000	7.86848e+06	8500.000000	8.93615e+06	8500.000000	8.97373e+06	8500.000000	8.93625e+06	8500.000000	24304.5   	8500.000000	35314.4   	8500.000000	58654.8   	8500.000000	61105.4   	8500.000000	87035.4   	
9000.000000	7.70542e+06	9000.000000	8.24379e+06	9000.000000	9.45708e+06	9000.000000	9.4967e+06	9000.000000	9.45719e+06	9000.000000	25046.5   	9000.000000	37878.1   	9000.000000	60848.8   	9000.000000	63578.9   	9000.000000	90703.8   	
9500.000000	7.99019e+06	9500.000000	8.60901e+06	9500.000000	9.97536e+06	9500.000000	1.0017e+07	9500.000000	9.97546e+06	9500.000000	25761.8   	9500.000000	40481.5   	9500.000000	62973.6   	9500.000000	65976.8   	9500.000000	94266.7   	
10000.000000	8.26256e+06	10000.000000	8.96465e+06	10000.000000	1.04911e+07	10000.000000	1.05347e+07	10000.000000	1.04912e+07	10000.000000	26452.6   	10000.000000	43124.9   	10000.000000	65035     	10000.000000	68304.6   	10000.000000	97731.7   	
11000.000000	8.77316e+06	11000.000000	9.64905e+06	11000.000000	1.15155e+07	11000.000000	1.15629e+07	11000.000000	1.15155e+07	11000.000000	27769.3   	11000.000000	48531.4   	11000.000000	68985.6   	11000.000000	72769     	11000.000000	104394    	
12000.000000	9.24278e+06	12000.000000	1.03004e+07	12000.000000	1.25311e+07	12000.000000	1.25823e+07	12000.000000	1.25311e+07	12000.000000	29010.3   	12000.000000	54089.8   	12000.000000	72732.7   	12000.000000	77005.7   	12000.000000	110735    	
13000.000000	9.67613e+06	13000.000000	1.09218e+07	13000.000000	1.35387e+07	13000.000000	1.35937e+07	13000.000000	1.35388e+07	13000.000000	30186.4   	13000.000000	59793.2   	13000.000000	76302.2   	13000.000000	81041.8   	13000.000000	116794    	
14000.000000	1.00773e+07	14000.000000	1.15159e+07	14000.000000	1.45391e+07	14000.000000	1.45978e+07	14000.000000	1.45392e+07	14000.000000	31306     	14000.000000	65640.9   	14000.000000	79714.8   	14000.000000	84899.9   	14000.000000	122601    	
15000.000000	1.04497e+07	15000.000000	1.20849e+07	15000.000000	1.55329e+07	15000.000000	1.55951e+07	15000.000000	1.5533e+07	15000.000000	32375.9   	15000.000000	71632.2   	15000.000000	82987.9   	15000.000000	88598.7   	15000.000000	128182    	
16000.000000	1.07964e+07	16000.000000	1.26309e+07	16000.000000	1.65205e+07	16000.000000	1.65862e+07	16000.000000	1.65206e+07	16000.000000	33401.9   	16000.000000	77762     	16000.000000	86135.8   	16000.000000	92153.9   	16000.000000	133559    	
17000.000000	1.11199e+07	17000.000000	1.31558e+07	17000.000000	1.75024e+07	17000.000000	1.75715e+07	17000.000000	1.75024e+07	17000.000000	34388.4   	17000.000000	84021.7   	17000.000000	89170.6   	17000.000000	95579.1   	17000.000000	138750    	
18000.000000	1.14225e+07	18000.000000	1.36611e+07	18000.000000	1.8479e+07	18000.000000	1.85514e+07	18000.000000	1.8479e+07	18000.000000	35339.6   	18000.000000	90402.8   	18000.000000	92102.6   	18000.000000	98885.6   	18000.000000	143772    	
19000.000000	1.17062e+07	19000.000000	1.41482e+07	19000.000000	1.94506e+07	19000.000000	1.95263e+07	19000.000000	1.94506e+07	19000.000000	36258.6   	19000.000000	96897.8   	19000.000000	94940.7   	19000.000000	102084    	19000.000000	148639    	
20000.000000	1.19727e+07	20000.000000	1.46185e+07	20000.000000	2.04176e+07	20000.000000	2.04965e+07	20000.000000	2.04175e+07	20000.000000	37148.4   	20000.000000	103500    	20000.000000	97692.8   	20000.000000	105182    	20000.000000	153363    	
21000.000000	1.22235e+07	21000.000000	1.50732e+07	21000.000000	2.13801e+07	21000.000000	2.14622e+07	21000.000000	2.138e+07 	21000.000000	38011.4   	21000.000000	110206    	21000.000000	100365    	21000.000000	108188    	21000.000000	157954    	
22000.000000	1.246e+07 	22000.000000	1.55131e+07	22000.000000	2.23385e+07	22000.000000	2.24238e+07	22000.000000	2.23385e+07	22000.000000	38849.8   	22000.000000	117021    	22000.000000	102964    	22000.000000	111109    	22000.000000	162423    	
23000.000000	1.26833e+07	23000.000000	1.59393e+07	23000.000000	2.32931e+07	23000.000000	2.33814e+07	23000.000000	2.3293e+07	23000.000000	39665.4   	23000.000000	123947    	23000.000000	105495    	23000.000000	113950    	23000.000000	166777    	
24000.000000	1.28946e+07	24000.000000	1.63527e+07	24000.000000	2.42439e+07	24000.000000	2.43353e+07	24000.000000	2.42438e+07	24000.000000	40459.9   	24000.000000	130973    	24000.000000	107962    	24000.000000	116718    	24000.000000	171025    	
25000.000000	1.30947e+07	25000.000000	1.67539e+07	25000.000000	2.51912e+07	25000.000000	2.52856e+07	25000.000000	2.51912e+07	25000.000000	41234.8   	25000.000000	138103    	25000.000000	110370    	25000.000000	119416    	25000.000000	175172    	
26000.000000	1.32845e+07	26000.000000	1.71438e+07	26000.000000	2.61352e+07	26000.000000	2.62326e+07	26000.000000	2.61352e+07	26000.000000	41991.4   	26000.000000	145336    	26000.000000	112722    	26000.000000	122049    	26000.000000	179226    	
27000.000000	1.34649e+07	27000.000000	1.75229e+07	27000.000000	2.7076e+07	27000.000000	2.71763e+07	27000.000000	2.7076e+07	27000.000000	42730.9   	27000.000000	152668    	27000.000000	115022    	27000.000000	124621    	27000.000000	183191    	
28000.000000	1.36364e+07	28000.000000	1.78919e+07	28000.000000	2.80138e+07	28000.000000	2.81169e+07	28000.000000	2.80139e+07	28000.000000	43454.4   	28000.000000	160095    	28000.000000	117272    	28000.000000	127136    	28000.000000	187073    	
29000.000000	1.37997e+07	29000.000000	1.82512e+07	29000.000000	2.89487e+07	29000.000000	2.90546e+07	29000.000000	2.89488e+07	29000.000000	44162.7   	29000.000000	167615    	29000.000000	119476    	29000.000000	129596    	29000.000000	190877    	
30000.000000	1.39554e+07	30000.000000	1.86015e+07	30000.000000	2.98808e+07	30000.000000	2.99895e+07	30000.000000	2.9881e+07	30000.000000	44856.8   	30000.000000	175226    	30000.000000	121635    	30000.000000	132006    	30000.000000	194605    	
32000.000000	1.42459e+07	32000.000000	1.92765e+07	32000.000000	3.17373e+07	32000.000000	3.18512e+07	32000.000000	3.17375e+07	32000.000000	46205.5   	32000.000000	190719    	32000.000000	125831    	32000.000000	136681    	32000.000000	201854    	
34000.000000	1.45115e+07	34000.000000	1.99201e+07	34000.000000	3.35839e+07	34000.000000	3.3703e+07	34000.000000	3.35842e+07	34000.000000	47505.8   	34000.000000	206558    	34000.000000	129877    	34000.000000	141180    	34000.000000	208847    	
36000.000000	1.47552e+07	36000.000000	2.05353e+07	36000.000000	3.54216e+07	36000.000000	3.55455e+07	36000.000000	3.54218e+07	36000.000000	48762.5   	36000.000000	222727    	36000.000000	133785    	36000.000000	145519    	36000.000000	215607    	
38000.000000	1.49797e+07	38000.000000	2.11246e+07	38000.000000	3.72508e+07	38000.000000	3.73793e+07	38000.000000	3.7251e+07	38000.000000	49979.5   	38000.000000	239212    	38000.000000	137568    	38000.000000	149713    	38000.000000	222153    	
40000.000000	1.51869e+07	40000.000000	2.169e+07 	40000.000000	3.90721e+07	40000.000000	3.92051e+07	40000.000000	3.90724e+07	40000.000000	51160.3   	40000.000000	256005    	40000.000000	141237    	40000.000000	153774    	40000.000000	228504    	
42000.000000	1.53789e+07	42000.000000	2.22335e+07	42000.000000	4.08861e+07	42000.000000	4.10232e+07	42000.000000	4.08864e+07	42000.000000	52307.9   	42000.000000	273093    	42000.000000	144799    	42000.000000	157711    	42000.000000	234674    	
44000.000000	1.55571e+07	44000.000000	2.27567e+07	44000.000000	4.26932e+07	44000.000000	4.28343e+07	44000.000000	4.26935e+07	44000.000000	53424.9   	44000.000000	290467    	44000.000000	148263    	44000.000000	161535    	44000.000000	240677    	
46000.000000	1.5723e+07	46000.000000	2.32612e+07	46000.000000	4.44937e+07	46000.000000	4.46385e+07	46000.000000	4.44941e+07	46000.000000	54513.4   	46000.000000	308118    	46000.000000	151637    	46000.000000	165253    	46000.000000	246524    	
48000.000000	1.58778e+07	48000.000000	2.37483e+07	48000.000000	4.62879e+07	48000.000000	4.64364e+07	48000.000000	4.62885e+07	48000.000000	55575.6   	48000.000000	326038    	48000.000000	154925    	48000.000000	168872    	48000.000000	252225    	
50000.000000	1.60225e+07	50000.000000	2.42192e+07	50000.000000	4.80763e+07	50000.000000	4.82283e+07	50000.000000	4.80771e+07	50000.000000	56613.2   	50000.000000	344218    	50000.000000	158134    	50000.000000	172400    	50000.000000	257791    	
