! 12B range in Si
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
9500.000000	8.75644e+06	9500.000000	9.4346e+06	9500.000000	1.09207e+07	9500.000000	1.09775e+07	9500.000000	1.09206e+07	9500.000000	21540.9   	9500.000000	33985.3   	9500.000000	52768.2   	9500.000000	55165.5   	9500.000000	79077.3   	
10000.000000	9.05493e+06	10000.000000	9.82435e+06	10000.000000	1.14853e+07	10000.000000	1.15449e+07	10000.000000	1.14852e+07	10000.000000	22118.7   	10000.000000	36207.1   	10000.000000	54495.7   	10000.000000	57112.1   	10000.000000	81984     	
11000.000000	9.6145e+06	11000.000000	1.05744e+07	11000.000000	1.26068e+07	11000.000000	1.26717e+07	11000.000000	1.26067e+07	11000.000000	23220     	11000.000000	40746.8   	11000.000000	57806.5   	11000.000000	60845.5   	11000.000000	87572.5   	
12000.000000	1.01291e+07	12000.000000	1.12882e+07	12000.000000	1.37187e+07	12000.000000	1.37889e+07	12000.000000	1.37187e+07	12000.000000	24258     	12000.000000	45414.2   	12000.000000	60946.9   	12000.000000	64388.5   	12000.000000	92892.4   	
13000.000000	1.06041e+07	13000.000000	1.19692e+07	13000.000000	1.4822e+07	13000.000000	1.48973e+07	13000.000000	1.4822e+07	13000.000000	25241.7   	13000.000000	50206.6   	13000.000000	63938.4   	13000.000000	67763.8   	13000.000000	97975.1   	
14000.000000	1.10437e+07	14000.000000	1.26202e+07	14000.000000	1.59173e+07	14000.000000	1.59976e+07	14000.000000	1.59173e+07	14000.000000	26178.2   	14000.000000	55116.7   	14000.000000	66798.6   	14000.000000	70990.3   	14000.000000	102847    	
15000.000000	1.14518e+07	15000.000000	1.32438e+07	15000.000000	1.70054e+07	15000.000000	1.70906e+07	15000.000000	1.70054e+07	15000.000000	27073.2   	15000.000000	60137.3   	15000.000000	69541.8   	15000.000000	74083.6   	15000.000000	107528    	
16000.000000	1.18317e+07	16000.000000	1.38422e+07	16000.000000	1.80868e+07	16000.000000	1.81767e+07	16000.000000	1.80867e+07	16000.000000	27931.4   	16000.000000	65263.9   	16000.000000	72180.2   	16000.000000	77056.9   	16000.000000	112039    	
17000.000000	1.21863e+07	17000.000000	1.44174e+07	17000.000000	1.91619e+07	17000.000000	1.92565e+07	17000.000000	1.91618e+07	17000.000000	28756.7   	17000.000000	70494.2   	17000.000000	74723.8   	17000.000000	79921.5   	17000.000000	116394    	
18000.000000	1.25179e+07	18000.000000	1.49712e+07	18000.000000	2.02312e+07	18000.000000	2.03304e+07	18000.000000	2.02311e+07	18000.000000	29552.3   	18000.000000	75826.9   	18000.000000	77181.3   	18000.000000	82687     	18000.000000	120607    	
19000.000000	1.28288e+07	19000.000000	1.5505e+07	19000.000000	2.12951e+07	19000.000000	2.13988e+07	19000.000000	2.12949e+07	19000.000000	30321.2   	19000.000000	81260.7   	19000.000000	79560.2   	19000.000000	85361.8   	19000.000000	124690    	
20000.000000	1.31209e+07	20000.000000	1.60204e+07	20000.000000	2.23539e+07	20000.000000	2.2462e+07	20000.000000	2.23537e+07	20000.000000	31065.6   	20000.000000	86794.2   	20000.000000	81866.9   	20000.000000	87953.1   	20000.000000	128653    	
21000.000000	1.33957e+07	21000.000000	1.65186e+07	21000.000000	2.34078e+07	21000.000000	2.35204e+07	21000.000000	2.34076e+07	21000.000000	31787.5   	21000.000000	92425.9   	21000.000000	84107.1   	21000.000000	90467.4   	21000.000000	132505    	
22000.000000	1.36549e+07	22000.000000	1.70008e+07	22000.000000	2.44573e+07	22000.000000	2.45742e+07	22000.000000	2.44571e+07	22000.000000	32489     	22000.000000	98153.5   	22000.000000	86285.7   	22000.000000	92910.4   	22000.000000	136255    	
23000.000000	1.38996e+07	23000.000000	1.74679e+07	23000.000000	2.55025e+07	23000.000000	2.56236e+07	23000.000000	2.55023e+07	23000.000000	33171.3   	23000.000000	103972    	23000.000000	88407.1   	23000.000000	95287     	23000.000000	139908    	
24000.000000	1.41311e+07	24000.000000	1.79209e+07	24000.000000	2.65437e+07	24000.000000	2.6669e+07	24000.000000	2.65435e+07	24000.000000	33836.1   	24000.000000	109875    	24000.000000	90475.2   	24000.000000	97601.7   	24000.000000	143472    	
25000.000000	1.43505e+07	25000.000000	1.83606e+07	25000.000000	2.75811e+07	25000.000000	2.77104e+07	25000.000000	2.75809e+07	25000.000000	34484.5   	25000.000000	115860    	25000.000000	92493.5   	25000.000000	99858.6   	25000.000000	146951    	
26000.000000	1.45585e+07	26000.000000	1.87879e+07	26000.000000	2.86148e+07	26000.000000	2.87482e+07	26000.000000	2.86147e+07	26000.000000	35117.6   	26000.000000	121928    	26000.000000	94465.1   	26000.000000	102061    	26000.000000	150352    	
27000.000000	1.47561e+07	27000.000000	1.92033e+07	27000.000000	2.96451e+07	27000.000000	2.97824e+07	27000.000000	2.96449e+07	27000.000000	35736.4   	27000.000000	128077    	27000.000000	96392.8   	27000.000000	104213    	27000.000000	153680    	
28000.000000	1.49441e+07	28000.000000	1.96077e+07	28000.000000	3.06721e+07	28000.000000	3.08132e+07	28000.000000	3.06719e+07	28000.000000	36341.7   	28000.000000	134304    	28000.000000	98279.3   	28000.000000	106316    	28000.000000	156937    	
29000.000000	1.5123e+07	29000.000000	2.00015e+07	29000.000000	3.16959e+07	29000.000000	3.18409e+07	29000.000000	3.16958e+07	29000.000000	36934.5   	29000.000000	140609    	29000.000000	100127    	29000.000000	108375    	29000.000000	160128    	
30000.000000	1.52937e+07	30000.000000	2.03853e+07	30000.000000	3.27167e+07	30000.000000	3.28654e+07	30000.000000	3.27166e+07	30000.000000	37515.3   	30000.000000	146992    	30000.000000	101937    	30000.000000	110390    	30000.000000	163257    	
32000.000000	1.5612e+07	32000.000000	2.1125e+07	32000.000000	3.47498e+07	32000.000000	3.49057e+07	32000.000000	3.47497e+07	32000.000000	38643.9   	32000.000000	159984    	32000.000000	105455    	32000.000000	114301    	32000.000000	169339    	
34000.000000	1.59031e+07	34000.000000	2.18304e+07	34000.000000	3.67722e+07	34000.000000	3.6935e+07	34000.000000	3.67722e+07	34000.000000	39732.2   	34000.000000	173261    	34000.000000	108847    	34000.000000	118065    	34000.000000	175207    	
36000.000000	1.61702e+07	36000.000000	2.25046e+07	36000.000000	3.87848e+07	36000.000000	3.89542e+07	36000.000000	3.87848e+07	36000.000000	40784     	36000.000000	186806    	36000.000000	112124    	36000.000000	121695    	36000.000000	180879    	
38000.000000	1.64162e+07	38000.000000	2.31504e+07	38000.000000	4.07882e+07	38000.000000	4.09639e+07	38000.000000	4.07882e+07	38000.000000	41802.8   	38000.000000	200609    	38000.000000	115296    	38000.000000	125204    	38000.000000	186373    	
40000.000000	1.66433e+07	40000.000000	2.377e+07 	40000.000000	4.27831e+07	40000.000000	4.29647e+07	40000.000000	4.27831e+07	40000.000000	42791.3   	40000.000000	214664    	40000.000000	118372    	40000.000000	128601    	40000.000000	191702    	
42000.000000	1.68537e+07	42000.000000	2.43656e+07	42000.000000	4.47699e+07	42000.000000	4.49572e+07	42000.000000	4.47699e+07	42000.000000	43752     	42000.000000	228966    	42000.000000	121359    	42000.000000	131896    	42000.000000	196880    	
44000.000000	1.7049e+07	44000.000000	2.4939e+07	44000.000000	4.67493e+07	44000.000000	4.69419e+07	44000.000000	4.67493e+07	44000.000000	44687.1   	44000.000000	243507    	44000.000000	124264    	44000.000000	135095    	44000.000000	201918    	
46000.000000	1.72308e+07	46000.000000	2.54919e+07	46000.000000	4.87216e+07	46000.000000	4.89192e+07	46000.000000	4.87216e+07	46000.000000	45598.5   	46000.000000	258283    	46000.000000	127093    	46000.000000	138206    	46000.000000	206825    	
48000.000000	1.74004e+07	48000.000000	2.60257e+07	48000.000000	5.06872e+07	48000.000000	5.08895e+07	48000.000000	5.06872e+07	48000.000000	46488     	48000.000000	273288    	48000.000000	129851    	48000.000000	141235    	48000.000000	211611    	
50000.000000	1.7559e+07	50000.000000	2.65418e+07	50000.000000	5.26465e+07	50000.000000	5.28532e+07	50000.000000	5.26466e+07	50000.000000	47356.9   	50000.000000	288513    	50000.000000	132542    	50000.000000	144187    	50000.000000	216283    	
